DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
06-07,09,Carlton                                      ,0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,All Grades,752,159,70,1,99,763,167,70,1,110,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,EC,,,,,,4,,,,4,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,KG,64,8,2,,5,64,8,2,,5,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,01,86,10,5,,8,86,10,5,,8,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,02,88,14,6,,11,88,14,6,,11,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,03,86,10,2,,8,86,10,2,,8,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,04,65,6,3,,11,65,6,3,,11,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,05,93,6,5,1,10,93,6,5,1,10,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,06,94,3,4,,13,94,3,4,,13,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,07,75,3,3,,9,75,3,3,,9,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,08,83,5,3,,5,83,5,3,,5,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,09,89,6,1,,12,89,6,1,,12,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,10,94,1,3,1,9,94,1,3,1,9,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,11,97,4,1,,7,97,4,1,,7,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,12,96,1,1,2,9,96,1,1,2,9,  , ,  
06-07,09,Carlton                                      ,0099,01,ESKO PUBLIC SCHOOL DISTRICT        ,000, ,03,03 ,All Grades,1110,77,39,4,117,1114,77,39,4,121,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,EC,,,,,,3,2,,,3,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,KG,26,4,,,1,26,4,,,1,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,01,23,4,2,,2,23,4,2,,2,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,02,21,1,7,,2,21,1,7,,2,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,03,20,7,3,,1,20,7,3,,1,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,04,28,7,4,,4,28,7,4,,4,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,05,29,5,5,,6,29,5,5,,6,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,06,26,14,1,,5,26,14,1,,5,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,07,19,6,2,,4,19,6,2,,4,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,08,27,10,1,,4,27,10,1,,4,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,09,32,10,1,,6,32,10,1,,6,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,10,30,9,2,,5,30,9,2,,5,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,11,36,6,,,3,36,6,,,3,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,12,32,5,3,,2,32,5,3,,2,  , ,  
06-07,09,Carlton                                      ,0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT   ,000, ,03,03 ,All Grades,349,88,31,,45,352,90,31,,48,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,EC,,,,,,30,1,4,,30,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,KG,87,21,4,6,15,87,21,4,6,15,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,01,78,17,5,2,6,78,17,5,2,6,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,02,67,14,2,2,7,67,14,2,2,7,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,03,71,14,6,3,8,71,14,6,3,8,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,04,57,11,6,3,7,57,11,6,3,7,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,05,85,18,2,1,13,85,18,2,1,13,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,06,70,14,4,2,5,70,14,4,2,5,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,07,80,7,10,1,11,80,7,10,1,11,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,08,84,8,6,,8,84,8,6,,8,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,09,95,13,5,3,5,95,13,5,3,5,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,10,89,8,4,,9,89,8,4,,9,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,11,92,1,3,1,8,92,1,3,1,8,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,12,73,3,3,,8,73,3,3,,8,  , ,  
06-07,10,Carver                                       ,0108,01,NORWOOD PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,All Grades,1028,149,60,24,110,1058,150,64,24,140,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,EC,,,,,,63,1,,,63,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,KG,221,7,5,5,18,221,7,5,5,18,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,01,205,11,4,4,19,205,11,4,4,19,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,02,219,14,5,2,29,219,14,5,2,29,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,03,226,10,8,7,23,226,10,8,7,23,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,04,198,8,3,3,24,198,8,3,3,24,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,05,218,12,11,2,25,218,12,11,2,25,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,06,227,12,10,2,27,227,12,10,2,27,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,07,217,14,7,5,20,217,14,7,5,20,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,08,211,22,7,3,29,211,22,7,3,29,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,09,217,15,10,4,23,217,15,10,4,23,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,10,231,16,6,6,28,231,16,6,6,28,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,11,222,7,5,5,25,222,7,5,5,25,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,12,220,11,7,3,31,220,11,7,3,31,  , ,  
06-07,10,Carver                                       ,0110,01,WACONIA PUBLIC SCHOOL DISTRICT     ,000, ,11,11 ,All Grades,2832,159,88,51,321,2895,160,88,51,384,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,EC,,,,,,31,3,1,,31,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,KG,117,15,7,1,15,117,15,7,1,15,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,01,137,11,6,,18,137,11,6,,18,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,02,93,9,2,,9,93,9,2,,9,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,03,112,17,9,,15,112,17,9,,15,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,04,103,11,2,,17,103,11,2,,17,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,05,103,14,4,1,8,103,14,4,1,8,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,06,117,13,7,1,9,117,13,7,1,9,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,07,125,15,5,3,8,125,15,5,3,8,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,08,123,13,10,1,11,123,13,10,1,11,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,09,119,8,9,1,11,119,8,9,1,11,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,10,138,7,6,1,12,138,7,6,1,12,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,11,132,7,3,,11,132,7,3,,11,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,12,121,4,3,,8,121,4,3,,8,  , ,  
06-07,10,Carver                                       ,0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,000, ,11,11 ,All Grades,1540,144,73,9,152,1571,147,74,9,183,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,EC,,,,,,123,2,,,123,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,KG,679,68,24,86,35,679,68,24,86,35,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,01,708,81,40,85,32,708,81,40,85,32,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,02,702,83,28,72,49,702,83,28,72,49,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,03,675,77,24,56,73,675,77,24,56,73,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,04,687,71,29,54,90,687,71,29,54,90,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,05,689,78,27,56,97,689,78,27,56,97,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,06,649,65,29,35,95,649,65,29,35,95,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,07,609,65,25,38,65,609,65,25,38,65,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,08,648,71,28,37,71,648,71,28,37,71,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,09,667,62,35,36,61,667,62,35,36,61,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,10,612,49,24,22,60,612,49,24,22,60,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,11,657,57,27,30,52,657,57,27,30,52,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,12,620,47,20,19,67,620,47,20,19,67,  , ,  
06-07,10,Carver                                       ,0112,01,DISTRICT 112                       ,000, ,11,11 ,All Grades,8602,874,360,626,847,8725,876,360,626,970,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,EC,,,,,,8,,1,,8,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,KG,70,30,5,,7,70,30,5,,7,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,01,73,26,11,,6,73,26,11,,6,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,02,52,21,5,,10,52,21,5,,10,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,03,65,21,6,,7,65,21,6,,7,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,04,47,15,1,,6,47,15,1,,6,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,05,64,26,8,,14,64,26,8,,14,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,06,52,16,6,,5,52,16,6,,5,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,07,73,24,6,,16,73,24,6,,16,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,08,85,28,6,1,24,85,28,6,1,24,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,09,83,24,12,,17,83,24,12,,17,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,10,93,27,12,1,17,93,27,12,1,17,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,11,83,14,8,,8,83,14,8,,8,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,12,85,19,4,,16,85,19,4,,16,  , ,  
06-07,11,Cass                                         ,0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,000, ,05,05 ,All Grades,925,291,90,2,153,933,291,91,2,161,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,EC,,,,,,20,16,1,,20,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,KG,98,72,9,,20,98,72,9,,20,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,01,89,71,4,,18,89,71,4,,18,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,02,66,48,3,,10,66,48,3,,10,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,03,75,57,7,,19,75,57,7,,19,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,04,73,57,5,,22,73,57,5,,22,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,05,64,47,3,,8,64,47,3,,8,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,06,68,53,5,,11,68,53,5,,11,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,07,91,58,11,,22,91,58,11,,22,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,08,65,38,6,,23,65,38,6,,23,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,09,99,55,10,,25,99,55,10,,25,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,10,100,50,12,,18,100,50,12,,18,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,11,65,26,9,,13,65,26,9,,13,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,12,80,30,5,,13,80,30,5,,13,  , ,  
06-07,11,Cass                                         ,0115,01,CASS LAKE-BENA PUBLIC SCHOOLS      ,000, ,05,05 ,All Grades,1033,662,89,,222,1053,678,90,,242,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,EC,,,,,,11,2,2,,11,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,KG,58,29,7,,9,58,29,7,,9,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,01,54,16,8,,13,54,16,8,,13,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,02,49,18,13,,8,49,18,13,,8,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,03,49,20,10,,7,49,20,10,,7,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,04,53,18,11,,11,53,18,11,,11,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,05,51,21,12,,14,51,21,12,,14,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,06,52,16,10,,11,52,16,10,,11,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,07,68,21,13,,11,68,21,13,,11,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,08,63,15,13,,7,63,15,13,,7,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,09,61,25,12,,12,61,25,12,,12,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,10,71,24,7,,7,71,24,7,,7,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,11,65,21,9,,15,65,21,9,,15,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,12,69,19,7,,12,69,19,7,,12,  , ,  
06-07,11,Cass                                         ,0116,01,PILLAGER PUBLIC SCHOOL DISTRICT    ,000, ,05,05 ,All Grades,763,263,132,,137,774,265,134,,148,  , ,  
06-07,11,Cass                                         ,0118,01,NORTHLAND COMMUNITY SCHOOLS        ,000, ,05,05 ,EC,,,,,,6,2,,,6,  , ,  
06-07,11,Cass                                         ,0118,01,NORTHLAND COMMUNITY SCHOOLS        ,000, ,05,05 ,KG,28,12,4,,5,28,12,4,,5,  , ,  
06-07,11,Cass                                         ,0118,01,NORTHLAND COMMUNITY SCHOOLS        ,000, ,05,05 ,01,31,17,2,,4,31,17,2,,4,  , ,  
