Data Year,County Number,County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Economic Development Region,School Classification,Grade,Total Enrollment,Filter Groups,Total Female Count,Total Female Percent,Total Male Count,Total Male Percent,Total American Indian or Alaska Native Count,Total American Indian or Alaska Native Percent,American Indian or Alaska Native Female Count,American Indian or Alaska Native Male Count,Total Asian Count,Total Asian Percent,Asian Female Count,Asian Male Count,Total Native Hawaiian or Pacific Islander Count,Total Native Hawaiian or Pacific Islander Percent,Native Hawaiian or Pacific Islander Female Count,Native Hawaiian or Pacific Islander Male Count,Total Hispanic or Latino Count,Total Hispanic or Latino Percent,Hispanic or Latino Female Count,Hispanic or Latino Male Count,Total Black or African American Count,Total Black or African American Percent,Black or African American Female Count,Black or African American Male Count,Total White Count,Total White Percent,White Female Count,White Male Count,Total Two or More Races Count,Total Two or More Races Percent,Two or More Races Female Count,Two or More Races Male Count,Total Students of Color or American Indian Count,Total Students of Color or American Indian Percent,Total Students Eligible for Free or Reduced-Priced Meals Count,Total Students Eligible for Free or Reduced-Priced Meals Percent,Total Students Receiving Special Education Services Count,Total Students Receiving Special Education Services Percent,Total English learner Identified Count,Total English learner Identified Percent,Total Students Experiencing Homelessness Count,Total Students Experiencing Homelessness Percent,Additional Suppression Free or Reduced-Priced Meals Applied,Additional Suppression Special Education Applied,Additional Suppression English learner Identified Applied,Additional Suppression Homeless Applied
13-14,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,5,25,N,7,28.00%,18,72.00%,1,4.00%,1,0,0,0.00%,0,0,0,0.00%,0,0,1,4.00%,0,1,0,0.00%,0,0,23,92.00%,6,17,0,0.00%,0,0,2,8.00%,20,80.00%,6,24.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,6,24,N,12,50.00%,12,50.00%,5,20.83%,3,2,0,0.00%,0,0,0,0.00%,0,0,2,8.33%,2,0,0,0.00%,0,0,16,66.67%,6,10,1,4.17%,1,0,8,33.33%,,>=90%,11,45.83%,0,0.00%,0,0.00%,Y,N,N,N
13-14,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,7,20,N,8,40.00%,12,60.00%,4,20.00%,3,1,0,0.00%,0,0,0,0.00%,0,0,1,5.00%,0,1,0,0.00%,0,0,15,75.00%,5,10,0,0.00%,0,0,5,25.00%,16,80.00%,8,40.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,8,20,N,9,45.00%,11,55.00%,1,5.00%,0,1,2,10.00%,2,0,0,0.00%,0,0,2,10.00%,2,0,1,5.00%,1,0,14,70.00%,4,10,0,0.00%,0,0,6,30.00%,14,70.00%,7,35.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,9,23,N,15,65.22%,8,34.78%,4,17.39%,3,1,1,4.35%,1,0,0,0.00%,0,0,1,4.35%,1,0,0,0.00%,0,0,17,73.91%,10,7,0,0.00%,0,0,6,26.09%,17,73.91%,5,21.74%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,10,15,N,9,60.00%,6,40.00%,2,13.33%,2,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,12,80.00%,7,5,1,6.67%,0,1,3,20.00%,10,66.67%,2,13.33%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,11,19,N,13,68.42%,6,31.58%,2,10.53%,1,1,0,0.00%,0,0,0,0.00%,0,0,1,5.26%,1,0,1,5.26%,1,0,15,78.95%,10,5,0,0.00%,0,0,4,21.05%,9,47.37%,4,21.05%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,12,21,N,10,47.62%,11,52.38%,1,4.76%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,4.76%,1,0,19,90.48%,8,11,0,0.00%,0,0,2,9.52%,14,66.67%,3,14.29%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,All Grades,313,N,147,46.96%,166,53.04%,28,8.95%,19,9,3,0.96%,3,0,0,0.00%,0,0,17,5.43%,7,10,4,1.28%,3,1,254,81.15%,111,143,7,2.24%,4,3,59,18.85%,223,71.25%,77,24.60%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,ECSE,13,N,3,23.08%,10,76.92%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,7.69%,0,1,0,0.00%,0,0,12,92.31%,3,9,0,0.00%,0,0,1,7.69%,6,46.15%,,>=90%,0,0.00%,0,0.00%,N,Y,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,KG,43,N,28,65.12%,15,34.88%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.33%,0,1,0,0.00%,0,0,41,95.35%,27,14,1,2.33%,1,0,2,4.65%,23,53.49%,5,11.63%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,1,49,N,20,40.82%,29,59.18%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,4.08%,0,2,1,2.04%,0,1,44,89.80%,19,25,2,4.08%,1,1,5,10.20%,27,55.10%,8,16.33%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,2,41,N,18,43.90%,23,56.10%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,37,90.24%,15,22,4,9.76%,3,1,4,9.76%,29,70.73%,7,17.07%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,3,42,N,25,59.52%,17,40.48%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.38%,1,0,0,0.00%,0,0,39,92.86%,22,17,2,4.76%,2,0,3,7.14%,22,52.38%,7,16.67%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,4,41,N,22,53.66%,19,46.34%,2,4.88%,1,1,0,0.00%,0,0,0,0.00%,0,0,1,2.44%,0,1,2,4.88%,1,1,35,85.37%,20,15,1,2.44%,0,1,6,14.63%,21,51.22%,7,17.07%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,5,34,N,16,47.06%,18,52.94%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.94%,1,0,1,2.94%,1,0,31,91.18%,14,17,1,2.94%,0,1,3,8.82%,21,61.76%,8,23.53%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,6,43,N,25,58.14%,18,41.86%,3,6.98%,3,0,0,0.00%,0,0,0,0.00%,0,0,1,2.33%,0,1,0,0.00%,0,0,38,88.37%,21,17,1,2.33%,1,0,5,11.63%,22,51.16%,5,11.63%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,7,39,N,31,79.49%,8,20.51%,1,2.56%,1,0,0,0.00%,0,0,0,0.00%,0,0,1,2.56%,1,0,2,5.13%,0,2,34,87.18%,29,5,1,2.56%,0,1,5,12.82%,20,51.28%,3,7.69%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,8,47,N,23,48.94%,24,51.06%,2,4.26%,1,1,1,2.13%,1,0,0,0.00%,0,0,2,4.26%,1,1,0,0.00%,0,0,39,82.98%,20,19,3,6.38%,0,3,8,17.02%,23,48.94%,7,14.89%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,9,45,N,24,53.33%,21,46.67%,1,2.22%,0,1,1,2.22%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,40,88.89%,22,18,3,6.67%,2,1,5,11.11%,22,48.89%,15,33.33%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,10,48,N,21,43.75%,27,56.25%,2,4.17%,1,1,0,0.00%,0,0,0,0.00%,0,0,3,6.25%,2,1,0,0.00%,0,0,43,89.58%,18,25,0,0.00%,0,0,5,10.42%,23,47.92%,8,16.67%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,11,44,N,18,40.91%,26,59.09%,2,4.55%,0,2,1,2.27%,0,1,0,0.00%,0,0,0,0.00%,0,0,1,2.27%,1,0,40,90.91%,17,23,0,0.00%,0,0,4,9.09%,23,52.27%,9,20.45%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,12,45,N,20,44.44%,25,55.56%,1,2.22%,0,1,0,0.00%,0,0,0,0.00%,0,0,1,2.22%,1,0,0,0.00%,0,0,43,95.56%,19,24,0,0.00%,0,0,2,4.44%,19,42.22%,12,26.67%,0,0.00%,1,2.22%,N,N,N,N
13-14,29,Hubbard,0308,01,NEVIS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,All Grades,574,N,294,51.22%,280,48.78%,14,2.44%,7,7,3,0.52%,1,2,0,0.00%,0,0,15,2.61%,7,8,7,1.22%,3,4,516,89.90%,266,250,19,3.31%,10,9,58,10.10%,301,52.44%,114,19.86%,0,0.00%,1,0.17%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,ECSE,34,N,13,38.24%,21,61.76%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,27,79.41%,12,15,7,20.59%,1,6,7,20.59%,24,70.59%,,>=90%,0,0.00%,0,0.00%,N,Y,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,KG,120,N,56,46.67%,64,53.33%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,4,3.33%,1,3,0,0.00%,0,0,102,85.00%,48,54,14,11.67%,7,7,18,15.00%,71,59.17%,21,17.50%,1,0.83%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,1,127,N,71,55.91%,56,44.09%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,1.57%,1,1,0,0.00%,0,0,114,89.76%,63,51,11,8.66%,7,4,13,10.24%,65,51.18%,25,19.69%,2,1.57%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,2,117,N,62,52.99%,55,47.01%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,3,2.56%,2,1,0,0.00%,0,0,107,91.45%,56,51,7,5.98%,4,3,10,8.55%,71,60.68%,26,22.22%,2,1.71%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,3,151,N,74,49.01%,77,50.99%,3,1.99%,1,2,0,0.00%,0,0,0,0.00%,0,0,8,5.30%,5,3,0,0.00%,0,0,129,85.43%,62,67,11,7.28%,6,5,22,14.57%,85,56.29%,32,21.19%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,4,101,N,58,57.43%,43,42.57%,2,1.98%,2,0,1,0.99%,1,0,0,0.00%,0,0,2,1.98%,2,0,1,0.99%,1,0,88,87.13%,47,41,7,6.93%,5,2,13,12.87%,64,63.37%,26,25.74%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,5,99,N,48,48.48%,51,51.52%,3,3.03%,2,1,1,1.01%,0,1,0,0.00%,0,0,7,7.07%,3,4,0,0.00%,0,0,82,82.83%,37,45,6,6.06%,6,0,17,17.17%,49,49.49%,19,19.19%,2,2.02%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,6,102,N,50,49.02%,52,50.98%,2,1.96%,1,1,0,0.00%,0,0,0,0.00%,0,0,3,2.94%,1,2,0,0.00%,0,0,92,90.20%,47,45,5,4.90%,1,4,10,9.80%,45,44.12%,18,17.65%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,7,114,N,55,48.25%,59,51.75%,4,3.51%,3,1,1,0.88%,0,1,0,0.00%,0,0,5,4.39%,1,4,3,2.63%,1,2,100,87.72%,50,50,1,0.88%,0,1,14,12.28%,63,55.26%,18,15.79%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,8,103,N,49,47.57%,54,52.43%,4,3.88%,1,3,0,0.00%,0,0,0,0.00%,0,0,1,0.97%,0,1,4,3.88%,2,2,92,89.32%,46,46,2,1.94%,0,2,11,10.68%,52,50.49%,15,14.56%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,9,128,N,60,46.88%,68,53.13%,8,6.25%,4,4,2,1.56%,1,1,0,0.00%,0,0,2,1.56%,0,2,2,1.56%,1,1,113,88.28%,54,59,1,0.78%,0,1,15,11.72%,58,45.31%,21,16.41%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,10,101,N,55,54.46%,46,45.54%,10,9.90%,8,2,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,0.99%,1,0,90,89.11%,46,44,0,0.00%,0,0,11,10.89%,37,36.63%,22,21.78%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,11,88,N,42,47.73%,46,52.27%,6,6.82%,2,4,2,2.27%,1,1,0,0.00%,0,0,3,3.41%,0,3,0,0.00%,0,0,75,85.23%,38,37,2,2.27%,1,1,13,14.77%,32,36.36%,15,17.05%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,12,115,N,49,42.61%,66,57.39%,5,4.35%,2,3,1,0.87%,0,1,0,0.00%,0,0,3,2.61%,1,2,0,0.00%,0,0,104,90.43%,45,59,2,1.74%,1,1,11,9.57%,39,33.91%,21,18.26%,0,0.00%,0,0.00%,N,N,N,N
13-14,29,Hubbard,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,000,no data,1 and 2,02,no data,All Grades,1500,N,742,49.47%,758,50.53%,47,3.13%,26,21,8,0.53%,3,5,0,0.00%,0,0,43,2.87%,17,26,11,0.73%,6,5,1315,87.67%,651,664,76,5.07%,39,37,185,12.33%,755,50.33%,313,20.87%,7,0.47%,0,0.00%,N,N,N,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,ECSE,7,Y,2,28.57%,5,71.43%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,14.29%,0,1,6,85.71%,2,4,0,0.00%,0,0,1,14.29%,,,,,,,,,Y,Y,Y,Y
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,KG,71,N,38,53.52%,33,46.48%,0,0.00%,0,0,1,1.41%,0,1,0,0.00%,0,0,2,2.82%,2,0,2,2.82%,0,2,64,90.14%,35,29,2,2.82%,1,1,7,9.86%,38,53.52%,11,15.49%,0,0.00%,3,4.23%,N,N,N,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,1,58,N,29,50.00%,29,50.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,1.72%,0,1,54,93.10%,27,27,3,5.17%,2,1,4,6.90%,32,55.17%,8,13.79%,0,0.00%,,,N,N,N,Y
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,2,70,N,31,44.29%,39,55.71%,0,0.00%,0,0,1,1.43%,1,0,0,0.00%,0,0,3,4.29%,1,2,0,0.00%,0,0,60,85.71%,25,35,6,8.57%,4,2,10,14.29%,38,54.29%,8,11.43%,,,1,1.43%,N,N,Y,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,3,60,N,38,63.33%,22,36.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,1.67%,1,0,0,0.00%,0,0,56,93.33%,35,21,3,5.00%,2,1,4,6.67%,30,50.00%,7,11.67%,0,0.00%,0,0.00%,N,N,N,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,4,62,N,34,54.84%,28,45.16%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,1.61%,1,0,0,0.00%,0,0,59,95.16%,32,27,2,3.23%,1,1,3,4.84%,35,56.45%,8,12.90%,1,1.61%,1,1.61%,N,N,N,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,5,72,N,32,44.44%,40,55.56%,0,0.00%,0,0,1,1.39%,0,1,0,0.00%,0,0,0,0.00%,0,0,1,1.39%,0,1,67,93.06%,31,36,3,4.17%,1,2,5,6.94%,36,50.00%,4,5.56%,1,1.39%,1,1.39%,N,N,N,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,6,67,N,37,55.22%,30,44.78%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,1.49%,0,1,0,0.00%,0,0,62,92.54%,34,28,4,5.97%,3,1,5,7.46%,37,55.22%,9,13.43%,1,1.49%,2,2.99%,N,N,N,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,7,66,N,39,59.09%,27,40.91%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,1.52%,1,0,1,1.52%,1,0,62,93.94%,35,27,2,3.03%,2,0,4,6.06%,40,60.61%,17,25.76%,0,0.00%,0,0.00%,N,N,N,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,8,69,N,36,52.17%,33,47.83%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,68,98.55%,35,33,1,1.45%,1,0,1,1.45%,35,50.72%,5,7.25%,0,0.00%,1,1.45%,N,N,N,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,9,62,N,28,45.16%,34,54.84%,1,1.61%,1,0,1,1.61%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,60,96.77%,26,34,0,0.00%,0,0,2,3.23%,24,38.71%,9,14.52%,1,1.61%,0,0.00%,N,N,N,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,10,76,N,32,42.11%,44,57.89%,1,1.32%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,2.63%,1,1,70,92.11%,28,42,3,3.95%,2,1,6,7.89%,36,47.37%,12,15.79%,0,0.00%,2,2.63%,N,N,N,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,11,44,N,19,43.18%,25,56.82%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,44,100.00%,19,25,0,0.00%,0,0,0,0.00%,,,4,9.09%,0,0.00%,0,0.00%,Y,N,N,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,12,47,N,23,48.94%,24,51.06%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,46,97.87%,23,23,1,2.13%,0,1,1,2.13%,18,38.30%,7,14.89%,0,0.00%,0,0.00%,N,N,N,N
13-14,30,Isanti,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,000,no data,7,07E,no data,All Grades,831,N,418,50.30%,413,49.70%,2,0.24%,2,0,4,0.48%,2,2,0,0.00%,0,0,9,1.08%,6,3,8,0.96%,2,6,778,93.62%,387,391,30,3.61%,19,11,53,6.38%,415,49.94%,116,13.96%,5,0.60%,12,1.44%,N,N,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,ECSE,30,N,13,43.33%,17,56.67%,3,10.00%,2,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,23,76.67%,9,14,4,13.33%,2,2,7,23.33%,19,63.33%,,>=90%,0,0.00%,0,0.00%,N,Y,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,KG,93,N,46,49.46%,47,50.54%,1,1.08%,1,0,0,0.00%,0,0,0,0.00%,0,0,3,3.23%,0,3,0,0.00%,0,0,81,87.10%,40,41,8,8.60%,5,3,12,12.90%,48,51.61%,22,23.66%,1,1.08%,0,0.00%,N,N,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,1,75,N,34,45.33%,41,54.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,2.67%,0,2,0,0.00%,0,0,64,85.33%,29,35,9,12.00%,5,4,11,14.67%,47,62.67%,15,20.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,2,79,N,40,50.63%,39,49.37%,1,1.27%,1,0,0,0.00%,0,0,0,0.00%,0,0,6,7.59%,4,2,0,0.00%,0,0,61,77.22%,28,33,11,13.92%,7,4,18,22.78%,49,62.03%,15,18.99%,1,1.27%,0,0.00%,N,N,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,3,82,N,32,39.02%,50,60.98%,1,1.22%,0,1,0,0.00%,0,0,0,0.00%,0,0,3,3.66%,1,2,0,0.00%,0,0,73,89.02%,28,45,5,6.10%,3,2,9,10.98%,49,59.76%,24,29.27%,0,0.00%,0,0.00%,N,N,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,4,87,N,39,44.83%,48,55.17%,1,1.15%,0,1,0,0.00%,0,0,0,0.00%,0,0,2,2.30%,1,1,2,2.30%,0,2,79,90.80%,37,42,3,3.45%,1,2,8,9.20%,48,55.17%,18,20.69%,1,1.15%,0,0.00%,N,N,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,5,65,N,36,55.38%,29,44.62%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,3,4.62%,2,1,0,0.00%,0,0,57,87.69%,31,26,5,7.69%,3,2,8,12.31%,33,50.77%,10,15.38%,1,1.54%,0,0.00%,N,N,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,6,86,N,35,40.70%,51,59.30%,3,3.49%,2,1,0,0.00%,0,0,0,0.00%,0,0,1,1.16%,1,0,1,1.16%,0,1,75,87.21%,29,46,6,6.98%,3,3,11,12.79%,47,54.65%,15,17.44%,0,0.00%,0,0.00%,N,N,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,7,81,N,31,38.27%,50,61.73%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,1.23%,0,1,0,0.00%,0,0,73,90.12%,27,46,7,8.64%,4,3,8,9.88%,41,50.62%,17,20.99%,0,0.00%,0,0.00%,N,N,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,8,82,N,41,50.00%,41,50.00%,10,12.20%,7,3,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,69,84.15%,33,36,3,3.66%,1,2,13,15.85%,46,56.10%,13,15.85%,0,0.00%,0,0.00%,N,N,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,9,93,N,30,32.26%,63,67.74%,9,9.68%,4,5,0,0.00%,0,0,0,0.00%,0,0,2,2.15%,1,1,0,0.00%,0,0,78,83.87%,24,54,4,4.30%,1,3,15,16.13%,42,45.16%,12,12.90%,0,0.00%,1,1.08%,N,N,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,10,80,N,36,45.00%,44,55.00%,8,10.00%,4,4,0,0.00%,0,0,0,0.00%,0,0,1,1.25%,0,1,0,0.00%,0,0,69,86.25%,31,38,2,2.50%,1,1,11,13.75%,31,38.75%,8,10.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,31,Itasca,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,000,no data,3,03,no data,11,64,N,36,56.25%,28,43.75%,7,10.94%,2,5,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,53,82.81%,32,21,4,6.25%,2,2,11,17.19%,17,26.56%,8,12.50%,0,0.00%,0,0.00%,N,N,N,N
