DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
10-11,76,Swift                                        ,0775,01,KERKHOVEN-MURDOCK-SUNBURG          ,000, ,06,06W,08        ,0,0,0,0,2,1,0,1,20,12,22,14,4,36,District,EC-12,  , ,  
10-11,76,Swift                                        ,0775,01,KERKHOVEN-MURDOCK-SUNBURG          ,000, ,06,06W,09        ,0,0,0,0,2,1,0,0,21,21,23,22,3,45,District,EC-12,  , ,  
10-11,76,Swift                                        ,0775,01,KERKHOVEN-MURDOCK-SUNBURG          ,000, ,06,06W,10        ,0,0,0,0,1,2,0,0,15,17,16,19,3,35,District,EC-12,  , ,  
10-11,76,Swift                                        ,0775,01,KERKHOVEN-MURDOCK-SUNBURG          ,000, ,06,06W,11        ,0,0,0,0,4,0,0,0,18,16,22,16,4,38,District,EC-12,  , ,  
10-11,76,Swift                                        ,0775,01,KERKHOVEN-MURDOCK-SUNBURG          ,000, ,06,06W,12        ,0,0,0,0,3,0,0,1,23,22,26,23,4,49,District,EC-12,  , ,  
10-11,76,Swift                                        ,0775,01,KERKHOVEN-MURDOCK-SUNBURG          ,000, ,06,06W,All Grades,0,2,0,1,27,23,0,3,255,246,282,275,56,557,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,EC        ,0,0,0,0,1,0,0,0,9,3,10,3,1,13,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,KG        ,0,0,0,0,1,3,0,0,28,24,29,27,4,56,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,01        ,0,0,0,0,0,2,1,1,36,23,37,26,4,63,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,02        ,0,0,0,0,1,1,0,0,38,37,39,38,2,77,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,03        ,0,0,0,2,3,0,0,0,27,29,30,31,5,61,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,04        ,0,0,0,0,1,1,0,0,30,25,31,26,2,57,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,05        ,0,1,0,0,4,2,0,0,30,25,34,28,7,62,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,06        ,0,0,0,0,0,1,1,0,36,39,37,40,2,77,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,07        ,0,0,0,0,0,3,0,1,36,32,36,36,4,72,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,08        ,0,0,0,1,3,3,0,0,33,35,36,39,7,75,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,09        ,0,0,1,1,1,0,0,1,41,32,43,34,4,77,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,10        ,0,1,0,0,1,1,1,0,37,28,39,30,4,69,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,11        ,0,0,0,0,3,2,0,0,41,44,44,46,5,90,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,12        ,0,1,0,0,1,1,0,1,57,60,58,63,4,121,District,EC-12,  , ,  
10-11,76,Swift                                        ,0777,01,BENSON PUBLIC SCHOOL DISTRICT      ,000, ,06,06W,All Grades,0,3,1,4,20,20,3,4,479,436,503,467,55,970,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,EC        ,0,0,0,0,0,0,0,1,3,2,3,3,1,6,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,KG        ,0,0,0,0,0,0,0,0,16,18,16,18,0,34,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,01        ,0,0,0,0,0,1,0,1,11,15,11,17,2,28,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,02        ,1,0,0,1,0,0,0,0,11,14,12,15,2,27,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,03        ,0,0,0,0,0,0,0,0,13,9,13,9,0,22,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,04        ,0,0,0,0,0,0,2,0,12,12,14,12,2,26,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,05        ,0,0,0,0,1,0,0,0,18,7,19,7,1,26,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,06        ,0,0,0,0,1,0,1,0,15,15,17,15,2,32,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,07        ,0,0,0,1,0,0,0,1,15,16,15,18,2,33,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,08        ,0,1,0,1,1,0,0,0,22,16,23,18,3,41,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,09        ,0,0,0,0,0,1,1,1,17,14,18,16,3,34,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,10        ,0,0,0,0,0,0,0,0,18,16,18,16,0,34,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,11        ,0,0,0,0,0,0,0,0,25,21,25,21,0,46,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,12        ,0,0,0,0,0,0,0,0,14,17,14,17,0,31,District,EC-12,  , ,  
10-11,77,Todd                                         ,0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.  ,000, ,05,5,All Grades,1,1,0,3,3,2,4,4,210,192,218,202,18,420,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,EC        ,0,0,0,0,0,0,0,0,2,1,2,1,0,3,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,KG        ,0,0,0,0,0,0,0,0,18,11,18,11,0,29,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,01        ,0,0,0,0,0,1,0,0,14,11,14,12,1,26,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,02        ,0,0,0,0,1,0,0,0,16,10,17,10,1,27,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,03        ,0,0,0,0,0,1,1,0,13,15,14,16,2,30,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,04        ,0,0,0,0,0,0,1,0,24,6,25,6,1,31,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,05        ,0,0,0,0,0,0,1,0,22,9,23,9,1,32,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,06        ,0,0,0,0,0,0,0,0,11,15,11,15,0,26,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,07        ,0,0,0,0,0,0,0,1,21,28,21,29,1,50,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,08        ,0,0,0,0,0,0,0,0,21,27,21,27,0,48,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,09        ,0,0,0,0,0,0,0,0,21,18,21,18,0,39,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,10        ,0,0,0,0,0,0,0,0,28,16,28,16,0,44,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,11        ,0,0,0,0,0,0,0,0,27,20,27,20,0,47,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,12        ,0,0,0,0,1,1,0,0,37,21,38,22,2,60,District,EC-12,  , ,  
10-11,77,Todd                                         ,0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT ,000, ,05,5,All Grades,0,0,0,0,2,3,3,1,275,208,280,212,9,492,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,4,EC        ,5,1,0,0,0,0,0,0,0,0,5,1,6,6,District,EC-08,  , ,  
10-11,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,4,KG        ,4,3,0,0,0,0,0,0,0,0,4,3,7,7,District,EC-08,  , ,  
10-11,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,4,01        ,3,1,0,0,0,0,1,0,3,1,7,2,5,9,District,EC-08,  , ,  
10-11,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,4,02        ,1,2,0,0,0,0,0,0,6,5,7,7,3,14,District,EC-08,  , ,  
10-11,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,4,03        ,2,1,0,0,0,0,0,0,2,4,4,5,3,9,District,EC-08,  , ,  
10-11,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,4,04        ,1,2,0,0,0,0,0,2,4,3,5,7,5,12,District,EC-08,  , ,  
10-11,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,4,05        ,2,4,0,1,0,0,1,0,3,4,6,9,8,15,District,EC-08,  , ,  
10-11,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,4,06        ,3,1,0,0,0,0,0,0,4,2,7,3,4,10,District,EC-08,  , ,  
10-11,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,4,07        ,3,1,0,0,0,0,0,0,0,6,3,7,4,10,District,EC-08,  , ,  
10-11,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,4,08        ,6,2,0,0,0,0,0,0,3,1,9,3,8,12,District,EC-08,  , ,  
10-11,78,Traverse                                     ,0801,01,BROWNS VALLEY PUBLIC SCHOOL DIST.  ,000, ,04,4,All Grades,30,18,0,1,0,0,2,2,25,26,57,47,53,104,District,EC-08,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,EC        ,0,0,0,0,0,0,0,0,3,1,3,1,0,4,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,KG        ,0,0,0,0,0,1,0,0,16,4,16,5,1,21,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,01        ,0,0,0,0,1,1,0,0,15,17,16,18,2,34,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,02        ,0,0,0,0,2,1,0,0,13,12,15,13,3,28,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,03        ,0,0,0,0,2,0,0,0,17,8,19,8,2,27,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,04        ,0,1,0,0,2,0,0,0,16,13,18,14,3,32,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,05        ,0,0,0,0,0,0,0,0,16,12,16,12,0,28,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,06        ,0,0,0,0,1,2,0,2,22,14,23,18,5,41,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,07        ,0,0,0,0,0,1,0,0,15,10,15,11,1,26,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,08        ,0,0,0,0,2,1,0,0,18,17,20,18,3,38,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,09        ,0,0,0,0,1,2,0,0,12,19,13,21,3,34,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,10        ,0,0,0,0,0,1,0,1,19,20,19,22,2,41,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,11        ,0,1,0,0,0,0,0,1,25,13,25,15,2,40,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,12        ,1,0,0,0,0,0,1,0,13,16,15,16,2,31,District,EC-12,  , ,  
10-11,78,Traverse                                     ,0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,000, ,04,4,All Grades,1,2,0,0,11,10,1,4,220,176,233,192,29,425,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,EC        ,0,0,0,0,0,0,0,0,4,5,4,5,0,9,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,KG        ,0,0,0,1,0,0,0,0,17,18,17,19,1,36,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,01        ,0,0,0,0,0,0,0,0,20,12,20,12,0,32,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,02        ,0,0,0,0,0,0,2,1,17,16,19,17,3,36,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,03        ,0,0,0,0,1,0,0,1,22,21,23,22,2,45,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,04        ,0,0,0,0,0,0,0,0,12,18,12,18,0,30,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,05        ,0,0,0,0,0,0,2,0,26,21,28,21,2,49,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,06        ,0,0,0,1,0,0,1,1,14,22,15,24,3,39,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,07        ,0,0,1,0,1,0,0,0,28,22,30,22,2,52,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,08        ,0,0,0,0,0,0,1,0,28,23,29,23,1,52,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,09        ,0,0,0,0,0,1,0,0,30,34,30,35,1,65,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,10        ,0,0,0,0,0,0,0,0,32,27,32,27,0,59,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,11        ,0,0,0,0,0,0,0,1,32,22,32,23,1,55,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,12        ,0,0,0,0,0,0,0,0,34,19,34,19,0,53,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,000, ,10,10,All Grades,0,0,1,2,2,1,6,4,316,280,325,287,16,612,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,EC        ,0,0,0,0,3,0,0,0,12,6,15,6,3,21,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,KG        ,0,0,0,1,3,2,1,0,34,43,38,46,7,84,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,01        ,0,0,0,1,0,2,0,0,51,47,51,50,3,101,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,02        ,0,0,1,0,1,1,1,0,39,48,42,49,4,91,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,03        ,0,0,3,1,2,1,1,0,52,43,58,45,8,103,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,04        ,0,0,0,0,3,2,1,0,49,51,53,53,6,106,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,05        ,0,0,0,1,1,1,0,2,57,38,58,42,5,100,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,06        ,1,0,1,0,7,2,1,1,40,53,50,56,13,106,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,07        ,0,0,0,1,2,3,1,1,48,41,51,46,8,97,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,08        ,0,0,0,0,2,2,1,1,43,46,46,49,6,95,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,09        ,0,0,2,1,0,0,1,0,36,47,39,48,4,87,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,10        ,0,0,1,0,2,0,0,1,45,47,48,48,4,96,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,11        ,0,0,2,0,1,1,1,2,41,49,45,52,7,97,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,12        ,0,0,0,0,1,0,0,0,42,55,43,55,1,98,District,EC-12,  , ,  
10-11,79,Wabasha                                      ,0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT   ,000, ,10,10,All Grades,1,0,10,6,28,17,9,8,589,614,637,645,79,1282,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,EC        ,0,0,0,0,0,0,0,0,3,2,3,2,0,5,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,KG        ,0,0,0,0,0,0,0,0,22,13,22,13,0,35,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,01        ,0,0,0,0,0,0,0,0,27,16,27,16,0,43,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,02        ,0,0,0,0,0,0,0,1,8,20,8,21,1,29,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,03        ,0,0,0,0,0,0,0,0,19,19,19,19,0,38,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,04        ,0,0,0,0,0,0,0,0,16,16,16,16,0,32,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,05        ,0,0,0,0,0,0,0,1,18,18,18,19,1,37,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,06        ,0,0,0,0,0,0,0,0,15,20,15,20,0,35,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,07        ,0,0,0,0,0,0,0,0,11,19,11,19,0,30,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,08        ,1,0,0,0,0,1,0,1,24,20,25,22,3,47,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,09        ,0,0,0,1,1,0,0,0,20,23,21,24,2,45,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,10        ,0,0,0,0,0,0,0,0,16,19,16,19,0,35,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,11        ,0,0,0,0,0,0,0,0,19,14,19,14,0,33,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,12        ,0,0,0,0,0,0,0,0,27,20,27,20,0,47,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0818,01,VERNDALE PUBLIC SCHOOL DISTRICT    ,000, ,05,5,All Grades,1,0,0,1,1,1,0,3,245,239,247,244,7,491,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,EC        ,0,0,0,0,0,0,0,0,0,1,0,1,0,1,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,KG        ,0,0,0,0,0,0,0,0,24,22,24,22,0,46,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,01        ,0,0,0,0,0,0,0,0,13,13,13,13,0,26,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,02        ,0,0,0,0,0,0,0,0,15,22,15,22,0,37,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,03        ,0,0,0,0,0,0,1,0,11,18,12,18,1,30,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,04        ,0,0,0,0,0,0,0,0,20,15,20,15,0,35,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,05        ,0,0,0,0,0,0,1,0,12,18,13,18,1,31,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,06        ,0,0,0,0,0,0,0,1,18,25,18,26,1,44,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,07        ,0,0,1,0,0,0,0,0,17,19,18,19,1,37,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,08        ,0,0,1,0,0,0,0,0,25,16,26,16,1,42,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,09        ,0,0,0,0,0,0,0,1,25,24,25,25,1,50,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,10        ,0,0,1,0,1,0,1,0,19,21,22,21,3,43,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,11        ,0,0,2,0,0,0,0,0,30,25,32,25,2,57,District,EC-12,  , ,  
10-11,80,Wadena                                       ,0820,01,SEBEKA PUBLIC SCHOOL DISTRICT      ,000, ,05,5,12        ,0,0,0,0,0,0,1,0,19,18,20,18,1,38,District,EC-12,  , ,  
