districtNumber,districtType,districtName,year,percentEng
4162,07,SOUTHSIDE FAMILY CHARTER SCHOOL,2017,0.957627118644068
4163,07,LEARNING FOR LEADERSHIP CHARTER,2017,0.55
4164,07,LAURA JEFFREY ACADEMY CHARTER,2017,1
4166,07,EAST RANGE ACADEMY OF TECH-SCIENCE,2017,1
4167,07,INTERNATIONAL SPANISH LANGUAGE ACADEMY,2017,0.905362776025237
4168,07,GLACIAL HILLS ELEMENTARY,2017,0.973214285714286
4169,07,STONEBRIDGE WORLD SCHOOL,2017,0.725409836065574
4170,07,HIAWATHA ACADEMIES,2017,0.119341563786008
4171,07,NOBLE ACADEMY,2017,0.237529691211401
4172,07,CLARKFIELD CHARTER SCHOOL,2017,0.962264150943396
4177,07,MINISINAAKWAANG LEADERSHIP ACADEMY,2017,1
4178,07,LINCOLN INTERNATIONAL SCHOOL,2017,0.0172413793103448
4181,07,COMMUNITY SCHOOL OF EXCELLENCE,2017,0.0695652173913043
4183,07,LIONSGATE ACADEMY,2017,1
4184,07,ASPEN ACADEMY,2017,0.838174273858921
4185,07,DAVINCI ACADEMY,2017,0.90702947845805
4186,07,GLOBAL ACADEMY,2017,0.265734265734266
4187,07,NATURAL SCIENCE ACADEMY,2017,1
4188,07,COLOGNE ACADEMY,2017,0.990115321252059
4189,07,BRIGHT WATER ELEMENTARY,2017,0.914285714285714
4190,07,RIVERS EDGE ACADEMY,2017,0.971428571428571
4191,07,KIPP MINNESOTA CHARTER SCHOOL,2017,0.98015873015873
4192,07,BEST ACADEMY,2017,0.637377963737796
4193,07,COLLEGE PREPARATORY ELEMENTARY,2017,0.274509803921569
4194,07,CANNON RIVER STEM SCHOOL,2017,0.942196531791908
4195,07,OSHKI OGIMAAG CHARTER SCHOOL,2017,1
4198,07,DISCOVERY WOODS,2017,1
4199,07,PARNASSUS PREPARATORY CHARTER SCHOOL,2017,0.804586241276172
4200,07,STEP ACADEMY CHARTER SCHOOL,2017,0.37410071942446
4201,07,CORNERSTONE MONTESSORI ELEMENTARY,2017,0.864661654135338
4204,07,ROCHESTER STEM ACADEMY,2017,0.462264150943396
4205,07,HENNEPIN ELEMENTARY SCHOOL,2017,0.0917159763313609
4207,07,VERMILION COUNTRY SCHOOL,2017,1
4208,07,NASHA SHKOLA CHARTER SCHOOL,2017,0.108910891089109
4209,07,MASTERY SCHOOL,2017,0.974683544303797
4210,07,UPPER MISSISSIPPI ACADEMY,2017,0.98
4212,07,WEST SIDE SUMMIT CHARTER SCHOOL,2017,0.624277456647399
4213,07,PRODEO ACADEMY,2017,0.794223826714801
4215,07,SEJONG ACADEMY OF MINNESOTA,2017,0.206611570247934
4217,07,TECHNICAL ACADEMIES OF MINNESOTA,2017,0.947368421052632
4218,07,VENTURE ACADEMY,2017,0.618677042801556
4219,07,NORTHEAST COLLEGE PREP,2017,0.178707224334601
4220,07,AGAMIM CLASSICAL ACADEMY,2017,0.758389261744966
4221,07,DISCOVERY CHARTER SCHOOL,2017,0.8125
4223,07,SAINT CLOUD MATH AND SCIENCE ACADEMY CHARTER SCHOOL,2017,0.130952380952381
4224,07,STAR OF THE NORTH ACADEMY CHARTER SCHOOL,2017,0.748466257668712
4225,07,UNIVERSAL ACADEMY CHARTER SCHOOL,2017,0.0204778156996587
4226,07,BDOTE LEARNING CENTER,2017,0.986666666666667
4227,07,ART AND SCIENCE ACADEMY,2017,0.99604743083004
4228,07,WOODBURY LEADERSHIP ACADEMY,2017,0.957983193277311
4229,07,JANE GOODALL ENVIRONMENTAL SCIENCE ACADEMY,2017,1
4230,07,MINNESOTA EXCELLENCE IN LEARNING ACADEMY,2017,0.751219512195122
4231,07,MINNESOTA MATH AND SCIENCE ACADEMY,2017,0.226012793176972
4232,07,SUCCESS ACADEMY,2017,0.349397590361446
4233,07,LEVEL UP ACADEMY,2017,0.98780487804878
4237,07,CAREER PATHWAYS,2017,0.611111111111111
4238,07,ROCHESTER BEACON ACADEMY,2017,1
4239,07,TESFA INTERNATIONAL SCHOOL,2017,0.193548387096774
4240,07,NEW CENTURY SCHOOL,2017,0.130434782608696
4243,07,NORTH METRO FLEX ACADEMY,2017,0.658536585365854
4244,07,FIT ACADEMY,2017,NA
4246,07,BIG PICTURE TWIN CITIES,2017,NA
4250,07,ATHLOS ACADEMY OF SAINT CLOUD,2017,0.830409356725146
4254,07,MARINE AREA COMMUNITY SCHOOL,2017,NA
6004,61,FRESHWATER EDUCATION DISTRICT,2017,0.978260869565217
6012,61,ZUMBRO EDUCATION DISTRICT,2017,0.992537313432836
6013,61,HIAWATHA VALLEY EDUCATION DISTRICT,2017,0.972222222222222
6014,61,RUNESTONE AREA EDUCATION DISTRICT,2017,1
6018,61,MINNESOTA RIVER VALLEY EDUCATION DISTRICT,2017,1
6026,61,WEST CENTRAL EDUCATION DISTRICT,2017,0.980392156862745
6027,61,MINNESOTA VALLEY EDUCATION DISTRICT,2017,0.977777777777778
6049,61,RIVER BEND EDUCATION DISTRICT,2017,1
6051,61,GOODHUE COUNTY EDUCATION DISTRICT,2017,0.994011976047904
6074,50,CENTRAL MINNESOTA JOINT POWERS DISTRICT,2017,1
6076,50,NORTHLAND LEARNING CENTER,2017,1
6079,52,RUM RIVER SPECIAL EDUCATION COOPERATIVE,2017,1
6083,52,SOUTHERN MINNESOTA EDUCATION CONSORTIUM,2017,1
6090,52,SHERBURNE AND NORTHERN WRIGHT SPECIAL EDUCATION COOPERATIVE,2017,0.963855421686747
6094,52,CANNON VALLEY SPECIAL EDUCATION COOPERATIVE,2017,1
6095,52,AUSTIN ALBERT LEA AREA SPECIAL EDUCATION COOPERATIVE,2017,0.928571428571429
6096,52,NORTHERN LIGHTS ACADEMY COOPERATIVE,2017,NA
6383,61,BENTON-STEARNS EDUCATION DISTRICT,2017,1
6979,61,MID STATE EDUCATION DISTRICT,2017,1
9999,99,STATEWIDE,2017,0.847860483473802
0000,01,Minneapolis-St. Paul International Airport,2017,NA
2759,01,Eagle Valley,2017,NA
0323,02,Franconia,2017,NA
0815,02,Prinsburg,2017,NA
0001,01,AITKIN PUBLIC SCHOOL DISTRICT,2018,0.998278829604131
0001,03,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,2018,0.68425941563925
0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,2018,1
0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,2018,1
0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DISTRICT,2018,0.845224395857307
0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DISTRICT,2018,0.832137203166227
0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,2018,0.926588806309722
0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DISTRICT,2018,0.531862745098039
0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,2018,0.739570164348925
0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,2018,0.952188552188552
0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,2018,0.783629770333276
0022,01,DETROIT LAKES PUBLIC SCHOOL DISTRICT,2018,0.993626299899363
0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DISTRICT,2018,0.995609220636663
0025,01,PINE POINT PUBLIC SCHOOL DISTRICT,2018,1
0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,2018,0.991962360321506
0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT,2018,0.990566037735849
0036,01,KELLIHER PUBLIC SCHOOL DISTRICT,2018,0.996350364963504
0038,01,RED LAKE PUBLIC SCHOOL DISTRICT,2018,0.901681759379043
0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS,2018,0.982417582417582
0051,01,FOLEY PUBLIC SCHOOL DISTRICT,2018,0.996924654023578
0075,01,ST. CLAIR PUBLIC SCHOOL DISTRICT,2018,0.997019374068554
0077,01,MANKATO PUBLIC SCHOOL DISTRICT,2018,0.892381961615448
0081,01,COMFREY PUBLIC SCHOOL DISTRICT,2018,1
0084,01,SLEEPY EYE PUBLIC SCHOOL DISTRICT,2018,0.856209150326797
0085,01,SPRINGFIELD PUBLIC SCHOOL DISTRICT,2018,0.996363636363636
0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,2018,0.97873368777187
0091,01,BARNUM PUBLIC SCHOOL DISTRICT,2018,1
0093,01,CARLTON PUBLIC SCHOOL DISTRICT,2018,1
0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,2018,0.998435054773083
0095,01,CROMWELL-WRIGHT PUBLIC SCHOOLS,2018,1
0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT,2018,0.993966817496229
0099,01,ESKO PUBLIC SCHOOL DISTRICT,2018,0.996022275258552
0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT,2018,0.992268041237113
0108,01,CENTRAL PUBLIC SCHOOL DISTRICT,2018,0.965931863727455
0110,01,WACONIA PUBLIC SCHOOL DISTRICT,2018,0.96793437733035
0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DISTRICT,2018,0.984313725490196
0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,2018,0.875283914928763
0113,01,WALKER-HACKENSACK-AKELEY SCHOOL DISTRICT,2018,0.991150442477876
0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,2018,1
0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,2018,0.997255260750229
0118,01,NORTHLAND COMMUNITY SCHOOLS,2018,1
0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,2018,0.857142857142857
0138,01,NORTH BRANCH PUBLIC SCHOOLS,2018,0.978006872852234
0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,2018,0.983796296296296
0146,01,BARNESVILLE PUBLIC SCHOOL DISTRICT,2018,1
0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,2018,0.961264016309888
0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,2018,0.854575909852292
0160,70,MINNESOTA STATE ACADEMIES,2018,0.431654676258993
0162,01,BAGLEY PUBLIC SCHOOL DISTRICT,2018,0.998089780324737
0166,01,COOK COUNTY PUBLIC SCHOOLS,2018,1
0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS,2018,0.74155069582505
0177,01,WINDOM PUBLIC SCHOOL DISTRICT,2018,0.828080229226361
0181,01,BRAINERD PUBLIC SCHOOL DISTRICT,2018,0.995089011663597
0182,01,CROSBY-IRONTON PUBLIC SCHOOL DISTRICT,2018,0.999019607843137
0186,01,PEQUOT LAKES PUBLIC SCHOOLS,2018,0.998814463544754
0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,2018,0.61927023945268
0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,2018,0.916456051670879
0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,2018,0.921043000914913
0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT,2018,1
0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,2018,0.823785274771907
0197,01,WEST ST. PAUL-MENDOTA HEIGHTS-EAGAN,2018,0.773394131641554
0199,01,INVER GROVE HEIGHTS SCHOOLS,2018,0.797353184449959
0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,2018,0.970683287165282
0203,01,HAYFIELD PUBLIC SCHOOL DISTRICT,2018,0.976401179941003
0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,2018,0.969739292364991
0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,2018,0.990752007787783
0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,2018,0.992574257425743
0227,01,CHATFIELD PUBLIC SCHOOLS,2018,0.991169977924945
0229,01,LANESBORO PUBLIC SCHOOL DISTRICT,2018,1
0238,01,MABEL-CANTON PUBLIC SCHOOL DISTRICT,2018,0.99618320610687
0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS,2018,0.986175115207373
0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,2018,0.835263462651998
0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,2018,0.995951417004049
0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,2018,0.988566402814424
0253,01,GOODHUE PUBLIC SCHOOL DISTRICT,2018,0.940092165898618
0255,01,PINE ISLAND PUBLIC SCHOOL DISTRICT,2018,0.997706422018349
0256,01,RED WING PUBLIC SCHOOL DISTRICT,2018,0.959050899349407
0261,01,ASHBY PUBLIC SCHOOL DISTRICT,2018,0.992248062015504
0264,01,HERMAN-NORCROSS SCHOOL DISTRICT,2018,1
0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,2018,0.802334394421707
0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT,2018,0.722963247289128
0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,2018,0.751920210936604
0273,01,EDINA PUBLIC SCHOOL DISTRICT,2018,0.876001885902876
0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,2018,0.937772824370762
0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,2018,0.966050709067469
0278,01,ORONO PUBLIC SCHOOL DISTRICT,2018,0.962858153519632
0279,01,OSSEO PUBLIC SCHOOL DISTRICT,2018,0.743662377568658
0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT,2018,0.526779503825643
0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT,2018,0.793400520156047
0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS,2018,0.833515283842795
0283,01,ST. LOUIS PARK PUBLIC SCHOOL DISTRICT,2018,0.821274763135228
0284,01,WAYZATA PUBLIC SCHOOL DISTRICT,2018,0.839899775358562
0286,01,BROOKLYN CENTER SCHOOL DISTRICT,2018,0.688091482649842
0287,06,INTERMEDIATE DISTRICT 313,2018,1
0288,06,SOUTHWEST METRO INTERMEDIATE 288,2018,0.937282229965157
0294,01,HOUSTON PUBLIC SCHOOL DISTRICT,2018,0.977821586988664
0297,01,SPRING GROVE SCHOOL DISTRICT,2018,1
0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT,2018,0.941002949852507
0300,01,LA CRESCENT-HOKAH SCHOOL DISTRICT,2018,0.997328584149599
0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,2018,1
0308,01,NEVIS PUBLIC SCHOOL DISTRICT,2018,0.998394863563403
0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,2018,0.972644376899696
0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,2018,0.994444444444444
0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,2018,0.99137104506232
0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,2018,1
0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,2018,0.996774993798065
0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,2018,1
0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,2018,0.893687707641196
0332,01,MORA PUBLIC SCHOOL DISTRICT,2018,0.995668316831683
0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,2018,0.987755102040816
0345,01,NEW LONDON-SPICER SCHOOL DISTRICT,2018,0.986781229345671
0347,01,WILLMAR PUBLIC SCHOOL DISTRICT,2018,0.593995381062356
0356,01,LANCASTER PUBLIC SCHOOL DISTRICT,2018,0.965714285714286
0361,01,INTERNATIONAL FALLS SCHOOL DISTRICT,2018,0.985563041385948
0362,01,LITTLEFORK-BIG FALLS SCHOOL DISTRICT,2018,0.958456973293769
0363,01,SOUTH KOOCHICHING SCHOOL DISTRICT,2018,0.979020979020979
0378,01,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,2018,0.969424460431655
0381,01,LAKE SUPERIOR PUBLIC SCHOOL DISTRICT,2018,0.996320824135394
0390,01,LAKE OF THE WOODS SCHOOL DISTRICT,2018,1
0391,01,CLEVELAND PUBLIC SCHOOL DISTRICT,2018,0.986328125
0397,52,LAKE AGASSIZ SPECIAL EDUCATION COOPERATIVE,2018,1
0402,01,HENDRICKS PUBLIC SCHOOL DISTRICT,2018,0.977099236641221
0403,01,IVANHOE PUBLIC SCHOOL DISTRICT,2018,1
0404,01,LAKE BENTON PUBLIC SCHOOL DISTRICT,2018,1
0413,01,MARSHALL PUBLIC SCHOOL DISTRICT,2018,0.77053605861936
0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT,2018,0.942748091603053
0415,01,LYND PUBLIC SCHOOL DISTRICT,2018,0.787878787878788
0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT,2018,0.954765193370166
0424,01,LESTER PRAIRIE PUBLIC SCHOOL DISTRICT,2018,0.841986455981941
0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT,2018,0.998444790046656
0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCHOOL,2018,1
0441,01,MARSHALL COUNTY CENTRAL SCHOOLS,2018,1
0447,01,GRYGLA PUBLIC SCHOOL DISTRICT,2018,1
0458,01,TRUMAN PUBLIC SCHOOL DISTRICT,2018,0.995073891625616
0463,01,EDEN VALLEY-WATKINS SCHOOL DISTRICT,2018,0.992708333333333
0465,01,LITCHFIELD PUBLIC SCHOOL DISTRICT,2018,0.957321076822062
0466,01,DASSEL-COKATO PUBLIC SCHOOL DISTRICT,2018,0.978942652329749
0473,01,ISLE PUBLIC SCHOOL DISTRICT,2018,1
0477,01,PRINCETON PUBLIC SCHOOL DISTRICT,2018,0.990990990990991
0480,01,ONAMIA PUBLIC SCHOOL DISTRICT,2018,0.998405103668262
0482,01,LITTLE FALLS PUBLIC SCHOOL DISTRICT,2018,0.972939729397294
0484,01,PIERZ PUBLIC SCHOOL DISTRICT,2018,0.992340425531915
0485,01,ROYALTON PUBLIC SCHOOL DISTRICT,2018,0.9989281886388
0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT,2018,0.946428571428571
0487,01,UPSALA PUBLIC SCHOOL DISTRICT,2018,1
0492,01,AUSTIN PUBLIC SCHOOL DISTRICT,2018,0.670439286399386
0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,2018,0.993135011441648
0497,01,LYLE PUBLIC SCHOOL DISTRICT,2018,0.920265780730897
0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS,2018,0.964285714285714
0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT,2018,0.964705882352941
0505,01,FULDA PUBLIC SCHOOL DISTRICT,2018,0.95
0507,01,NICOLLET PUBLIC SCHOOL DISTRICT,2018,0.965879265091864
0508,01,ST. PETER PUBLIC SCHOOL DISTRICT,2018,0.840825688073395
0511,01,ADRIAN PUBLIC SCHOOL DISTRICT,2018,0.923611111111111
0514,01,ELLSWORTH PUBLIC SCHOOL DISTRICT,2018,1
0518,01,WORTHINGTON PUBLIC SCHOOL DISTRICT,2018,0.481217985202049
0531,01,BYRON PUBLIC SCHOOL DISTRICT,2018,0.990763247447739
0533,01,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,2018,0.995503597122302
0534,01,STEWARTVILLE PUBLIC SCHOOL DISTRICT,2018,0.983700862895494
0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,2018,0.751556734317343
0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,2018,0.990566037735849
0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,2018,0.980440967283073
0545,01,HENNING PUBLIC SCHOOL DISTRICT,2018,0.992268041237113
0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DISTRICT,2018,1
0548,01,PELICAN RAPIDS PUBLIC SCHOOL DISTRICT,2018,0.633142857142857
0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT,2018,0.937067773167358
0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT,2018,0.996323529411765
0553,01,NEW YORK MILLS PUBLIC SCHOOL DISTRICT,2018,0.989304812834225
0561,01,GOODRIDGE PUBLIC SCHOOL DISTRICT,2018,1
0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,2018,0.977933801404213
0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,2018,0.997685185185185
0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,2018,0.987124463519313
0581,01,EDGERTON PUBLIC SCHOOL DISTRICT,2018,0.862884160756501
0592,01,CLIMAX-SHELLY PUBLIC SCHOOLS,2018,0.995575221238938
0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,2018,0.910801963993453
0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,2018,0.882384246939862
0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT,2018,0.99562363238512
0600,01,FISHER PUBLIC SCHOOL DISTRICT,2018,0.981481481481482
0601,01,FOSSTON PUBLIC SCHOOL DISTRICT,2018,0.995290423861852
0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,2018,0.882709009562242
0622,01,NORTH ST PAUL-MAPLEWOOD OAKDALE PUBLIC SCHOOL DISTRICT,2018,0.746877681380494
0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT,2018,0.698563968668407
0624,01,WHITE BEAR LAKE SCHOOL DISTRICT,2018,0.921959221935786
0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,2018,0.522345448556056
0630,01,RED LAKE FALLS PUBLIC SCHOOL DISTRICT,2018,0.997198879551821
0635,01,MILROY PUBLIC SCHOOL DISTRICT,2018,1
0640,01,WABASSO PUBLIC SCHOOL DISTRICT,2018,1
0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,2018,0.587210884353741
0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,2018,0.875716064757161
0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,2018,1
0676,01,BADGER PUBLIC SCHOOL DISTRICT,2018,1
0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,2018,0.991394148020654
0690,01,WARROAD PUBLIC SCHOOL DISTRICT,2018,0.918580375782881
0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,2018,0.998620689655172
0696,01,ELY PUBLIC SCHOOL DISTRICT,2018,1
0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,2018,0.987854251012146
0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,2018,0.989985693848355
0701,01,HIBBING PUBLIC SCHOOL DISTRICT,2018,0.995854063018242
0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,2018,0.994416527079844
0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,2018,0.997571341833637
0707,01,NETT LAKE PUBLIC SCHOOL DISTRICT,2018,1
0709,01,DULUTH PUBLIC SCHOOL DISTRICT,2018,0.981393736276436
0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,2018,1
0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,2018,0.966007416563659
0717,01,JORDAN PUBLIC SCHOOL DISTRICT,2018,0.927302996670366
0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,2018,0.922843469125715
0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,2018,0.74386092876246
0721,01,NEW PRAGUE AREA SCHOOLS,2018,0.982418111753372
0726,01,BECKER PUBLIC SCHOOL DISTRICT,2018,0.979649122807018
0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,2018,0.965800723446235
0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,2018,0.955616355069159
0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT,2018,0.997204100652377
0739,01,KIMBALL PUBLIC SCHOOL DISTRICT,2018,1
0740,01,MELROSE PUBLIC SCHOOL DISTRICT,2018,0.735271614384086
0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT,2018,0.983624454148472
0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,2018,0.657183355269819
0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT,2018,0.950187969924812
0745,01,ALBANY PUBLIC SCHOOL DISTRICT,2018,0.98472850678733
0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,2018,0.976355692624004
0750,01,ROCORI PUBLIC SCHOOL DISTRICT,2018,0.913189448441247
0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DISTRICT,2018,0.984764542936288
0761,01,OWATONNA PUBLIC SCHOOL DISTRICT,2018,0.85843807953843
0763,01,MEDFORD PUBLIC SCHOOL DISTRICT,2018,0.916391639163916
0768,01,HANCOCK PUBLIC SCHOOL DISTRICT,2018,0.933908045977011
0771,01,CHOKIO-ALBERTA PUBLIC SCHOOL DISTRICT,2018,0.987341772151899
0775,01,KERKHOVEN-MURDOCK-SUNBURG,2018,0.942657342657343
0777,01,BENSON PUBLIC SCHOOL DISTRICT,2018,0.981220657276995
0786,01,BERTHA-HEWITT PUBLIC SCHOOL DISTRICT,2018,1
0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT,2018,0.981916817359855
0801,01,BROWNS VALLEY PUBLIC SCHOOL DISTRICT,2018,1
0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,2018,0.977386934673367
0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DISTRICT,2018,0.983114446529081
0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT,2018,0.963325183374083
0818,01,VERNDALE PUBLIC SCHOOL DISTRICT,2018,0.992606284658041
0820,01,SEBEKA PUBLIC SCHOOL DISTRICT,2018,0.998031496062992
0821,01,MENAHGA PUBLIC SCHOOL DISTRICT,2018,0.992063492063492
0829,01,WASECA PUBLIC SCHOOL DISTRICT,2018,0.911239495798319
0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT,2018,0.965287915652879
0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT,2018,0.971533516988062
0833,01,SOUTH WASHINGTON COUNTY SCHOOL DISTRICT,2018,0.849679591615075
0834,01,STILLWATER AREA PUBLIC SCHOOL DISTRICT,2018,0.924484848484848
0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT,2018,0.524752475247525
0837,01,MADELIA PUBLIC SCHOOL DISTRICT,2018,0.698466780238501
0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,2018,0.640730067243035
0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,2018,0.972136222910217
0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,2018,0.996742671009772
0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DISTRICT,2018,0.943396226415094
0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DISTRICT,2018,0.968232044198895
0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,2018,0.901273885350318
0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,2018,0.954149933065596
0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,2018,0.984391819160388
0877,01,BUFFALO-HANOVER-MONTROSE PUBLIC SCHOOL,2018,0.971959341044515
0879,01,DELANO PUBLIC SCHOOL DISTRICT,2018,0.989178356713427
0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,2018,0.998798076923077
0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,2018,0.942752740560292
0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,2018,0.919553728714034
0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DISTRICT,2018,0.95843949044586
0891,01,CANBY PUBLIC SCHOOL DISTRICT,2018,0.992869875222816
0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DISTRICT,2018,0.976210008203446
0912,01,MILACA PUBLIC SCHOOL DISTRICT,2018,0.989784335981839
0914,01,ULEN-HITTERDAL PUBLIC SCHOOL DISTRICT,2018,0.993485342019544
0915,52,SOUTHERN PLAINS EDUCATION COOPERATIVE,2018,0.979381443298969
0916,06,NORTHEAST METRO 916,2018,0.925320886814469
0917,06,INTERMEDIATE SCHOOL DISTRICT 917,2018,0.955395683453237
0926,83,REGION 4-LAKES COUNTRY SERVICE COOPERATIVE,2018,1
