fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
13-Dec,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT,Spanish,45,7,17,Cottonwood                                   ,8,6,Outstate - Enrollment less than 500
13-Dec,2884,1,RED ROCK CENTRAL SCHOOL DISTRICT,French,15,1,17,Cottonwood                                   ,8,6,Outstate - Enrollment less than 500
13-Dec,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT,Spanish,45,2,24,Freeborn                                     ,10,6,Outstate - Enrollment less than 500
13-Dec,2886,1,GLENVILLE-EMMONS SCHOOL DISTRICT,English,11,262,24,Freeborn                                     ,10,6,Outstate - Enrollment less than 500
13-Dec,2888,1,CLINTON-GRACEVILLE-BEARDSLEY,English,11,309,6,Big Stone                                    ,06W,6,Outstate - Enrollment less than 500
13-Dec,2888,1,CLINTON-GRACEVILLE-BEARDSLEY,German,17,45,6,Big Stone                                    ,06W,6,Outstate - Enrollment less than 500
13-Dec,2889,1,LAKE PARK AUDUBON SCHOOL DISTRICT,Uzbek,96,2,3,Becker                                       ,4,5,Outstate - Enrollment between 500 and 999
13-Dec,2889,1,LAKE PARK AUDUBON SCHOOL DISTRICT,English,11,667,3,Becker                                       ,4,5,Outstate - Enrollment between 500 and 999
13-Dec,2890,1,RENVILLE COUNTY WEST SCHOOL DIST.,English,11,441,65,Renville                                     ,06E,5,Outstate - Enrollment between 500 and 999
13-Dec,2890,1,RENVILLE COUNTY WEST SCHOOL DIST.,Finnish,14,1,65,Renville                                     ,06E,5,Outstate - Enrollment between 500 and 999
13-Dec,2890,1,RENVILLE COUNTY WEST SCHOOL DIST.,Spanish,45,93,65,Renville                                     ,06E,5,Outstate - Enrollment between 500 and 999
13-Dec,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.,English,11,1140,32,Jackson                                      ,8,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.,Icelandic,22,1,32,Jackson                                      ,8,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.,Hungarian,21,1,32,Jackson                                      ,8,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.,German,17,2,32,Jackson                                      ,8,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.,Swedish,46,1,32,Jackson                                      ,8,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.,"Chinese, Mandarin ",7,1,32,Jackson                                      ,8,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.,Spanish,45,11,32,Jackson                                      ,8,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2895,1,JACKSON COUNTY CENTRAL SCHOOL DIST.,"Lao, Laotian ",28,17,32,Jackson                                      ,8,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2897,1,REDWOOD AREA SCHOOL DISTRICT,Spanish,45,15,64,Redwood                                      ,8,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2897,1,REDWOOD AREA SCHOOL DISTRICT,English,11,1080,64,Redwood                                      ,8,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2897,1,REDWOOD AREA SCHOOL DISTRICT,Hmong,20,2,64,Redwood                                      ,8,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2898,1,WESTBROOK-WALNUT GROVE SCHOOLS,Hmong,20,106,17,Cottonwood                                   ,8,6,Outstate - Enrollment less than 500
13-Dec,2898,1,WESTBROOK-WALNUT GROVE SCHOOLS,English,11,316,17,Cottonwood                                   ,8,6,Outstate - Enrollment less than 500
13-Dec,2898,1,WESTBROOK-WALNUT GROVE SCHOOLS,Spanish,45,4,17,Cottonwood                                   ,8,6,Outstate - Enrollment less than 500
13-Dec,2899,1,PLAINVIEW-ELGIN-MILLVILLE,English,11,1398,79,Wabasha                                      ,10,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2899,1,PLAINVIEW-ELGIN-MILLVILLE,Afrikaans,1,1,79,Wabasha                                      ,10,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2899,1,PLAINVIEW-ELGIN-MILLVILLE,Spanish,45,68,79,Wabasha                                      ,10,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2899,1,PLAINVIEW-ELGIN-MILLVILLE,"Chinese, Mandarin ",7,1,79,Wabasha                                      ,10,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2902,1,RTR PUBLIC SCHOOLS,English,11,547,41,Lincoln                                      ,8,5,Outstate - Enrollment between 500 and 999
13-Dec,2902,1,RTR PUBLIC SCHOOLS,Spanish,45,7,41,Lincoln                                      ,8,5,Outstate - Enrollment between 500 and 999
13-Dec,2903,1,ORTONVILLE PUBLIC SCHOOLS,English,11,486,6,Big Stone                                    ,06W,6,Outstate - Enrollment less than 500
13-Dec,2903,1,ORTONVILLE PUBLIC SCHOOLS,Dutch,33,2,6,Big Stone                                    ,06W,6,Outstate - Enrollment less than 500
13-Dec,2903,1,ORTONVILLE PUBLIC SCHOOLS,Spanish,45,2,6,Big Stone                                    ,06W,6,Outstate - Enrollment less than 500
13-Dec,2904,1,TRACY AREA PUBLIC SCHOOL DISTRICT,Thai,47,1,42,Lyon                                         ,8,5,Outstate - Enrollment between 500 and 999
13-Dec,2904,1,TRACY AREA PUBLIC SCHOOL DISTRICT,Spanish,45,22,42,Lyon                                         ,8,5,Outstate - Enrollment between 500 and 999
13-Dec,2904,1,TRACY AREA PUBLIC SCHOOL DISTRICT,Portuguese,38,1,42,Lyon                                         ,8,5,Outstate - Enrollment between 500 and 999
13-Dec,2904,1,TRACY AREA PUBLIC SCHOOL DISTRICT,English,11,634,42,Lyon                                         ,8,5,Outstate - Enrollment between 500 and 999
13-Dec,2904,1,TRACY AREA PUBLIC SCHOOL DISTRICT,Hmong,20,103,42,Lyon                                         ,8,5,Outstate - Enrollment between 500 and 999
13-Dec,2904,1,TRACY AREA PUBLIC SCHOOL DISTRICT,Arabic,2,1,42,Lyon                                         ,8,5,Outstate - Enrollment between 500 and 999
13-Dec,2904,1,TRACY AREA PUBLIC SCHOOL DISTRICT,Kyrghyz,286,1,42,Lyon                                         ,8,5,Outstate - Enrollment between 500 and 999
13-Dec,2905,1,TRI-CITY UNITED SCHOOL DISTRICT,Sundanese,163,1,40,Le Sueur                                     ,9,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2905,1,TRI-CITY UNITED SCHOOL DISTRICT,German,17,2,40,Le Sueur                                     ,9,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2905,1,TRI-CITY UNITED SCHOOL DISTRICT,Spanish,45,202,40,Le Sueur                                     ,9,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2905,1,TRI-CITY UNITED SCHOOL DISTRICT,Russian,40,1,40,Le Sueur                                     ,9,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2905,1,TRI-CITY UNITED SCHOOL DISTRICT,Slovak,43,1,40,Le Sueur                                     ,9,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2905,1,TRI-CITY UNITED SCHOOL DISTRICT,English,11,1578,40,Le Sueur                                     ,9,4,Outstate - Enrollment between 1000 and 1999
13-Dec,2905,1,TRI-CITY UNITED SCHOOL DISTRICT,"Filipino, Pilipino",126,1,40,Le Sueur                                     ,9,4,Outstate - Enrollment between 1000 and 1999
13-Dec,4000,7,CITY ACADEMY,English,11,111,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4001,7,BLUFFVIEW MONTESSORI,English,11,207,85,Winona                                       ,10,6,Outstate - Enrollment less than 500
13-Dec,4003,7,"NEW HEIGHTS SCHOOL, INC.",English,11,112,82,Washington                                   ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4004,7,CEDAR RIVERSIDE COMMUNITY SCHOOL,Spanish,45,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4004,7,CEDAR RIVERSIDE COMMUNITY SCHOOL,Vietnamese,51,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4004,7,CEDAR RIVERSIDE COMMUNITY SCHOOL,Somali,69,129,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4004,7,CEDAR RIVERSIDE COMMUNITY SCHOOL,"Oromo, Afan Oromo, Oromiffa ",74,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4004,7,CEDAR RIVERSIDE COMMUNITY SCHOOL,Amharic,63,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4004,7,CEDAR RIVERSIDE COMMUNITY SCHOOL,Tigrinya,71,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4004,7,CEDAR RIVERSIDE COMMUNITY SCHOOL,English,11,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4005,7,METRO DEAF SCHOOL,Hmong,20,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4005,7,METRO DEAF SCHOOL,"Sign Language, ASL",42,60,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4005,7,METRO DEAF SCHOOL,English,11,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4007,7,MINNESOTA NEW COUNTRY SCHOOL,English,11,108,72,Sibley                                       ,9,6,Outstate - Enrollment less than 500
13-Dec,4007,7,MINNESOTA NEW COUNTRY SCHOOL,Spanish,45,3,72,Sibley                                       ,9,6,Outstate - Enrollment less than 500
13-Dec,4008,7,PACT CHARTER SCHOOL,English,11,635,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4008,7,PACT CHARTER SCHOOL,Spanish,45,2,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4008,7,PACT CHARTER SCHOOL,Russian,40,6,2,Anoka                                        ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4011,7,NEW VISIONS CHARTER SCHOOL,Spanish,45,29,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4011,7,NEW VISIONS CHARTER SCHOOL,English,11,112,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4011,7,NEW VISIONS CHARTER SCHOOL,Somali,69,71,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4015,7,COMMUNITY OF PEACE ACADEMY,Somali,69,3,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4015,7,COMMUNITY OF PEACE ACADEMY,Spanish,45,102,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4015,7,COMMUNITY OF PEACE ACADEMY,"Khmer, Cambodian ",5,2,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4015,7,COMMUNITY OF PEACE ACADEMY,"Oromo, Afan Oromo, Oromiffa ",74,4,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4015,7,COMMUNITY OF PEACE ACADEMY,Tigrinya,71,9,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4015,7,COMMUNITY OF PEACE ACADEMY,Hmong,20,294,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4015,7,COMMUNITY OF PEACE ACADEMY,"English, Creolized",57,9,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4015,7,COMMUNITY OF PEACE ACADEMY,Karen ,129,3,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4015,7,COMMUNITY OF PEACE ACADEMY,Gio,242,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4015,7,COMMUNITY OF PEACE ACADEMY,Haitian Creole,85,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4015,7,COMMUNITY OF PEACE ACADEMY,English,11,351,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4016,7,WORLD LEARNER CHARTER SCHOOL,English,11,205,10,Carver                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4017,7,MINNESOTA TRANSITIONS CHARTER SCH,English,11,2675,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4017,7,MINNESOTA TRANSITIONS CHARTER SCH,Spanish,45,77,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4017,7,MINNESOTA TRANSITIONS CHARTER SCH,Hmong,20,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4017,7,MINNESOTA TRANSITIONS CHARTER SCH,Vietnamese,51,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4017,7,MINNESOTA TRANSITIONS CHARTER SCH,Bosnian,41,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4017,7,MINNESOTA TRANSITIONS CHARTER SCH,Somali,69,293,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4017,7,MINNESOTA TRANSITIONS CHARTER SCH,Afrikaans,1,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4017,7,MINNESOTA TRANSITIONS CHARTER SCH,French,15,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4017,7,MINNESOTA TRANSITIONS CHARTER SCH,Not Specific,52,18,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4017,7,MINNESOTA TRANSITIONS CHARTER SCH,Russian,40,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4018,7,ACHIEVE LANGUAGE ACADEMY,"Khmer, Cambodian ",5,9,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4018,7,ACHIEVE LANGUAGE ACADEMY,Hmong,20,144,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4018,7,ACHIEVE LANGUAGE ACADEMY,Punjabi,117,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4018,7,ACHIEVE LANGUAGE ACADEMY,Spanish,45,107,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4018,7,ACHIEVE LANGUAGE ACADEMY,English,11,136,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4020,7,DULUTH PUBLIC SCHOOLS ACADEMY,English,11,1247,69,St. Louis                                    ,3,4,Outstate - Enrollment between 1000 and 1999
13-Dec,4020,7,DULUTH PUBLIC SCHOOLS ACADEMY,Vietnamese,51,2,69,St. Louis                                    ,3,4,Outstate - Enrollment between 1000 and 1999
13-Dec,4020,7,DULUTH PUBLIC SCHOOLS ACADEMY,Croatian,127,1,69,St. Louis                                    ,3,4,Outstate - Enrollment between 1000 and 1999
13-Dec,4020,7,DULUTH PUBLIC SCHOOLS ACADEMY,Spanish,45,7,69,St. Louis                                    ,3,4,Outstate - Enrollment between 1000 and 1999
13-Dec,4020,7,DULUTH PUBLIC SCHOOLS ACADEMY,Tajik,104,2,69,St. Louis                                    ,3,4,Outstate - Enrollment between 1000 and 1999
13-Dec,4025,7,CYBER VILLAGE ACADEMY,Russian,40,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4025,7,CYBER VILLAGE ACADEMY,English,11,142,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4025,7,CYBER VILLAGE ACADEMY,Somali,69,2,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4025,7,CYBER VILLAGE ACADEMY,German,17,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4025,7,CYBER VILLAGE ACADEMY,Hindi ,19,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4026,7,E.C.H.O. CHARTER SCHOOL,English,11,155,87,Yellow Medicine                              ,06W,6,Outstate - Enrollment less than 500
13-Dec,4027,7,HIGHER GROUND ACADEMY,"Oromo, Afan Oromo, Oromiffa ",74,63,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4027,7,HIGHER GROUND ACADEMY,Somali,69,647,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4027,7,HIGHER GROUND ACADEMY,English,11,9,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4027,7,HIGHER GROUND ACADEMY,Nepali,68,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4027,7,HIGHER GROUND ACADEMY,Yoruba,75,1,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,4029,7,ST. PAUL CITY SCHOOL,Spanish,45,113,62,Ramsey                                       ,11,2,County Metro Area excluding MPLS/STP
