DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,K12Enr,FreeK12,RedK12,LEPIdentifiedK12,LEPServedK12,SPEK12,HMLK12,EC12Enr,FreeEC12,RedEC12,LEPIdentifiedEC12,LEPServedEC12,SPEEC12,HMLEC12,SchoolLocationCountyNumber,SchoolLocationCountyName,MinMaxGrade,SchoolClassification
17-18,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,06,1,1,,,,1,,1,1,,,,1,,, ,06-12,
17-18,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,07,2,1,1,1,1,,1,2,1,1,1,1,,1,, ,06-12,
17-18,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,08,7,2,1,,,4,1,7,2,1,,,4,1,, ,06-12,
17-18,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,09,11,3,3,,,1,,11,3,3,,,1,,, ,06-12,
17-18,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,10,8,3,2,,,4,,8,3,2,,,4,,, ,06-12,
17-18,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,11,17,9,2,,,8,,17,9,2,,,8,,, ,06-12,
17-18,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,12,13,3,1,,,5,1,13,3,1,,,5,1,, ,06-12,
17-18,66,Rice                                         ,4081,07,DISCOVERY PUBLIC SCHOOL FARIBAULT  ,000, ,10,10,All Grades,59,22,10,1,1,23,3,59,22,10,1,1,23,3,, ,06-12,
17-18,19,Dakota                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,07,8,1,2,,,2,,8,1,2,,,2,,, ,07-12,
17-18,19,Dakota                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,08,27,4,3,,,5,,27,4,3,,,5,,, ,07-12,
17-18,19,Dakota                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,09,32,5,,1,1,3,,32,5,,1,1,3,,, ,07-12,
17-18,19,Dakota                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,10,71,13,3,,,16,,71,13,3,,,16,,, ,07-12,
17-18,19,Dakota                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,11,88,21,4,1,,19,1,88,21,4,1,,19,1,, ,07-12,
17-18,19,Dakota                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,12,227,38,11,3,3,35,4,227,38,11,3,3,35,4,, ,07-12,
17-18,19,Dakota                                       ,4082,07,BLUESKY CHARTER SCHOOL             ,000, ,11,11,All Grades,453,82,23,5,4,80,5,453,82,23,5,4,80,5,, ,07-12,
17-18,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,KG,17,1,1,,,1,,17,1,1,,,1,,, ,KG-05,
17-18,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,01,17,2,2,,,1,,17,2,2,,,1,,, ,KG-05,
17-18,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,02,14,1,,,,,,14,1,,,,,,, ,KG-05,
17-18,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,03,12,4,2,,,1,,12,4,2,,,1,,, ,KG-05,
17-18,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,04,18,3,2,,,4,1,18,3,2,,,4,1,, ,KG-05,
17-18,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,05,17,1,,,,2,,17,1,,,,2,,, ,KG-05,
17-18,85,Winona                                       ,4083,07,RIDGEWAY COMMUNITY SCHOOL          ,000, ,10,10,All Grades,95,12,7,,,9,1,95,12,7,,,9,1,, ,KG-05,
17-18,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,KG,50,6,11,,,1,,50,6,11,,,1,,, ,KG-06,
17-18,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,01,56,6,13,,,3,,56,6,13,,,3,,, ,KG-06,
17-18,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,02,53,7,13,,,1,,53,7,13,,,1,,, ,KG-06,
17-18,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,03,53,7,6,,,5,,53,7,6,,,5,,, ,KG-06,
17-18,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,04,52,7,12,,,6,,52,7,12,,,6,,, ,KG-06,
17-18,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,05,56,5,10,,,9,,56,5,10,,,9,,, ,KG-06,
17-18,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,06,43,8,13,,,9,,43,8,13,,,9,,, ,KG-06,
17-18,69,St. Louis                                    ,4084,07,NORTH SHORE COMMUNITY SCHOOL       ,000, ,03,03,All Grades,363,46,78,,,34,,363,46,78,,,34,,, ,KG-06,
17-18,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03,09,55,20,3,,,12,1,55,20,3,,,12,1,, ,09-12,
17-18,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03,10,61,20,3,,,15,,61,20,3,,,15,,, ,09-12,
17-18,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03,11,59,16,2,,,16,,59,16,2,,,16,,, ,09-12,
17-18,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03,12,56,13,2,,,13,,56,13,2,,,13,,, ,09-12,
17-18,69,St. Louis                                    ,4085,07,HARBOR CITY INTERNATIONAL CHARTER  ,000, ,03,03,All Grades,231,69,10,,,56,1,231,69,10,,,56,1,, ,09-12,
17-18,27,Hennepin                                     ,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,000, ,11,11,09,19,12,3,,,11,,19,12,3,,,11,,, ,09-12,
17-18,27,Hennepin                                     ,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,000, ,11,11,10,13,7,1,1,1,6,,13,7,1,1,1,6,,, ,09-12,
17-18,27,Hennepin                                     ,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,000, ,11,11,11,18,5,3,2,2,6,,18,5,3,2,2,6,,, ,09-12,
17-18,27,Hennepin                                     ,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,000, ,11,11,12,22,12,4,2,2,6,2,22,12,4,2,2,6,2,, ,09-12,
17-18,27,Hennepin                                     ,4087,07,SAGE ACADEMY CHARTER SCHOOL        ,000, ,11,11,All Grades,72,36,11,5,5,29,2,72,36,11,5,5,29,2,, ,09-12,
17-18,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,PK,,,,,,,,20,20,,11,11,,1,, ,PK-06,
17-18,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,KG,47,47,,25,25,1,1,47,47,,25,25,1,1,, ,PK-06,
17-18,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,01,43,43,,28,28,4,4,43,43,,28,28,4,4,, ,PK-06,
17-18,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,02,61,59,,18,18,1,1,61,59,,18,18,1,1,, ,PK-06,
17-18,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,03,54,53,,29,29,2,4,54,53,,29,29,2,4,, ,PK-06,
17-18,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,04,39,39,,22,22,4,2,39,39,,22,22,4,2,, ,PK-06,
17-18,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,05,37,36,,20,20,6,2,37,36,,20,20,6,2,, ,PK-06,
17-18,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,06,29,28,,16,16,4,3,29,28,,16,16,4,3,, ,PK-06,
17-18,62,Ramsey                                       ,4088,07,URBAN ACADEMY CHARTER SCHOOL       ,000, ,11,11,All Grades,310,305,,158,158,22,17,330,325,,169,169,22,18,, ,PK-06,
17-18,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,KG,35,14,1,1,1,1,,35,14,1,1,1,1,,, ,KG-08,
17-18,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,01,32,12,1,2,2,1,,32,12,1,2,2,1,,, ,KG-08,
17-18,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,02,35,8,4,3,3,3,,35,8,4,3,3,3,,, ,KG-08,
17-18,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,03,34,9,1,1,1,,,34,9,1,1,1,,,, ,KG-08,
17-18,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,04,45,16,4,7,7,6,,45,16,4,7,7,6,,, ,KG-08,
17-18,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,05,28,9,3,2,2,2,,28,9,3,2,2,2,,, ,KG-08,
17-18,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,06,23,9,,1,1,1,,23,9,,1,1,1,,, ,KG-08,
17-18,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,07,19,10,1,4,4,1,,19,10,1,4,4,1,,, ,KG-08,
17-18,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,08,23,7,2,1,1,3,,23,7,2,1,1,3,,, ,KG-08,
17-18,27,Hennepin                                     ,4089,07,NEW CITY SCHOOL                    ,000, ,11,11,All Grades,274,94,17,22,22,18,,274,94,17,22,22,18,,, ,KG-08,
17-18,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,KG,30,1,,,,,,30,1,,,,,,, ,KG-05,
17-18,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,01,30,3,5,,,5,,30,3,5,,,5,,, ,KG-05,
17-18,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,02,30,3,,,,3,,30,3,,,,3,,, ,KG-05,
17-18,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,03,30,5,3,,,7,,30,5,3,,,7,,, ,KG-05,
17-18,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,04,30,2,1,,,8,,30,2,1,,,8,,, ,KG-05,
17-18,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,05,30,3,3,,,6,,30,3,3,,,6,,, ,KG-05,
17-18,19,Dakota                                       ,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL     ,000, ,11,11,All Grades,180,17,12,,,29,,180,17,12,,,29,,, ,KG-05,
17-18,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,06,13,2,,,,4,,13,2,,,,4,,, ,06-12,
17-18,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,07,22,1,3,,,6,,22,1,3,,,6,,, ,06-12,
17-18,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,08,19,3,2,,,7,,19,3,2,,,7,,, ,06-12,
17-18,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,09,9,,,,,4,,9,,,,,4,,, ,06-12,
17-18,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,10,19,2,,,,7,,19,2,,,,7,,, ,06-12,
17-18,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,11,18,1,1,,,8,,18,1,1,,,8,,, ,06-12,
17-18,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,12,17,3,2,,,8,,17,3,2,,,8,,, ,06-12,
17-18,66,Rice                                         ,4091,07,ARCADIA CHARTER SCHOOL             ,000, ,10,10,All Grades,117,12,8,,,44,,117,12,8,,,44,,, ,06-12,
17-18,27,Hennepin                                     ,4092,07,WATERSHED HIGH SCHOOL              ,000, ,11,11,09,8,3,,,,,1,8,3,,,,,1,, ,09-12,
17-18,27,Hennepin                                     ,4092,07,WATERSHED HIGH SCHOOL              ,000, ,11,11,10,15,4,2,,,4,1,15,4,2,,,4,1,, ,09-12,
17-18,27,Hennepin                                     ,4092,07,WATERSHED HIGH SCHOOL              ,000, ,11,11,11,15,3,2,,,6,,15,3,2,,,6,,, ,09-12,
17-18,27,Hennepin                                     ,4092,07,WATERSHED HIGH SCHOOL              ,000, ,11,11,12,16,7,,,,3,,16,7,,,,3,,, ,09-12,
17-18,27,Hennepin                                     ,4092,07,WATERSHED HIGH SCHOOL              ,000, ,11,11,All Grades,54,17,4,,,13,2,54,17,4,,,13,2,, ,09-12,
17-18,43,McLeod                                       ,4093,07,NEW CENTURY ACADEMY                ,000, ,06,06E,07,17,9,4,,,8,,17,9,4,,,8,,, ,07-12,
17-18,43,McLeod                                       ,4093,07,NEW CENTURY ACADEMY                ,000, ,06,06E,08,28,16,6,,,11,,28,16,6,,,11,,, ,07-12,
17-18,43,McLeod                                       ,4093,07,NEW CENTURY ACADEMY                ,000, ,06,06E,09,26,13,3,,,12,,26,13,3,,,12,,, ,07-12,
17-18,43,McLeod                                       ,4093,07,NEW CENTURY ACADEMY                ,000, ,06,06E,10,22,17,2,,,4,,22,17,2,,,4,,, ,07-12,
17-18,43,McLeod                                       ,4093,07,NEW CENTURY ACADEMY                ,000, ,06,06E,11,15,7,2,,,4,,15,7,2,,,4,,, ,07-12,
17-18,43,McLeod                                       ,4093,07,NEW CENTURY ACADEMY                ,000, ,06,06E,12,31,12,2,,,11,,31,12,2,,,11,,, ,07-12,
17-18,43,McLeod                                       ,4093,07,NEW CENTURY ACADEMY                ,000, ,06,06E,All Grades,139,74,19,,,50,,139,74,19,,,50,,, ,07-12,
17-18,13,Chisago                                      ,4095,07,TRIO WOLF CREEK DISTANCE LEARNING  ,000, ,07,07E,09,4,,,,,,,4,,,,,,,, ,09-12,
17-18,13,Chisago                                      ,4095,07,TRIO WOLF CREEK DISTANCE LEARNING  ,000, ,07,07E,10,23,4,,,,5,,23,4,,,,5,,, ,09-12,
17-18,13,Chisago                                      ,4095,07,TRIO WOLF CREEK DISTANCE LEARNING  ,000, ,07,07E,11,21,4,1,,,2,,21,4,1,,,2,,, ,09-12,
17-18,13,Chisago                                      ,4095,07,TRIO WOLF CREEK DISTANCE LEARNING  ,000, ,07,07E,12,77,13,2,,,12,,77,13,2,,,12,,, ,09-12,
17-18,13,Chisago                                      ,4095,07,TRIO WOLF CREEK DISTANCE LEARNING  ,000, ,07,07E,All Grades,125,21,3,,,19,,125,21,3,,,19,,, ,09-12,
17-18,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,PK,,,,,,,,19,9,2,2,2,,,, ,PK-05,
17-18,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,KG,38,29,4,36,36,,2,38,29,4,36,36,,2,, ,PK-05,
17-18,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,01,37,24,4,32,32,1,,37,24,4,32,32,1,,, ,PK-05,
17-18,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,02,45,34,7,42,42,4,3,45,34,7,42,42,4,3,, ,PK-05,
17-18,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,03,39,31,6,36,36,6,,39,31,6,36,36,6,,, ,PK-05,
17-18,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,04,47,32,6,40,40,10,1,47,32,6,40,40,10,1,, ,PK-05,
17-18,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,05,48,40,5,28,28,7,2,48,40,5,28,28,7,2,, ,PK-05,
17-18,27,Hennepin                                     ,4097,07,"PARTNERSHIP ACADEMY, INC.          ",000, ,11,11,All Grades,254,190,32,214,214,28,8,273,199,34,216,216,28,8,, ,PK-05,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,KG,79,6,3,10,10,,,79,6,3,10,10,,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,01,77,8,2,8,8,5,,77,8,2,8,8,5,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,02,78,3,5,3,3,2,,78,3,5,3,3,2,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,03,78,3,5,6,6,3,,78,3,5,6,6,3,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,04,78,6,6,6,6,4,,78,6,6,6,6,4,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,05,78,5,6,6,6,6,,78,5,6,6,6,6,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,06,81,6,4,1,1,2,,81,6,4,1,1,2,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,07,81,6,2,2,2,6,,81,6,2,2,2,6,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,08,79,7,4,6,6,4,,79,7,4,6,6,4,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,09,73,4,5,2,2,1,,73,4,5,2,2,1,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,10,72,8,4,2,2,3,,72,8,4,2,2,3,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,11,64,3,4,3,3,3,,64,3,4,3,3,3,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,12,64,5,1,,,4,,64,5,1,,,4,,, ,KG-12,
17-18,62,Ramsey                                       ,4098,07,NOVA CLASSICAL ACADEMY             ,000, ,11,11,All Grades,982,70,51,55,55,43,,982,70,51,55,55,43,,, ,KG-12,
17-18,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,KG,14,3,2,,,2,,14,3,2,,,2,,, ,KG-08,
17-18,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,01,20,6,7,,,7,,20,6,7,,,7,,, ,KG-08,
17-18,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,02,10,3,2,,,2,,10,3,2,,,2,,, ,KG-08,
17-18,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,03,7,4,,,,2,,7,4,,,,2,,, ,KG-08,
17-18,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,04,12,,2,,,1,,12,,2,,,1,,, ,KG-08,
17-18,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,05,11,5,3,,,6,,11,5,3,,,6,,, ,KG-08,
17-18,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,06,10,2,1,,,5,,10,2,1,,,5,,, ,KG-08,
17-18,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,07,12,3,2,,,4,,12,3,2,,,4,,, ,KG-08,
17-18,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,08,9,1,2,,,2,,9,1,2,,,2,,, ,KG-08,
17-18,16,Cook                                         ,4100,07,GREAT EXPECTATIONS                 ,000, ,03,03,All Grades,105,27,21,,,31,,105,27,21,,,31,,, ,KG-08,
17-18,27,Hennepin                                     ,4102,07,MINNESOTA INTERNSHIP CENTER        ,000, ,11,11,09,13,11,,1,1,4,4,13,11,,1,1,4,4,, ,09-12,
17-18,27,Hennepin                                     ,4102,07,MINNESOTA INTERNSHIP CENTER        ,000, ,11,11,10,44,41,1,5,4,15,10,44,41,1,5,4,15,10,, ,09-12,
17-18,27,Hennepin                                     ,4102,07,MINNESOTA INTERNSHIP CENTER        ,000, ,11,11,11,84,82,,8,7,18,15,84,82,,8,7,18,15,, ,09-12,
17-18,27,Hennepin                                     ,4102,07,MINNESOTA INTERNSHIP CENTER        ,000, ,11,11,12,358,348,2,15,15,80,149,358,348,2,15,15,80,149,, ,09-12,
17-18,27,Hennepin                                     ,4102,07,MINNESOTA INTERNSHIP CENTER        ,000, ,11,11,All Grades,499,482,3,29,27,117,178,499,482,3,29,27,117,178,, ,09-12,
17-18,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,KG,129,80,21,25,25,6,,129,80,21,25,25,6,,, ,KG-12,
17-18,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,01,124,82,20,44,40,7,2,124,82,20,44,40,7,2,, ,KG-12,
17-18,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,02,113,76,18,54,51,10,,113,76,18,54,51,10,,, ,KG-12,
17-18,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,03,150,96,27,71,68,15,,150,96,27,71,68,15,,, ,KG-12,
17-18,62,Ramsey                                       ,4103,07,HMONG COLLEGE PREP ACADEMY         ,000, ,11,11,04,148,94,19,48,42,17,1,148,94,19,48,42,17,1,, ,KG-12,
