DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,KG,32,13,2,,5,32,13,2,,5,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,01,35,10,6,,5,35,10,6,,5,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,02,37,11,6,,6,37,11,6,,6,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,03,28,10,4,,4,28,10,4,,4,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,04,38,10,7,,9,38,10,7,,9,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,05,46,15,9,,7,46,15,9,,7,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,06,44,14,11,,6,44,14,11,,6,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,07,40,9,9,,9,40,9,9,,9,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,08,44,16,4,,13,44,16,4,,13,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,09,44,11,8,,5,44,11,8,,5,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,10,49,11,9,,13,49,11,9,,13,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,11,40,16,1,,6,40,16,1,,6,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,12,35,10,3,,5,35,10,3,,5,  , ,  ,
05-06,29,Hubbard                                      ,0308,01,NEVIS PUBLIC SCHOOL DISTRICT       ,000, ,01,02 ,All Grades,512,156,79,,93,517,157,80,,98,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,EC,,,,,,37,17,4,,37,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,KG,113,32,26,,19,113,32,26,,19,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,01,111,39,16,,16,111,39,16,,16,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,02,114,40,15,,28,114,40,15,,28,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,03,105,37,14,,26,105,37,14,,26,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,04,110,35,16,,24,110,35,16,,24,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,05,130,38,21,,27,130,38,21,,27,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,06,115,33,22,,16,115,33,22,,16,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,07,112,34,17,,28,112,34,17,,28,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,08,116,24,13,,16,116,24,13,,16,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,09,132,34,18,,18,132,34,18,,18,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,10,163,46,22,,20,163,46,22,,20,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,11,149,24,18,,21,149,24,18,,21,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,12,121,15,6,,16,121,15,6,,16,  , ,  ,
05-06,29,Hubbard                                      ,0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,000, ,01,02 ,All Grades,1591,431,224,,275,1628,448,228,,312,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,EC,,,,,,13,,,,13,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,KG,71,12,7,2,9,71,12,7,2,9,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,01,64,16,11,1,8,64,16,11,1,8,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,02,81,18,20,1,6,81,18,20,1,6,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,03,62,20,6,,6,62,20,6,,6,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,04,54,11,9,1,3,54,11,9,1,3,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,05,76,19,12,,7,76,19,12,,7,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,06,65,5,14,3,7,65,5,14,3,7,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,07,79,18,14,,11,79,18,14,,11,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,08,70,16,12,,4,70,16,12,,4,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,09,59,5,8,,5,59,5,8,,5,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,10,73,14,10,,6,73,14,10,,6,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,11,76,11,10,,6,76,11,10,,6,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,12,73,5,9,,8,73,5,9,,8,  , ,  ,
05-06,30,Isanti                                       ,0314,01,BRAHAM PUBLIC SCHOOL DISTRICT      ,000, ,07,07E,All Grades,903,170,142,8,86,916,170,142,8,99,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,EC,,,,,,19,10,2,,19,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,KG,107,47,13,,21,107,47,13,,21,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,01,115,44,14,,13,115,44,14,,13,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,02,96,36,18,,12,96,36,18,,12,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,03,92,34,9,,8,92,34,9,,8,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,04,90,34,11,,20,90,34,11,,20,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,05,90,26,5,,15,90,26,5,,15,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,06,101,35,16,,15,101,35,16,,15,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,07,92,19,14,,19,92,19,14,,19,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,08,106,26,16,,15,106,26,16,,15,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,09,88,25,12,,13,88,25,12,,13,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,10,93,34,7,,17,93,34,7,,17,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,11,96,25,10,,13,96,25,10,,13,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,12,96,21,6,,10,96,21,6,,10,  , ,  ,
05-06,31,Itasca                                       ,0316,01,GREENWAY PUBLIC SCHOOL DISTRICT    ,000, ,03,03 ,All Grades,1262,406,151,,191,1281,416,153,,210,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,EC,,,,,,10,1,,,10,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,KG,68,36,5,,8,68,36,5,,8,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,01,63,31,8,,12,63,31,8,,12,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,02,60,29,9,,9,60,29,9,,9,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,03,66,39,6,,19,66,39,6,,19,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,04,61,36,7,,8,61,36,7,,8,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,05,74,35,7,,10,74,35,7,,10,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,06,70,22,11,,18,70,22,11,,18,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,07,87,38,8,,12,87,38,8,,12,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,08,82,33,14,,13,82,33,14,,13,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,09,100,46,13,,16,100,46,13,,16,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,10,82,39,8,,10,82,39,8,,10,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,11,85,36,8,,10,85,36,8,,10,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,12,72,18,9,,12,72,18,9,,12,  , ,  ,
05-06,31,Itasca                                       ,0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT  ,000, ,03,03 ,All Grades,970,438,113,,157,980,439,113,,167,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,EC,,,,,,53,14,9,,53,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,KG,250,74,16,,32,250,74,16,,32,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,01,234,66,25,,19,234,66,25,,19,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,02,256,70,24,,40,256,70,24,,40,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,03,254,63,29,,49,254,63,29,,49,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,04,255,62,25,,49,255,62,25,,49,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,05,255,62,25,,35,255,62,25,,35,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,06,272,55,36,,39,272,55,36,,39,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,07,296,77,28,,27,296,77,28,,27,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,08,293,65,28,,31,293,65,28,,31,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,09,332,86,22,,40,332,86,22,,40,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,10,359,78,22,,33,359,78,22,,33,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,11,416,99,29,,61,416,99,29,,61,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,12,400,76,16,,39,400,76,16,,39,  , ,  ,
05-06,31,Itasca                                       ,0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,000, ,03,03 ,All Grades,3872,933,325,,494,3925,947,334,,547,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,EC,,,,,,6,3,,,6,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,KG,39,10,7,,5,39,10,7,,5,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,01,35,11,6,,5,35,11,6,,5,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,02,47,18,10,,6,47,18,10,,6,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,03,32,12,7,,6,32,12,7,,6,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,04,28,8,3,,6,28,8,3,,6,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,05,50,18,3,,9,50,18,3,,9,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,06,44,16,7,,7,44,16,7,,7,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,07,56,23,7,,14,56,23,7,,14,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,08,54,12,7,,10,54,12,7,,10,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,09,66,25,7,,17,66,25,7,,17,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,10,56,17,5,,11,56,17,5,,11,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,11,65,23,5,,17,65,23,5,,17,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,12,53,10,8,,7,53,10,8,,7,  , ,  ,
05-06,31,Itasca                                       ,0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT  ,000, ,03,03 ,All Grades,625,203,82,,120,631,206,82,,126,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,EC,,,,,,4,,,,4,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,KG,28,9,3,3,3,28,9,3,3,3,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,01,16,2,1,3,,16,2,1,3,,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,02,15,4,,3,1,15,4,,3,1,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,03,13,1,,,2,13,1,,,2,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,04,19,5,2,5,1,19,5,2,5,1,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,05,24,3,3,2,4,24,3,3,2,4,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,06,21,3,2,1,,21,3,2,1,,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,07,18,3,1,2,1,18,3,1,2,1,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,08,22,4,1,6,1,22,4,1,6,1,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,09,36,11,3,2,4,36,11,3,2,4,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,10,31,7,1,2,5,31,7,1,2,5,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,11,34,6,3,2,4,34,6,3,2,4,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,12,34,5,3,5,1,34,5,3,5,1,  , ,  ,
05-06,32,Jackson                                      ,0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT ,000, ,06,08 ,All Grades,311,63,23,36,27,315,63,23,36,31,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,EC,,,,,,28,1,,,28,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,KG,116,35,14,,11,116,35,14,,11,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,01,159,44,25,,17,159,44,25,,17,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,02,129,33,20,,16,129,33,20,,16,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,03,137,42,20,,17,137,42,20,,17,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,04,130,30,17,,15,130,30,17,,15,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,05,140,42,17,,16,140,42,17,,16,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,06,139,24,23,,24,139,24,23,,24,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,07,154,30,18,,16,154,30,18,,16,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,08,146,32,24,,15,146,32,24,,15,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,09,160,29,15,,13,160,29,15,,13,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,10,172,17,14,,16,172,17,14,,16,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,11,152,20,12,,17,152,20,12,,17,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,12,149,24,4,,21,149,24,4,,21,  , ,  ,
05-06,33,Kanabec                                      ,0332,01,MORA PUBLIC SCHOOL DISTRICT        ,000, ,07,07E,All Grades,1883,402,223,,214,1911,403,223,,242,  , ,  ,
05-06,33,Kanabec                                      ,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT     ,000, ,07,07E,EC,,,,,,5,,,,5,  , ,  ,
05-06,33,Kanabec                                      ,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT     ,000, ,07,07E,KG,34,15,3,1,3,34,15,3,1,3,  , ,  ,
05-06,33,Kanabec                                      ,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT     ,000, ,07,07E,01,35,16,,,5,35,16,,,5,  , ,  ,
05-06,33,Kanabec                                      ,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT     ,000, ,07,07E,02,37,12,7,,2,37,12,7,,2,  , ,  ,
05-06,33,Kanabec                                      ,0333,01,OGILVIE PUBLIC SCHOOL DISTRICT     ,000, ,07,07E,03,44,15,4,,6,44,15,4,,6,  , ,  ,
