DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
08-09,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,02,954,112,45,36,122,954,112,45,36,122,, ,
08-09,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,03,990,134,56,31,116,990,134,56,31,116,, ,
08-09,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,04,905,119,46,45,135,905,119,46,45,135,, ,
08-09,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,05,945,105,64,28,134,945,105,64,28,134,, ,
08-09,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,06,960,120,65,42,148,960,120,65,42,148,, ,
08-09,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,07,932,104,59,29,126,932,104,59,29,126,, ,
08-09,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,08,950,104,55,30,125,950,104,55,30,125,, ,
08-09,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,09,957,98,60,35,131,957,98,60,35,131,, ,
08-09,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,10,931,83,45,34,121,931,83,45,34,121,, ,
08-09,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,11,892,91,43,28,119,892,91,43,28,119,, ,
08-09,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,12,976,83,40,29,140,976,83,40,29,140,, ,
08-09,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,All Grades,12296,1377,669,436,1638,12544,1384,669,436,1886,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,85,12,7,,5,85,12,7,,5,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,72,14,9,,12,72,14,9,,12,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,61,11,8,,11,61,11,8,,11,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,93,9,6,,12,93,9,6,,12,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,80,11,6,,10,80,11,6,,10,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,78,6,14,,13,78,6,14,,13,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,84,17,6,,12,84,17,6,,12,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,76,15,6,,4,76,15,6,,4,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,81,8,7,1,7,81,8,7,1,7,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,84,17,5,1,11,84,17,5,1,11,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,85,7,7,1,5,85,7,7,1,5,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11,75,7,6,,3,75,7,6,,3,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12,66,5,7,,12,66,5,7,,12,, ,
08-09,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,1020,139,94,3,117,1020,139,94,3,117,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,EC,,,,,,7,2,1,,7,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,KG,47,6,5,,2,47,6,5,,2,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,01,44,9,3,,7,44,9,3,,7,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,02,58,10,4,,5,58,10,4,,5,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,03,56,6,4,,1,56,6,4,,1,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,04,50,11,2,,8,50,11,2,,8,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,05,47,8,7,,7,47,8,7,,7,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,06,65,7,6,,5,65,7,6,,5,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,07,52,9,10,,9,52,9,10,,9,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,08,64,11,3,,6,64,11,3,,6,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,09,65,9,5,,10,65,9,5,,10,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,10,62,10,4,,7,62,10,4,,7,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,11,64,9,6,,8,64,9,6,,8,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,12,57,6,3,,10,57,6,3,,10,, ,
08-09,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,All Grades,731,111,62,,85,738,113,63,,92,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,EC,,,,,,18,4,2,5,18,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,KG,76,29,11,24,14,76,29,11,24,14,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,01,95,24,9,20,8,95,24,9,20,8,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,02,88,30,9,23,14,88,30,9,23,14,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,03,94,32,8,21,13,94,32,8,21,13,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,04,88,31,4,12,10,88,31,4,12,10,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,05,83,25,9,18,7,83,25,9,18,7,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,06,83,24,10,16,11,83,24,10,16,11,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,07,121,21,12,9,11,121,21,12,9,11,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,08,133,33,5,13,22,133,33,5,13,22,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,09,121,26,11,15,22,121,26,11,15,22,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,10,125,22,14,11,10,125,22,14,11,10,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,11,134,22,7,5,11,134,22,7,5,11,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,12,117,19,6,6,15,117,19,6,6,15,, ,
08-09,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,All Grades,1358,338,115,193,168,1376,342,117,198,186,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,,,,,,26,4,4,,26,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,77,21,13,,15,77,21,13,,15,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,89,28,10,,14,89,28,10,,14,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,78,16,11,,14,78,16,11,,14,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,76,17,11,,13,76,17,11,,13,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,84,22,12,,18,84,22,12,,18,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,73,16,6,,10,73,16,6,,10,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,75,20,10,1,12,75,20,10,1,12,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,81,17,8,2,17,81,17,8,2,17,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,82,16,9,,17,82,16,9,,17,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,72,11,10,1,9,72,11,10,1,9,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,78,14,7,,6,78,14,7,,6,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11,79,16,3,,6,79,16,3,,6,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12,87,14,7,,12,87,14,7,,12,, ,
08-09,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,1031,228,117,4,163,1057,232,121,4,189,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,EC,,,,,,216,55,19,,216,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,KG,747,298,69,107,77,747,298,69,107,77,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,01,706,295,74,93,90,706,295,74,93,90,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,02,661,269,69,89,94,661,269,69,89,94,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,03,654,269,71,89,107,654,269,71,89,107,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,04,654,252,66,72,154,654,252,66,72,154,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,05,606,230,56,67,140,606,230,56,67,140,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,06,649,233,64,62,145,649,233,64,62,145,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,07,702,236,71,63,139,702,236,71,63,139,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,08,648,239,65,64,125,648,239,65,64,125,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,09,747,241,66,65,129,747,241,66,65,129,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,10,756,247,59,77,134,756,247,59,77,134,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,11,754,212,58,73,117,754,212,58,73,117,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,12,958,313,50,67,189,958,313,50,67,189,, ,
08-09,73,Stearns                                      ,0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,All Grades,9242,3334,838,988,1640,9458,3389,857,988,1856,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,,,,,,21,9,,,21,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,63,20,10,5,11,63,20,10,5,11,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,69,29,4,5,9,69,29,4,5,9,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,47,14,6,1,10,47,14,6,1,10,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,50,14,10,,6,50,14,10,,6,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,60,18,7,4,13,60,18,7,4,13,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,64,19,13,,14,64,19,13,,14,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,58,15,9,1,5,58,15,9,1,5,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,89,21,14,,9,89,21,14,,9,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,102,18,10,,9,102,18,10,,9,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,103,22,20,,16,103,22,20,,16,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,104,19,12,1,12,104,19,12,1,12,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11,108,21,21,1,15,108,21,21,1,15,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12,118,16,14,,11,118,16,14,,11,, ,
08-09,73,Stearns                                      ,0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,1035,246,150,18,140,1056,255,150,18,161,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,EC,,,,,,34,11,2,,34,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,KG,98,11,6,2,14,98,11,6,2,14,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,01,113,15,12,2,23,113,15,12,2,23,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,02,128,14,14,1,21,128,14,14,1,21,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,03,124,17,15,2,14,124,17,15,2,14,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,04,112,19,16,,18,112,19,16,,18,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,05,126,22,11,1,23,126,22,11,1,23,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,06,110,15,6,,10,110,15,6,,10,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,07,132,10,11,,24,132,10,11,,24,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,08,137,11,18,1,14,137,11,18,1,14,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,09,122,6,11,1,13,122,6,11,1,13,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,10,119,15,7,,8,119,15,7,,8,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,11,121,9,11,,14,121,9,11,,14,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,12,108,4,9,,6,108,4,9,,6,, ,
08-09,73,Stearns                                      ,0745,01,ALBANY PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,All Grades,1550,168,147,10,202,1584,179,149,10,236,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,EC,,,,,,31,2,4,,31,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,KG,249,18,13,1,23,249,18,13,1,23,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,01,238,29,13,2,29,238,29,13,2,29,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,02,301,20,22,4,34,301,20,22,4,34,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,03,269,26,18,2,34,269,26,18,2,34,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,04,279,24,8,1,50,279,24,8,1,50,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,05,229,19,16,5,32,229,19,16,5,32,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,06,257,14,14,1,41,257,14,14,1,41,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,07,256,16,13,3,29,256,16,13,3,29,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,08,271,15,19,1,23,271,15,19,1,23,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,09,260,23,15,1,31,260,23,15,1,31,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,10,247,16,13,1,24,247,16,13,1,24,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,11,258,13,10,,22,258,13,10,,22,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,12,202,6,5,,17,202,6,5,,17,, ,
08-09,73,Stearns                                      ,0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,000, ,07,07W,All Grades,3316,239,179,22,389,3347,241,183,22,420,, ,
08-09,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,EC,,,,,,10,,,,10,, ,
08-09,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,KG,123,31,12,12,11,123,31,12,12,11,, ,
08-09,73,Stearns                                      ,0750,01,ROCORI PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,01,127,26,15,10,4,127,26,15,10,4,, ,
