DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,ASI_Male,ASI_Female,BLK_Male,BLK_Female,HIS_Male,HIS_Female,HPI_Male,HPI_Female,MLT_Male,MLT_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,04,0,1,5,9,22,30,19,10,0,0,3,11,46,41,95,102,110,197,District,EC-12,, ,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,05,0,2,10,7,29,30,14,11,1,0,11,8,55,53,120,111,123,231,District,EC-12,, ,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,06,3,1,12,10,33,26,12,16,0,0,2,4,55,53,117,110,119,227,District,EC-12,, ,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,07,5,2,12,8,36,29,16,16,0,0,6,5,55,46,130,106,135,236,District,EC-12,, ,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,08,5,2,12,11,20,32,12,15,0,0,3,8,67,42,119,110,120,229,District,EC-12,, ,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,09,5,2,7,6,37,35,14,11,0,0,2,5,51,49,116,108,124,224,District,EC-12,, ,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,10,0,4,13,6,30,40,12,9,0,0,5,6,60,50,120,115,125,235,District,EC-12,, ,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,11,1,2,4,5,28,34,5,11,0,0,1,6,59,64,98,122,97,220,District,EC-12,, ,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,12,1,2,8,8,19,26,11,12,0,0,6,5,70,54,115,107,98,222,District,EC-12,, ,
14-15,02,Anoka                                        ,0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT     ,000, ,11,11,All Grades,25,25,108,97,375,407,181,164,1,0,75,95,754,671,1519,1459,1553,2978,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,EC,5,1,0,0,1,1,0,1,0,0,0,2,67,32,73,37,11,110,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,KG,1,1,3,4,1,3,9,3,0,0,5,11,125,139,144,161,41,305,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,01,1,0,7,3,0,1,8,2,0,0,12,6,141,143,169,155,40,324,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,02,1,1,6,5,4,1,3,6,0,0,6,8,147,137,167,158,41,325,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,03,1,0,7,3,0,2,2,5,0,0,5,6,157,139,172,155,31,327,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,04,1,1,2,3,3,1,2,7,0,0,6,12,161,156,175,180,38,355,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,05,0,1,4,5,1,5,6,12,0,0,16,5,149,153,176,181,55,357,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,06,2,2,8,7,2,2,7,5,0,0,2,4,173,164,194,184,41,378,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,07,1,1,3,5,2,0,6,3,0,0,4,5,175,162,191,176,30,367,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,08,4,1,3,9,1,0,5,4,0,1,8,6,152,161,173,182,42,355,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,09,1,1,4,4,2,1,6,2,0,0,3,3,174,149,190,160,27,350,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,10,2,2,8,7,7,0,4,3,0,0,6,4,198,179,225,195,43,420,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,11,3,2,5,10,10,2,4,6,0,0,6,2,175,166,203,188,50,391,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,12,5,3,6,2,1,2,5,7,0,0,2,7,202,170,221,191,40,412,District,EC-12,, ,
14-15,02,Anoka                                        ,0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,000, ,11,11,All Grades,28,17,66,67,35,21,67,66,0,1,81,81,2196,2050,2473,2303,530,4776,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,EC,0,0,3,1,5,2,11,3,0,0,6,1,41,22,66,29,32,95,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,KG,2,1,11,22,33,21,29,34,0,0,20,19,147,141,242,238,192,480,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,01,4,2,14,20,22,28,32,38,0,0,18,24,163,146,253,258,202,511,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,02,3,4,21,16,33,17,35,34,1,0,14,15,169,145,276,231,193,507,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,03,1,5,25,20,24,30,27,32,0,0,13,21,151,131,241,239,198,480,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,04,0,0,18,14,22,22,24,21,0,0,13,14,134,110,211,181,148,392,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,05,0,2,18,18,12,21,27,31,0,0,13,15,136,145,206,232,157,438,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,06,0,0,16,17,20,19,31,21,0,2,12,15,116,127,195,201,153,396,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,07,1,0,13,19,22,19,10,24,1,0,10,7,134,127,191,196,126,387,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,08,0,0,23,19,19,17,21,29,0,0,14,2,118,141,195,208,144,403,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,09,1,3,20,13,28,35,16,23,0,0,10,13,132,127,207,214,162,421,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,10,0,0,13,24,18,18,28,18,0,0,9,7,124,112,192,179,135,371,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,11,4,0,16,16,20,14,17,28,1,0,16,7,121,107,195,172,139,367,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,12,1,3,11,12,21,17,30,22,0,0,5,4,129,125,197,183,126,380,District,EC-12,, ,
14-15,02,Anoka                                        ,0016,01,SPRING LAKE PARK PUBLIC SCHOOLS    ,000, ,11,11,All Grades,17,20,222,231,299,280,338,358,3,2,173,164,1815,1706,2867,2761,2107,5628,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,EC,5,4,0,0,1,0,1,0,0,0,3,0,45,29,55,33,14,88,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,KG,10,14,1,1,1,2,4,4,0,0,6,5,76,86,98,112,48,210,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,01,16,8,0,0,1,0,3,0,0,0,11,8,82,79,113,95,47,208,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,02,10,16,0,0,1,1,5,0,0,0,9,6,104,80,129,103,48,232,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,03,17,13,2,1,1,2,4,1,0,0,8,7,101,75,133,99,56,232,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,04,4,13,1,2,2,1,4,2,0,0,4,8,103,89,118,115,41,233,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,05,17,10,0,4,1,3,6,0,0,0,4,14,76,88,104,119,59,223,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,06,8,12,2,1,1,3,1,3,0,0,7,6,103,87,122,112,44,234,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,07,16,11,2,1,2,0,1,1,0,0,1,7,94,87,116,107,42,223,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,08,12,16,3,2,3,0,3,1,0,0,6,4,76,88,103,111,50,214,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,09,15,12,0,0,1,2,1,1,0,0,0,4,96,86,113,105,36,218,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,10,15,13,0,2,3,2,0,3,0,0,8,5,86,84,112,109,51,221,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,11,12,10,2,0,0,1,2,0,0,0,5,3,91,88,112,102,35,214,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,12,12,16,0,0,2,2,2,1,0,0,2,3,114,97,132,119,40,251,District,EC-12,, ,
14-15,03,Becker                                       ,0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.  ,000, ,04,04,All Grades,169,168,13,14,20,19,37,17,0,0,74,80,1247,1143,1560,1441,611,3001,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,EC,1,0,0,0,0,0,0,0,0,0,0,0,9,9,10,9,1,19,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,KG,0,0,0,0,1,1,1,2,0,0,1,2,24,22,27,27,8,54,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,01,0,0,0,0,0,0,0,0,0,0,0,1,41,34,41,35,1,76,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,02,1,0,0,0,1,1,1,1,0,0,1,0,28,30,32,32,6,64,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,03,0,1,0,0,0,2,2,0,0,0,1,5,34,28,37,36,11,73,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,04,0,0,0,0,0,1,0,1,0,0,1,2,32,38,33,42,5,75,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,05,1,0,0,0,0,1,0,1,0,0,4,4,29,27,34,33,11,67,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,06,0,0,1,0,0,0,1,1,0,0,2,3,37,30,41,34,8,75,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,07,6,0,1,0,0,0,0,0,0,0,2,1,24,39,33,40,10,73,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,08,4,5,0,0,0,0,0,1,0,0,2,1,23,28,29,35,13,64,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,09,1,1,0,0,1,0,0,1,0,0,5,0,35,28,42,30,9,72,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,10,1,1,1,1,0,0,3,0,0,0,0,1,30,19,35,22,8,57,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,11,1,2,1,1,0,0,0,0,0,0,1,1,42,31,45,35,7,80,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,12,3,1,0,0,0,0,0,0,0,0,1,1,23,31,27,33,6,60,District,EC-12,, ,
14-15,03,Becker                                       ,0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.  ,000, ,04,04,All Grades,19,11,4,2,3,6,8,8,0,0,21,22,411,394,466,443,104,909,District,EC-12,, ,
14-15,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,KG,4,10,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,14,District,KG-08,, ,
14-15,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,01,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,6,District,KG-08,, ,
14-15,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,02,5,3,0,0,0,0,0,0,0,0,0,0,0,1,5,4,8,9,District,KG-08,, ,
14-15,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,03,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,7,District,KG-08,, ,
14-15,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,04,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,8,District,KG-08,, ,
14-15,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,05,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,District,KG-08,, ,
14-15,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,06,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,8,District,KG-08,, ,
14-15,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,07,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,District,KG-08,, ,
14-15,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,08,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,5,District,KG-08,, ,
14-15,03,Becker                                       ,0025,01,PINE POINT PUBLIC SCHOOL DISTRICT  ,000, ,01,04,All Grades,25,41,0,0,0,0,0,0,0,0,0,0,0,1,25,42,66,67,District,KG-08,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,EC,26,15,0,0,0,0,2,2,0,0,13,6,56,27,97,50,64,147,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,KG,33,26,0,0,4,2,2,2,0,0,17,17,150,131,206,178,103,384,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,01,41,36,0,0,2,2,5,5,0,1,26,17,184,135,258,196,135,454,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,02,37,28,0,1,3,6,9,3,2,0,21,21,143,144,215,203,131,418,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,03,30,31,4,1,4,1,6,1,0,0,29,19,129,126,202,179,126,381,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,04,37,23,1,1,0,3,6,3,0,0,9,17,151,146,204,193,100,397,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,05,30,41,3,1,2,4,10,2,0,0,8,7,147,112,200,167,108,367,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,06,40,27,3,3,6,1,5,4,0,0,1,14,149,130,204,179,104,383,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,07,28,28,1,2,2,3,5,4,2,0,7,2,137,133,182,172,84,354,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,08,42,30,1,3,2,3,3,3,0,1,5,3,137,117,190,160,96,350,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,09,46,34,2,2,3,0,1,1,0,0,6,5,158,141,216,183,100,399,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,10,25,27,1,1,3,1,3,4,0,0,7,1,160,152,199,186,73,385,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,11,36,25,2,2,2,1,1,4,0,0,6,1,156,145,203,178,80,381,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,12,32,27,1,4,3,1,9,0,1,0,4,0,159,153,209,185,82,394,District,EC-12,, ,
14-15,04,Beltrami                                     ,0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT     ,000, ,01,02,All Grades,483,398,19,21,36,28,67,38,5,2,159,130,2016,1792,2785,2409,1386,5194,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,EC,2,0,0,0,0,0,0,0,0,0,0,0,7,1,9,1,2,10,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,KG,2,3,0,0,0,0,0,1,0,0,0,1,21,26,23,31,7,54,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,01,3,1,0,0,0,1,0,1,0,0,2,1,17,21,22,25,9,47,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,02,3,0,0,0,0,1,1,1,0,0,0,2,17,16,21,20,8,41,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,03,2,1,0,0,0,1,1,0,0,0,2,0,17,13,22,15,7,37,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,04,2,2,0,0,0,0,0,1,0,0,2,2,23,22,27,27,9,54,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,05,2,1,0,1,0,1,0,0,0,0,1,1,20,24,23,28,7,51,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,06,3,4,0,0,1,1,0,1,0,0,1,2,15,18,20,26,13,46,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,07,4,3,0,0,0,2,0,1,0,0,2,0,26,11,32,17,12,49,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,08,2,2,0,0,1,1,1,0,0,0,2,0,25,22,31,25,9,56,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,09,5,3,0,1,0,0,1,0,0,0,2,1,21,16,29,21,13,50,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,10,1,0,0,0,0,0,0,0,0,0,3,1,16,23,20,24,5,44,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,11,3,0,0,0,0,0,0,0,0,0,4,1,25,19,32,20,8,52,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,12,0,0,0,0,2,0,0,0,0,0,2,2,17,21,21,23,6,44,District,EC-12,, ,
14-15,04,Beltrami                                     ,0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT   ,000, ,01,02,All Grades,34,20,0,2,4,8,4,6,0,0,23,14,267,253,332,303,115,635,District,EC-12,, ,
14-15,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,EC,2,1,0,0,0,0,0,0,0,0,0,0,2,0,4,1,3,5,District,EC-12,, ,
14-15,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,KG,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3,District,EC-12,, ,
14-15,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,01,5,6,0,0,0,0,0,0,0,0,0,0,7,4,12,10,11,22,District,EC-12,, ,
14-15,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,02,11,4,0,0,0,0,0,0,0,0,0,0,5,3,16,7,15,23,District,EC-12,, ,
14-15,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,03,8,2,0,0,0,0,0,0,0,0,0,0,7,6,15,8,10,23,District,EC-12,, ,
14-15,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,04,10,6,0,0,0,0,0,0,0,0,0,0,5,4,15,10,16,25,District,EC-12,, ,
14-15,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,05,6,8,0,0,0,0,0,0,0,0,0,0,4,5,10,13,14,23,District,EC-12,, ,
14-15,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,06,6,9,0,0,0,0,0,0,0,0,0,0,5,2,11,11,15,22,District,EC-12,, ,
14-15,04,Beltrami                                     ,0036,01,KELLIHER PUBLIC SCHOOL DISTRICT    ,000, ,01,02,07,2,3,0,0,0,0,0,0,0,0,0,0,7,12,9,15,5,24,District,EC-12,, ,
