SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
13-14,957,51,OAK LAND VOCATIONAL COOPERATVE                    ,27,41,CAMBRIDGE ALC EAST                                ,30,Isanti                                            ,7,1.38,0.34,1.04,0,0,0,0,0,0,0,0,0.34,1.04,0,14,0.2,0,0.84,0.17,0,0.17,0,0,0.7,0.68,0,0,42,0,0,0,0.51,0.87,0
13-14,957,51,OAK LAND VOCATIONAL COOPERATVE                    ,29,41,ST. FRANCIS ALC IS                                ,30,Isanti                                            ,7,2.9,1.52,1.38,0,0,0,0,0,0,0,0,1.52,1.38,0,13,0.51,0,1.38,0,1.01,0,0,0,1.39,1.51,0,0,44,0,0.51,0,0.37,2.02,0
13-14,957,51,OAK LAND VOCATIONAL COOPERATVE                    ,30,41,OAK LAND ALC WEST                                 ,30,Isanti                                            ,7,3.18,1.59,1.59,0,0,0,0,0,0,0,0,1.59,1.59,0,17,0.4,0,1.53,0.4,0,0.85,0,0,0.91,2.27,0,0,43,0,0,0,1.42,1.76,0
13-14,957,51,OAK LAND VOCATIONAL COOPERATVE                    ,31,41,PRINCETON MIDDLE LEVEL ALC                        ,30,Isanti                                            ,7,0.92,0.92,0,0,0,0,0,0,0,0,0,0.92,0,0.92,1,0.92,0,0,0,0,0,0,0,0.92,0,0,0,23,0.92,0,0,0,0,0
13-14,957,51,OAK LAND VOCATIONAL COOPERATVE                    ,0,0,Totals                                            ,30,Isanti                                            ,7,11.7,5.99,5.71,0,0,0,0,0,0,0,0,5.99,5.71,0.92,14,2.54,0,5.09,1.02,2.03,1.02,0,0,5.62,6.08,0,0,41,0.92,1.02,0,4.09,5.67,0
13-14,966,51,WRIGHT TECHNICAL CENTER                           ,10,60,WRIGHT TECHNICAL CENTER                           ,86,Wright                                            ,7,13.63,7.73,5.9,0,0,0,0,0,0,0,0,7.73,5.9,0,14,3,3.33,4,0.4,0.5,1,1.4,5,6.73,1.9,0,0,48,0,1,1.33,1,5.9,4.4
13-14,966,51,WRIGHT TECHNICAL CENTER                           ,20,41,WRIGHT TECHNICAL CENTER ALC                       ,86,Wright                                            ,7,6.6,4.24,2.36,0,0,0,0,0,0,0,0,4.24,2.36,0,12,1.64,0.67,2.36,1.93,0,0,0,0,5.6,0,0,1,46,1,0,0.67,1,2.24,1.69
13-14,966,51,WRIGHT TECHNICAL CENTER                           ,21,41,WRIGHT TECHNICAL CENTER ALC MIDDLE                ,86,Wright                                            ,7,0.66,0.66,0,0,0,0,0,0,0,0,0,0.66,0,0,16,0,0,0,0.66,0,0,0,0,0.66,0,0,0,57,0,0,0,0,0,0.66
13-14,966,51,WRIGHT TECHNICAL CENTER                           ,0,0,Totals                                            ,86,Wright                                            ,7,20.89,12.63,8.26,0,0,0,0,0,0,0,0,12.63,8.26,0,14,4.64,4,6.36,2.99,0.5,1,1.4,5,12.99,1.9,0,1,48,1,1,2,2,8.14,6.75
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,0,0,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,42,Lyon                                              ,6,6.27,0,6.27,0,0,0,0,0,0,0,0,0,6.27,0,15,0,1.8,2,2.44,0.03,0,0,0,2.83,2.87,0.57,0,42,0,0,0.8,2.9,1,1.57
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,15,50,RED ROCK RIDGE LEARNING CENTER                    ,42,Lyon                                              ,6,3.16,0.67,2.49,0,0,0,0,0,0,0,0,0.67,2.49,0,14,0.75,0,2.07,0,0.3,0,0.04,0,0,2.82,0,0,44,0,0,0,2.07,1.05,0.04
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,16,50,RED ROCK RIDGE SETTING IV                         ,42,Lyon                                              ,6,1.26,0,1.26,0,0,0,0,0,0,0,0,0,1.26,0,10,1.01,0,0,0,0.08,0,0.17,0,1.01,0,0,0,43,0,0,0,1.01,0.08,0.17
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,17,41,RED ROCK RIDGE AREA LEARNING CNTR                 ,42,Lyon                                              ,6,6.02,2.8,3.22,0,0,0,0,0,0,0,0,2.8,3.22,0,13,2.73,0,1.88,0,0.57,0,0.84,0,3.21,1.4,0,0,43,0,0,1.81,1.4,1.97,0.84
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,20,50,BELVIEW LEARNING CENTER                           ,42,Lyon                                              ,6,2.85,1,1.85,0,0,0,0,0,0,0,0,1,1.85,0,7,0.93,0.92,0,1,0,0,0,0,1.34,1.51,0,0,36,0,0.49,0.93,0.43,1,0
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,22,50,BELVIEW LEARNING CTR BRIDGES                      ,42,Lyon                                              ,6,1.84,0.6,1.24,0,0,0,0,0,0,0,0,0.6,1.24,0,7,0.84,0.4,0,0.6,0,0,0,0,1.2,0.64,0,0,38,0,0,0.84,0.4,0.6,0
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,24,41,BBE LEARNING CENTER                               ,42,Lyon                                              ,6,0.4,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,5,0.4,0,0,0,0,0,0,0,0.4,0,0,0,32,0,0,0.4,0,0,0
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,25,50,COSMOS LEARNING CENTER-TRANSITIONS                ,42,Lyon                                              ,6,1.5,1.5,0,0,0,0,0,0,0,0,0,1.5,0,0,5,0.5,1,0,0,0,0,0,0,0.5,1,0,0,27,0,1.5,0,0,0,0
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,27,50,FOUNDATIONS ALTERNATIVE PROGRAM                   ,42,Lyon                                              ,6,4.16,1.5,2.66,0,0,0,0,0,0,0,0,1.5,2.66,0,3,4.16,0,0,0,0,0,0,0,2.33,1.83,0,0,30,0.83,1.5,0.83,0,1,0
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,28,45,JAGUAR STEPS TO SUCCESS                           ,42,Lyon                                              ,6,0.73,0,0.73,0,0,0,0,0,0,0,0,0,0.73,0,12,0.33,0,0,0.2,0,0.2,0,0,0.73,0,0,0,42,0,0.2,0,0.13,0.4,0
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,29,50,BLUE MOUND LEARNING CENTER                        ,42,Lyon                                              ,6,0.8,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,2,0.8,0,0,0,0,0,0,0,0.8,0,0,0,24,0.8,0,0,0,0,0
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,30,41,PIPESTONE LEARNING CENTER                         ,42,Lyon                                              ,6,0.24,0.08,0.16,0,0,0,0,0,0,0,0,0.08,0.16,0,13,0.08,0.04,0,0,0.08,0,0.04,0,0,0,0,0,40,0.08,0,0,0.04,0.08,0.04
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,46,50,PROJECT SEARCH-AVERA MARSHALL                     ,42,Lyon                                              ,6,0.99,0,0.99,0,0,0,0,0,0,0,0,0,0.99,0,37,0,0,0,0,0,0,0.99,0,0,0.99,0,0,58,0,0,0,0,0,0.99
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,47,50,NORTH CENTRAL LEARNING CENTER                     ,42,Lyon                                              ,6,1.6,0,1.6,0,0,0,0,0,0,0,0,0,1.6,0,18,0,0,0,1.6,0,0,0,0,0,1.6,0,0,42,0,0,0,1.6,0,0
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,52,41,KMS LEARNING CENTER                               ,42,Lyon                                              ,6,0.04,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0,5,0.04,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0.04,0,0
13-14,991,83,REGN 6 AND 8-SW/WC SRV COOPERATIVE                ,0,0,Totals                                            ,42,Lyon                                              ,6,31.86,9.35,22.51,0,0,0,0,0,0,0,0,9.35,22.51,0,11,12.57,4.16,5.95,5.84,1.06,0.2,2.08,0,14.35,14.66,0.57,0,40,1.71,3.69,5.61,10.02,7.18,3.65
13-14,998,52,BEMIDJI REGIONAL INTERDIST. COUNCIL               ,0,0,BEMIDJI REGIONAL INTERDIST. COUNCIL               ,4,Beltrami                                          ,1,4.27,1,3.27,0,0,0,0,0,0,0,0,1,3.27,0,9,0.8,2,1.47,0,0,0,0,0,0.8,3,0,0,42,0,0,1.8,2,0.47,0
13-14,998,52,BEMIDJI REGIONAL INTERDIST. COUNCIL               ,0,0,Totals                                            ,4,Beltrami                                          ,1,4.27,1,3.27,0,0,0,0,0,0,0,0,1,3.27,0,9,0.8,2,1.47,0,0,0,0,0,0.8,3,0,0,42,0,0,1.8,2,0.47,0
13-14,1000,70,PERPICH CENTER FOR ARTS EDUCATION                 ,10,32,PERPICH CENTER FOR ARTS EDUCATION                 ,27,Hennepin                                          ,11,22.83,11.85,10.98,0,0,0,1,1,0,1,0,9.85,9.98,0,17,1,6.8,4,2.33,5.9,1,1.8,0,10.26,12.57,0,0,50,0,0,0.8,5,9.25,7.78
13-14,1000,70,PERPICH CENTER FOR ARTS EDUCATION                 ,0,0,Totals                                            ,27,Hennepin                                          ,11,22.83,11.85,10.98,0,0,0,1,1,0,1,0,9.85,9.98,0,17,1,6.8,4,2.33,5.9,1,1.8,0,10.26,12.57,0,0,50,0,0,0.8,5,9.25,7.78
13-14,2071,1,LAKE CRYSTAL-WELLCOME MEMORIAL                    ,10,10,LK CRYSTAL WELCOME MEMORIAL EL.                   ,7,Blue Earth                                        ,9,37.18,5.67,31.51,0,0,0,0.47,0,0,0,0,5.67,31.04,3,11,15.82,8.71,3.3,1.32,2.7,2,3.33,0,29.99,6.14,0,0,36,5,12.69,4.2,4.96,7,3.33
13-14,2071,1,LAKE CRYSTAL-WELLCOME MEMORIAL                    ,30,33,LK CRYSTAL-WELLCOME MEMORIAL SEC.                 ,7,Blue Earth                                        ,9,22.41,8.96,13.45,0,0,0,0.02,0,0,0,0,8.96,13.43,2.66,13,5.47,4.19,3.07,5.77,0.85,0,3.06,0,14.35,7.26,0,0,39,1.67,3.11,2.83,7.41,3.48,3.91
13-14,2071,1,LAKE CRYSTAL-WELLCOME MEMORIAL                    ,0,0,Totals                                            ,7,Blue Earth                                        ,9,59.59,14.63,44.96,0,0,0,0.49,0,0,0,0,14.63,44.47,5.66,12,21.29,12.9,6.37,7.09,3.55,2,6.39,0,44.34,13.4,0,0,38,6.67,15.8,7.03,12.37,10.48,7.24
13-14,2125,1,TRITON SCHOOL DISTRICT                            ,2,20,TRITON MIDDLE SCHOOL                              ,20,Dodge                                             ,10,20.59,7.08,13.51,0,0,0,0,0,0,0,0,7.08,13.51,4,15,7.49,1.33,2.83,2.8,1,0.5,4.64,0,16.19,4.33,0,0,38,5.16,1.34,1.66,6.22,1.57,4.64
13-14,2125,1,TRITON SCHOOL DISTRICT                            ,10,10,TRITON ELEMENTARY                                 ,20,Dodge                                             ,10,41.01,3.27,37.74,0,0,0,0,0,0,0,0,3.27,37.74,3,15,10,10,5.87,6.8,1.7,1,5.3,0,31.91,9,0,0,40,6,5,8.8,10.34,4.87,6
13-14,2125,1,TRITON SCHOOL DISTRICT                            ,20,32,TRITON HIGH SCHOOL                                ,20,Dodge                                             ,10,23.32,10.84,12.48,0,0,0,0,0,0,0,0,10.84,12.48,1,19,3.55,6.18,2.18,3.07,0,2.94,4.74,0,18.53,4.69,0,0,42,1.84,2.71,6.86,2.5,2.83,6.58
13-14,2125,1,TRITON SCHOOL DISTRICT                            ,0,0,Totals                                            ,20,Dodge                                             ,10,84.92,21.19,63.73,0,0,0,0,0,0,0,0,21.19,63.73,8,17,21.04,17.51,10.88,12.67,2.7,4.44,14.68,0,66.63,18.02,0,0,40,13,9.05,17.32,19.06,9.27,17.22
13-14,2134,1,UNITED SOUTH CENTRAL SCHOOL DIST.                 ,0,0,UNITED SOUTH CENTRAL SCHOOL DIST.                 ,22,Faribault                                         ,9,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0.47,0,20,0,0,0.3,0,0.17,0,0,0,0.17,0,0,0,43,0,0,0,0.3,0.17,0
13-14,2134,1,UNITED SOUTH CENTRAL SCHOOL DIST.                 ,10,10,UNITED SOUTH CENTRAL ELEMENTARY                   ,22,Faribault                                         ,9,29.76,5.68,24.08,0,0,0,0,0,0,0,0,5.68,24.08,0.33,16,7.01,0,8.67,3.07,2,5.33,3.68,0,14.41,15.35,0,0,42,2.01,1,4,6.67,12,4.08
13-14,2134,1,UNITED SOUTH CENTRAL SCHOOL DIST.                 ,20,33,UNITED SOUTH CENTRAL HIGH SCHOOL                  ,22,Faribault                                         ,9,21.33,7.04,14.29,0,0,0,0,0,0,0,0,7.04,14.29,1,17,3.97,2.47,2.85,2.03,5.39,2.6,2.02,0,10.91,10.21,0,0,43,0.8,4.84,0.8,4.87,5.24,4.78
13-14,2134,1,UNITED SOUTH CENTRAL SCHOOL DIST.                 ,0,0,Totals                                            ,22,Faribault                                         ,9,51.56,12.72,38.84,0,0,0,0,0,0,0,0,12.72,38.84,1.33,17,10.98,2.47,11.82,5.1,7.56,7.93,5.7,0,25.49,25.56,0,0,42,2.81,5.84,4.8,11.84,17.41,8.86
13-14,2135,1,MAPLE RIVER SCHOOL DISTRICT                       ,0,0,MAPLE RIVER SCHOOL DISTRICT                       ,7,Blue Earth                                        ,9,5.44,1,4.44,0,0,0,0,0,0,0,0,1,4.44,0.5,17,1.7,0.17,2.26,0.17,1,0,0.14,0,2.7,1,0,0,43,1,0.5,0.2,2.43,0,1.31
13-14,2135,1,MAPLE RIVER SCHOOL DISTRICT                       ,20,32,MAPLE RIVER SENIOR HIGH                           ,7,Blue Earth                                        ,9,23.05,13.06,9.99,0,0,0,0,0,0,0,0,13.06,9.99,0.84,13,5.09,1,4.88,4.41,3.49,3.18,0,0,16.77,5.68,0,0,40,3.89,1,1.21,5.4,7.43,4.12
13-14,2135,1,MAPLE RIVER SCHOOL DISTRICT                       ,25,10,MAPLE RIVER EAST ELEMENTARY                       ,7,Blue Earth                                        ,9,12.35,1.77,10.58,0,0,0,0,0,0,0,0,1.77,10.58,0,23,0.5,1,1,1.59,2.77,0.5,3.99,0,8.36,3.99,0,0,51,0,1,0.5,3,1.59,6.26
13-14,2135,1,MAPLE RIVER SCHOOL DISTRICT                       ,30,20,MAPLE RIVER MIDDLE SCHOOL                         ,7,Blue Earth                                        ,9,17.2,6.83,10.37,0,0,0,0,0,0,0,0,6.83,10.37,0.89,13,3.23,3.48,4.54,2.33,0.16,2.66,0,0,11.15,6.05,0,0,41,1.51,1,3.2,4.34,4.99,2.16
13-14,2135,1,MAPLE RIVER SCHOOL DISTRICT                       ,35,10,MAPLE RIVER WEST ELEMENTARY                       ,7,Blue Earth                                        ,9,16.23,4.03,12.2,0,0,0,0,0,0,0,0,4.03,12.2,0,25,0.5,0.2,1,4,3.03,4.5,3,0,10.23,6,0,0,52,0,0,0.7,2,8,5.53
13-14,2135,1,MAPLE RIVER SCHOOL DISTRICT                       ,0,0,Totals                                            ,7,Blue Earth                                        ,9,74.27,26.69,47.58,0,0,0,0,0,0,0,0,26.69,47.58,2.23,17,11.02,5.85,13.68,12.5,10.45,10.84,7.13,0,49.21,22.72,0,0,44,6.4,3.5,5.81,17.17,22.01,19.38
13-14,2137,1,KINGSLAND PUBLIC SCHOOL DISTRICT                  ,15,10,KINGSLAND ELEMENTARY                              ,23,Fillmore                                          ,10,17.26,3.33,13.93,0,0,0,0,0,0,0,0,3.33,13.93,2,11,8,2.92,0.34,1,1,1,1,0,12,5.26,0,0,39,2,4,3.92,1,4.34,2
13-14,2137,1,KINGSLAND PUBLIC SCHOOL DISTRICT                  ,20,20,KINGSLAND MIDDLE                                  ,23,Fillmore                                          ,10,7.34,2.34,5,0,0,0,0,0,0,0,0,2.34,5,0,13,3,1,1,0,0,1,0.34,0,6,1.34,0,0,38,0,3,1,0,1,2.34
13-14,2137,1,KINGSLAND PUBLIC SCHOOL DISTRICT                  ,25,32,KINGSLAND SENIOR HIGH                             ,23,Fillmore                                          ,10,18.25,8.27,9.98,0,0,0,0,0,0,0,0,8.27,9.98,0,14,3.97,1.66,3.97,5.98,1,0,1.67,0,10.92,7.33,0,0,41,0.99,2.98,1.66,4.97,3.97,3.68
13-14,2137,1,KINGSLAND PUBLIC SCHOOL DISTRICT                  ,0,0,Totals                                            ,23,Fillmore                                          ,10,42.85,13.94,28.91,0,0,0,0,0,0,0,0,13.94,28.91,2,13,14.97,5.58,5.31,6.98,2,2,3.01,0,28.92,13.93,0,0,39,2.99,9.98,6.58,5.97,9.31,8.02
13-14,2142,1,ST. LOUIS COUNTY SCHOOL DISTRICT                  ,0,0,ST. LOUIS COUNTY SCHOOL DISTRICT                  ,69,St. Louis                                         ,3,2.13,0.33,1.8,0,0,0,0,0,0,0,0,0.33,1.8,0,15,1.03,0,0,0.1,0,1,0,0,0.33,0.77,0,0,45,0,1.03,0,0,0.33,0.77
13-14,2142,1,ST. LOUIS COUNTY SCHOOL DISTRICT                  ,10,10,BABBITT ELEMENTARY                                ,69,St. Louis                                         ,3,8.78,0.5,8.28,0,0,0,0,0.1,0,0,0,0.4,8.28,1,16,3.7,0,0.4,1.98,2.4,0.3,0,0,6.98,1.3,0,0,43,1.5,1,0,2.68,1.3,2.3
13-14,2142,1,ST. LOUIS COUNTY SCHOOL DISTRICT                  ,20,10,TOWER-SOUDAN ELEMENTARY                           ,69,St. Louis                                         ,3,9.4,1.6,7.8,0,0,0,0,0,0,0,0,1.6,7.8,0,15,0.7,3,0,4.1,1.6,0,0,0,6.8,2.1,0,0,43,0.5,0,0,6.3,2,0.6
13-14,2142,1,ST. LOUIS COUNTY SCHOOL DISTRICT                  ,35,33,NORTHEAST RANGE SECONDARY                         ,69,St. Louis                                         ,3,11.16,5,6.16,0,0,0,0,0,0,0,0,5,6.16,0,17,1,2,0.28,2,5,0.68,0.2,0,4.96,6.2,0,0,46,0,0,0,5.48,3.6,2.08
13-14,2142,1,ST. LOUIS COUNTY SCHOOL DISTRICT                  ,40,10,SOUTH RIDGE ELEMENTARY                            ,69,St. Louis                                         ,3,19.04,4,15.04,0,0,0,0,0,0,0,0,4,15.04,3,12,7.93,4.2,1.4,1.91,1.6,0,2,0,14.93,3.11,0,0,44,3,3,3.93,3,1.11,5
13-14,2142,1,ST. LOUIS COUNTY SCHOOL DISTRICT                  ,45,33,SOUTH RIDGE SECONDARY                             ,69,St. Louis                                         ,3,16.48,5.6,10.88,0,0,0,0,0.4,0,0,0,5.2,10.88,1,10,5.6,1.8,6.52,0.56,2,0,0,0,8,8.48,0,0,39,0,2,2.6,7.72,3.88,0.28
13-14,2142,1,ST. LOUIS COUNTY SCHOOL DISTRICT                  ,50,10,NORTH WOODS ELEMENTARY                            ,69,St. Louis                                         ,3,19.58,0.52,19.06,0,0,0,0,0,0,0,0,0.52,19.06,1,13,4.8,1.2,4.8,4.46,4.32,0,0,0,15.12,4.46,0,0,43,1,1.2,2,6.06,2.8,6.52
13-14,2142,1,ST. LOUIS COUNTY SCHOOL DISTRICT                  ,55,33,NORTH WOODS SECONDARY                             ,69,St. Louis                                         ,3,18.36,8.48,9.88,0,0,0,0,0,0,0,0,8.48,9.88,1,18,3.68,1.4,2.08,3.72,4.48,2,1,0,8.84,9.52,0,0,43,1,2.4,1.8,4.4,5.28,3.48
13-14,2142,1,ST. LOUIS COUNTY SCHOOL DISTRICT                  ,95,33,CHERRY SECONDARY                                  ,69,St. Louis                                         ,3,11.28,5.16,6.12,0,0,0,0,0,0,0,0,5.16,6.12,0.88,15,1.56,0.4,5.76,0.2,0,2.36,1,0,6.52,4.76,0,0,42,0,1.88,2.08,2.08,2.88,2.36
13-14,2142,1,ST. LOUIS COUNTY SCHOOL DISTRICT                  ,96,10,CHERRY ELEMENTARY                                 ,69,St. Louis                                         ,3,14.92,1.71,13.21,0,1,0,0,0,0,0,0,1.71,12.21,2.1,14,4.9,1,2.51,3.4,1.01,2.1,0,0,11.51,3.41,0,0,44,3,1.6,0.51,3,4.1,2.71
13-14,2142,1,ST. LOUIS COUNTY SCHOOL DISTRICT                  ,0,0,Totals                                            ,69,St. Louis                                         ,3,131.13,32.9,98.23,0,1,0,0,0.5,0,0,0,32.4,97.23,9.98,15,34.9,15,23.75,22.43,22.41,8.44,4.2,0,83.99,44.11,0,0,43,10,14.11,12.92,40.72,27.28,26.1
13-14,2143,1,WATERVILLE-ELYSIAN-MORRISTOWN                     ,0,0,WATERVILLE-ELYSIAN-MORRISTOWN                     ,40,Le Sueur                                          ,9,3.35,0,3.35,0,0,0,0,0,0,0,0,0,3.35,0,15,0,0.75,0,1.07,1.3,0,0,0,1.3,1.61,0,0,49,0,0,0,1.68,0.23,1.44
13-14,2143,1,WATERVILLE-ELYSIAN-MORRISTOWN                     ,10,10,MORRISTOWN ELEMENTARY                             ,40,Le Sueur                                          ,9,8.18,3.4,4.78,0,0,0,0,0,0,0,0,3.4,4.78,0,11,1.02,2.46,0.2,1.5,1,0,2,0,5.18,3,0,0,35,0.8,1.22,1.46,2.7,0,2
13-14,2143,1,WATERVILLE-ELYSIAN-MORRISTOWN                     ,20,31,WATERVILLE-ELYSIAN-MORRISTOWN JR.                 ,40,Le Sueur                                          ,9,9.42,5.4,4.02,0,0,0,0,0,0,0,0,5.4,4.02,0.6,15,3.28,1.24,0,0.9,2.6,0,1.4,0,9.02,0.4,0,0,40,0.6,2.68,1.04,2.1,1.4,1.6
13-14,2143,1,WATERVILLE-ELYSIAN-MORRISTOWN                     ,30,10,WATERVILLE ELEMENTARY                             ,40,Le Sueur                                          ,9,20.85,2,18.85,0,0,0,0,0,0,0,0,2,18.85,0,19,3.83,1.42,2.6,0,3,5,5,0,16.43,4.42,0,0,45,0.5,1,3,4.02,7.33,5
13-14,2143,1,WATERVILLE-ELYSIAN-MORRISTOWN                     ,40,32,WATERVILLE-ELYSIAN-MORRISTOWN SR.                 ,40,Le Sueur                                          ,9,19.28,7.88,11.4,0,0,0,0,0,0,0,0,7.88,11.4,1.2,20,1.8,5.48,2.8,0.4,1,2.8,5,0,6.48,12.8,0,0,46,1.2,1.6,4.48,0.4,3.8,7.8
13-14,2143,1,WATERVILLE-ELYSIAN-MORRISTOWN                     ,0,0,Totals                                            ,40,Le Sueur                                          ,9,61.08,18.68,42.4,0,0,0,0,0,0,0,0,18.68,42.4,1.8,17,9.93,11.35,5.6,3.87,8.9,7.8,13.4,0,38.41,22.23,0,0,43,3.1,6.5,9.98,10.9,12.76,17.84
13-14,2144,1,CHISAGO LAKES SCHOOL DISTRICT                     ,0,0,CHISAGO LAKES SCHOOL DISTRICT                     ,13,Chisago                                           ,7,2.92,0,2.92,0,0,0,0,0,0,0,0,0,2.92,0,14,0.3,0.14,0.3,0.88,1,0,0.3,0,0,0.88,0,0,44,0.3,0,0,1.32,1,0.3
13-14,2144,1,CHISAGO LAKES SCHOOL DISTRICT                     ,1,10,CHISAGO LAKES EL.                                 ,13,Chisago                                           ,7,23.23,4,19.23,0,0,0,0,0,0,0,0,4,19.23,1,16,2,5.73,3.5,4,3,1,4,0,8.5,14.73,0,0,41,0,3.73,1.5,9,5,4
13-14,2144,1,CHISAGO LAKES SCHOOL DISTRICT                     ,2,10,LAKESIDE EL.                                      ,13,Chisago                                           ,7,26.73,5,21.73,0,0,0,0,0,0,0,0,5,21.73,0.5,17,1.5,2.23,7.5,5,7,2.5,1,0,8,18.73,0,0,43,0,1.23,0,13,9.5,3
13-14,2144,1,CHISAGO LAKES SCHOOL DISTRICT                     ,3,20,CHISAGO LAKES MIDDLE                              ,13,Chisago                                           ,7,40.5,17.5,23,0,0,0,0,0,0,0,0,17.5,23,1,16,5,3.5,11,7,5,5,3,0,14.5,26,0,0,43,2,3,4,13,10.5,8
13-14,2144,1,CHISAGO LAKES SCHOOL DISTRICT                     ,4,32,CHISAGO LAKES SENIOR HIGH                         ,13,Chisago                                           ,7,59.07,29.97,29.1,0,0,0,0,0,0,0,0,29.97,29.1,1,14,7,12.98,16.32,10.77,7,2,2,0,29.11,28.96,1,0,39,1,7.99,8.99,25.11,11.99,3.99
13-14,2144,1,CHISAGO LAKES SCHOOL DISTRICT                     ,6,10,TAYLORS FALLS ELEMENTARY                          ,13,Chisago                                           ,7,19.73,2,17.73,0,0,0,0,0,0,0,0,2,17.73,0,18,0,5.73,2,4,3,3,2,0,7.73,12,0,0,48,0,0.73,2,3,9,5
13-14,2144,1,CHISAGO LAKES SCHOOL DISTRICT                     ,8,71,CHISAGO LAKES FAMILY CENTER                       ,13,Chisago                                           ,7,2.69,0,2.69,0,0,0,0,0,0,0,0,0,2.69,0,15,0,1,0,1.46,0.23,0,0,0,1.69,1,0,0,45,0,0,1,1.13,0.33,0.23
13-14,2144,1,CHISAGO LAKES SCHOOL DISTRICT                     ,10,50,LEVEL 4 PROGRAM PATHWAYS TO CHANGE                ,13,Chisago                                           ,7,2,0,2,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,1,1,0,0,41,0,0,1,0,1,0
13-14,2144,1,CHISAGO LAKES SCHOOL DISTRICT                     ,11,77,FAIRVIEW DAY TREATMENT CENTER                     ,13,Chisago                                           ,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,1,0,0,0,1,0,0,0,53,0,0,0,0,1,0
13-14,2144,1,CHISAGO LAKES SCHOOL DISTRICT                     ,14,42,CHISAGO LAKES HS ALT LEARNING PROG                ,13,Chisago                                           ,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,25,0,1,0,0,0,0
13-14,2144,1,CHISAGO LAKES SCHOOL DISTRICT                     ,0,0,Totals                                            ,13,Chisago                                           ,7,178.87,58.47,120.4,0,0,0,0,0,0,0,0,58.47,120.4,4.5,15,18.8,31.31,40.62,33.11,27.23,13.5,12.3,0,72.53,103.3,1,0,42,3.3,17.68,18.49,65.56,49.32,24.52
13-14,2149,1,MINNEWASKA SCHOOL DISTRICT                        ,50,33,MINNEWASKA SECONDARY                              ,61,Pope                                              ,4,21.54,9.85,11.69,0,0,0,0,0,0,0,0,9.85,11.69,1.6,18,6.68,1,0.85,3.91,4.4,1,3.7,0,6.73,14.81,0,0,45,1.6,2.28,0.2,5.36,6.8,5.3
13-14,2149,1,MINNEWASKA SCHOOL DISTRICT                        ,55,31,MINNEWASKA AREA JUNIOR HIGH                       ,61,Pope                                              ,4,6.89,2.68,4.21,0,0,0,0,0,0,0,0,2.68,4.21,1.24,19,1.64,0.6,0.17,1.2,2,0,1.28,0,2.24,4.65,0,0,44,1.24,0.4,0.6,0.57,2,2.08
13-14,2149,1,MINNEWASKA SCHOOL DISTRICT                        ,60,20,MINNEWASKA AREA MIDDLE                            ,61,Pope                                              ,4,9.7,4.35,5.35,0,0,0,0,0,0,0,0,4.35,5.35,0.17,19,1.17,1,0,2.01,3.32,1,1.2,0,3.17,6.53,0,0,46,0.17,0,1,1,4.53,3
