SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,AdminALL,Superintendent,AsstSuper,Principals,AsstPrinc,Director,OtherAdmin,Coord/Supv,SpEdProgCoord,VocFacil/Eval,OtherNonInstruct,Counselors,Media/Librarian,SchNurse,Psychologist,SocWorker,SpeechLangPath,TchrALL,PreK/ECFE,Kindgtn,GenElemEd,SpEdTchr,VocEdTchr,AllOtherTchr
04-05,6026,61,WEST CENTRAL ED. DISTRICT,0 ,0,District Totals: ,73,STEARNS,07W,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,1.00,0.00,4.50,0.00,0.00,0.00,2.50,0.00,2.00
04-05,6027,61,MINNESOTA VALLEY ED. DISTRICT,0 ,0,District Totals: ,52,NICOLLET,09,2.03,0.03,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,9.00,0.00,0.00,0.00,9.00,0.00,0.00
04-05,6042,61,ROOT RIVER ED. DISTRICT,0 ,0,District Totals: ,55,OLMSTED,10,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,1.70,0.00,0.00,0.00,1.70,0.00,0.00
04-05,6049,61,RIVER BEND ED. DISTRICT,0 ,0,District Totals: ,72,SIBLEY,09,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,1.20,0.00,0.50,14.27,0.00,0.00,0.00,7.10,0.00,7.17
04-05,6051,61,GOODHUE COUNTY ED. DISTRICT,0 ,0,District Totals: ,25,GOODHUE,10,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.10,0.20,3.33,0.00,9.48,0.00,0.00,0.00,8.48,0.00,1.00
04-05,6065,62,METROPOLITAN LEARNING ALLIANCE,0 ,0,District Totals: ,27,HENNEPIN,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.12,0.00,0.00,0.00,0.00,0.00,5.12
04-05,6067,62,EAST METRO INTEGRATION DIST.,0 ,0,District Totals: ,62,RAMSEY,11,4.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,2.00,1.00,0.00,3.00,1.00,61.20,0.00,2.32,15.64,5.60,0.00,37.64
04-05,6069,62,WEST METRO EDUCATION PROGRAM,0 ,0,District Totals: ,27,HENNEPIN,11,4.00,0.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.17,2.00,1.83,0.40,1.50,1.00,0.80,62.10,0.00,2.00,23.67,4.52,0.00,31.91
04-05,6072,62,VALLEY CROSSING COMMUNITY SCHOOL,0 ,0,District Totals: ,82,WASHINGTON,11,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.60,1.00,1.43,46.72,0.00,4.50,32.52,3.50,0.00,6.20
04-05,6076,50,NORTHLAND LEARNING CENTER,0 ,0,District Totals: ,69,ST. LOUIS,03,2.03,0.00,0.00,0.00,0.00,1.03,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.14,8.03,0.00,0.00,0.00,6.15,0.00,1.88
04-05,6383,61,BENTON-STEARNS ED. DISTRICT,0 ,0,District Totals: ,73,STEARNS,07W,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.10,0.70,0.00,0.00,0.00,0.00,0.00,2.57,1.00,0.90,14.54,0.00,0.00,0.00,14.54,0.00,0.00
04-05,6979,61,MID STATE ED. DISTRICT,0 ,0,District Totals: ,49,MORRISON,05,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,1.50,1.00,10.06,5.96,0.00,0.00,4.10,0.00,0.00
04-05,9999,99,Statewide, , ,State Totals: , , , ,"2,627.18",303.71,41.00,"1,313.46",479.55,297.46,192.00,262.06,220.45,22.56,"1,104.27","1,054.13",920.53,468.57,609.71,930.15,"1,556.29","52,272.01",633.65,"2,123.66","14,770.43","8,664.31",929.97,"25,149.99"
