countyName,countyFIPS,familySize,numberAdults,numberWorkers,numberChildren,adultAge,year,yearlyCost,hourlyWage
Nicollet,103,2,1,1,1,19-50,2016,39985,19.22
Nicollet,103,2,2,1.5,0,51+,2016,34488,11.05
Nicollet,103,4,2,2,2,19-50,2016,63537,15.27
Nicollet,103,4,2,1,2,19-50,2016,50231,24.15
Nicollet,103,5,2,2,3,19-50,2016,66827,16.06
Nicollet,103,2,2,2,0,51+,2016,34488,8.29
Nicollet,103,2,2,1.5,0,19-50,2016,34123,10.94
Nicollet,103,5,2,1.5,3,19-50,2016,61153,19.6
Nicollet,103,5,2,1,3,19-50,2016,53560,25.75
Nicollet,103,1,1,1,0,51+,2016,27093,13.03
Nicollet,103,4,1,1,3,19-50,2016,61404,29.52
Nicollet,103,3,2,1.5,1,19-50,2016,45611,14.62
Nicollet,103,6,2,1,4,19-50,2016,57945,27.86
Nicollet,103,3,1,1,2,19-50,2016,57644,27.71
Nicollet,103,6,2,1.5,4,19-50,2016,65432,20.97
Nobles,105,5,1,1,4,19-50,2016,60312,29
Nobles,105,4,1,1,3,19-50,2016,56819,27.32
Nobles,105,5,2,2,3,19-50,2016,62215,14.96
Fillmore,045,5,1,1,4,19-50,2016,66145,31.8
Fillmore,045,3,1,1,2,19-50,2016,58095,27.93
Fillmore,045,6,2,1,4,19-50,2016,60400,29.04
Fillmore,045,1,1,1,0,19-50,2016,27689,13.31
Fillmore,045,2,2,2,0,51+,2016,35629,8.56
Fillmore,045,4,2,1,2,19-50,2016,51955,24.98
Fillmore,045,2,2,1.5,0,51+,2016,35629,11.42
Freeborn,047,3,1,1,2,19-50,2016,53430,25.69
Freeborn,047,4,2,1,2,19-50,2016,46216,22.22
Freeborn,047,6,2,1,4,19-50,2016,54780,26.34
Freeborn,047,6,2,2,4,19-50,2016,67299,16.18
Freeborn,047,2,2,2,0,19-50,2016,32381,7.78
Freeborn,047,4,2,1.5,2,19-50,2016,53636,17.19
Freeborn,047,3,2,1.5,1,19-50,2016,44413,14.23
Freeborn,047,2,2,1,0,19-50,2016,31632,15.21
Freeborn,047,5,1,1,4,19-50,2016,60938,29.3
Freeborn,047,2,2,2,0,51+,2016,32771,7.88
Freeborn,047,1,1,1,0,51+,2016,25282,12.15
Freeborn,047,5,2,1.5,3,19-50,2016,57297,18.36
Freeborn,047,4,1,1,3,19-50,2016,57411,27.6
Freeborn,047,2,2,1,0,51+,2016,32018,15.39
Freeborn,047,6,2,1.5,4,19-50,2016,61821,19.81
Freeborn,047,2,2,1.5,0,51+,2016,32771,10.5
Freeborn,047,2,2,1.5,0,19-50,2016,32381,10.38
Freeborn,047,5,2,2,3,19-50,2016,62825,15.1
Freeborn,047,1,1,1,0,19-50,2016,25115,12.07
Freeborn,047,3,2,2,1,19-50,2016,48227,11.59
Freeborn,047,2,1,1,1,19-50,2016,38168,18.35
Freeborn,047,3,2,1,1,19-50,2016,39231,18.86
Freeborn,047,4,2,2,2,19-50,2016,59295,14.25
Freeborn,047,5,2,1,3,19-50,2016,49899,23.99
Hubbard,057,2,2,1,0,51+,2016,33118,15.92
Hubbard,057,5,2,1,3,19-50,2016,54856,26.37
Hubbard,057,2,1,1,1,19-50,2016,39251,18.87
Hubbard,057,4,1,1,3,19-50,2016,61842,29.73
Hubbard,057,6,2,1.5,4,19-50,2016,66576,21.34
Hubbard,057,5,2,1.5,3,19-50,2016,62073,19.9
Hubbard,057,2,2,1.5,0,19-50,2016,33523,10.74
Hubbard,057,2,2,2,0,19-50,2016,33523,8.06
Hubbard,057,4,2,1,2,19-50,2016,51120,24.58
Hubbard,057,6,2,2,4,19-50,2016,72096,17.33
Mille Lacs,095,4,2,1.5,2,19-50,2016,66375,21.27
Mille Lacs,095,6,2,2,4,19-50,2016,82172,19.75
Mille Lacs,095,4,1,1,3,19-50,2016,71590,34.42
Mille Lacs,095,3,2,1.5,1,19-50,2016,53653,17.2
Mille Lacs,095,2,1,1,1,19-50,2016,47647,22.91
Mille Lacs,095,1,1,1,0,19-50,2016,31037,14.92
Mille Lacs,095,3,2,1,1,19-50,2016,47373,22.78
Mille Lacs,095,5,2,2,3,19-50,2016,77561,18.64
Mille Lacs,095,4,2,1,2,19-50,2016,57398,27.6
Mille Lacs,095,6,2,1,4,19-50,2016,65606,31.54
Mille Lacs,095,2,2,1.5,0,51+,2016,39134,12.54
Mille Lacs,095,3,2,2,1,19-50,2016,58383,14.03
Mille Lacs,095,2,2,1,0,51+,2016,38142,18.34
Mille Lacs,095,2,2,2,0,19-50,2016,38732,9.31
Mille Lacs,095,5,1,1,4,19-50,2016,75534,36.31
Mille Lacs,095,3,1,1,2,19-50,2016,67265,32.34
Mille Lacs,095,2,2,2,0,51+,2016,39134,9.41
Mille Lacs,095,2,2,1,0,19-50,2016,37742,18.15
Mille Lacs,095,1,1,1,0,51+,2016,31227,15.01
Mille Lacs,095,4,2,2,2,19-50,2016,73776,17.73
Mille Lacs,095,2,2,1.5,0,19-50,2016,38732,12.41
Mower,099,3,2,2,1,19-50,2016,49337,11.86
Mower,099,2,2,1,0,19-50,2016,32314,15.54
Mower,099,2,2,1.5,0,51+,2016,33488,10.73
Mower,099,4,1,1,3,19-50,2016,59381,28.55
Mower,099,5,2,1.5,3,19-50,2016,59431,19.05
Mower,099,2,2,1.5,0,19-50,2016,33107,10.61
Mower,099,6,2,1,4,19-50,2016,56644,27.23
Mower,099,1,1,1,0,51+,2016,25967,12.48
Mower,099,5,1,1,4,19-50,2016,62876,30.23
Mower,099,3,2,1,1,19-50,2016,40357,19.4
Mower,099,4,2,1.5,2,19-50,2016,55949,17.93
Mower,099,2,1,1,1,19-50,2016,39345,18.92
Mower,099,3,2,1.5,1,19-50,2016,45502,14.58
Mower,099,2,2,2,0,51+,2016,33488,8.05
Mower,099,2,2,2,0,19-50,2016,33107,7.96
Mower,099,4,2,2,2,19-50,2016,61383,14.76
Mower,099,1,1,1,0,19-50,2016,25794,12.4
Mower,099,5,2,2,3,19-50,2016,64881,15.6
Mower,099,3,1,1,2,19-50,2016,55461,26.66
Mower,099,6,2,2,4,19-50,2016,69305,16.66
Mower,099,4,2,1,2,19-50,2016,48365,23.25
Mower,099,6,2,1.5,4,19-50,2016,63805,20.45
Mower,099,5,2,1,3,19-50,2016,51994,25
Mower,099,2,2,1,0,51+,2016,32701,15.72
Murray,101,6,2,1.5,4,19-50,2016,62604,20.07
Murray,101,2,1,1,1,19-50,2016,37740,18.14
Murray,101,6,2,2,4,19-50,2016,67222,16.16
Murray,101,2,2,1.5,0,51+,2016,34465,11.05
Murray,101,5,2,1.5,3,19-50,2016,57918,18.56
Murray,101,2,2,2,0,19-50,2016,34119,8.2
Murray,101,1,1,1,0,51+,2016,26640,12.81
Murray,101,2,2,1.5,0,19-50,2016,34119,10.94
Murray,101,2,2,2,0,51+,2016,34465,8.28
Murray,101,2,2,1,0,51+,2016,33643,16.17
Murray,101,4,2,1.5,2,19-50,2016,54060,17.33
Murray,101,5,2,2,3,19-50,2016,62529,15.03
Murray,101,3,2,1,1,19-50,2016,40426,19.44
Murray,101,4,2,1,2,19-50,2016,47574,22.87
Murray,101,5,2,1,3,19-50,2016,51442,24.73
Murray,101,1,1,1,0,19-50,2016,26466,12.72
Murray,101,4,2,2,2,19-50,2016,58830,14.14
Murray,101,4,1,1,3,19-50,2016,56940,27.38
Murray,101,6,2,1,4,19-50,2016,56396,27.11
Murray,101,3,2,1.5,1,19-50,2016,44882,14.39
Murray,101,3,1,1,2,19-50,2016,52781,25.38
Murray,101,3,2,2,1,19-50,2016,48089,11.56
Murray,101,2,2,1,0,19-50,2016,33310,16.01
Murray,101,5,1,1,4,19-50,2016,60672,29.17
Pipestone,117,2,2,1.5,0,19-50,2016,33637,10.78
Pipestone,117,2,2,1,0,19-50,2016,32841,15.79
Pipestone,117,3,1,1,2,19-50,2016,54760,26.33
Pipestone,117,3,2,1.5,1,19-50,2016,43610,13.98
Pipestone,117,6,2,1,4,19-50,2016,57234,27.52
Pipestone,117,2,2,1,0,51+,2016,33190,15.96
Pipestone,117,1,1,1,0,19-50,2016,26092,12.54
Pipestone,117,3,2,2,1,19-50,2016,47041,11.31
Pipestone,117,2,2,2,0,51+,2016,34002,8.17
Pipestone,117,4,2,2,2,19-50,2016,60758,14.61
Pipestone,117,2,2,1.5,0,51+,2016,34002,10.9
Pipestone,117,6,2,2,4,19-50,2016,68781,16.53
Pipestone,117,4,2,1,2,19-50,2016,48907,23.51
Le Sueur,079,3,2,1,1,19-50,2016,43605,20.96
Le Sueur,079,1,1,1,0,51+,2016,28124,13.52
Le Sueur,079,2,2,2,0,19-50,2016,35440,8.52
Le Sueur,079,4,1,1,3,19-50,2016,64681,31.1
Le Sueur,079,2,2,1.5,0,19-50,2016,35440,11.36
Le Sueur,079,2,2,1,0,51+,2016,34967,16.81
Le Sueur,079,5,2,2,3,19-50,2016,70490,16.94
Le Sueur,079,5,1,1,4,19-50,2016,68434,32.9
Le Sueur,079,4,2,1.5,2,19-50,2016,60593,19.42
Le Sueur,079,5,2,1.5,3,19-50,2016,64303,20.61
Le Sueur,079,6,2,2,4,19-50,2016,75050,18.04
Le Sueur,079,3,2,1.5,1,19-50,2016,49116,15.74
Le Sueur,079,2,2,1,0,19-50,2016,34618,16.64
Le Sueur,079,6,2,1.5,4,19-50,2016,68822,22.06
Le Sueur,079,3,1,1,2,19-50,2016,60487,29.08
Le Sueur,079,6,2,1,4,19-50,2016,60914,29.29
Le Sueur,079,5,2,1,3,19-50,2016,56434,27.13
Le Sueur,079,4,2,2,2,19-50,2016,66718,16.04
Le Sueur,079,4,2,1,2,19-50,2016,52663,25.32
Le Sueur,079,2,2,1.5,0,51+,2016,35802,11.47
Le Sueur,079,1,1,1,0,19-50,2016,27950,13.44
Mahnomen,087,6,2,1,4,19-50,2016,56797,27.31
Mahnomen,087,3,2,1,1,19-50,2016,41106,19.76
Mahnomen,087,2,2,1,0,19-50,2016,33271,16
Mahnomen,087,1,1,1,0,19-50,2016,26599,12.79
Mahnomen,087,3,2,2,1,19-50,2016,50168,12.06
Mahnomen,087,4,2,1.5,2,19-50,2016,55874,17.91
Mahnomen,087,2,2,1.5,0,19-50,2016,34059,10.92
Mahnomen,087,2,2,2,0,51+,2016,34405,8.27
Mahnomen,087,3,2,1.5,1,19-50,2016,46222,14.81
Mahnomen,087,1,1,1,0,51+,2016,26756,12.86
Mahnomen,087,2,2,1.5,0,51+,2016,34405,11.03
Mahnomen,087,3,1,1,2,19-50,2016,55585,26.72
Mahnomen,087,5,2,2,3,19-50,2016,65277,15.69
Mahnomen,087,2,2,2,0,19-50,2016,34059,8.19
Mahnomen,087,2,2,1,0,51+,2016,33605,16.16
Mahnomen,087,6,2,2,4,19-50,2016,69815,16.78
Mahnomen,087,4,2,1,2,19-50,2016,48167,23.16
Mahnomen,087,5,2,1,3,19-50,2016,52023,25.01
Mahnomen,087,6,2,1.5,4,19-50,2016,64080,20.54
Mahnomen,087,4,1,1,3,19-50,2016,59665,28.69
Scott,139,2,2,1,0,19-50,2016,39475,18.98
Scott,139,4,2,1.5,2,19-50,2016,74385,23.84
Scott,139,1,1,1,0,19-50,2016,32439,15.6
Scott,139,4,1,1,3,19-50,2016,83971,40.37
Scott,139,3,2,2,1,19-50,2016,65085,15.65
Scott,139,5,2,2,3,19-50,2016,89385,21.49
Scott,139,6,2,1,4,19-50,2016,69127,33.23
Scott,139,1,1,1,0,51+,2016,32613,15.68
Scott,139,2,2,2,0,19-50,2016,40585,9.76
Scott,139,5,1,1,4,19-50,2016,87781,42.2
Scott,139,2,1,1,1,19-50,2016,55351,26.61
Todd,153,3,2,2,1,19-50,2016,49110,11.81
Todd,153,2,2,2,0,51+,2016,34403,8.27
Todd,153,1,1,1,0,19-50,2016,26687,12.83
Todd,153,6,2,1,4,19-50,2016,57263,27.53
Todd,153,2,2,2,0,19-50,2016,34026,8.18
Todd,153,5,2,2,3,19-50,2016,63430,15.25
Todd,153,5,1,1,4,19-50,2016,61535,29.58
Todd,153,4,1,1,3,19-50,2016,57864,27.82
Todd,153,4,2,1.5,2,19-50,2016,55146,17.68
Todd,153,2,1,1,1,19-50,2016,38634,18.57
Todd,153,2,2,1.5,0,51+,2016,34403,11.03
Todd,153,3,1,1,2,19-50,2016,53753,25.84
Todd,153,3,2,1,1,19-50,2016,41657,20.03
Todd,153,2,2,1,0,19-50,2016,33254,15.99
Todd,153,4,2,2,2,19-50,2016,59755,14.36
Todd,153,5,2,1,3,19-50,2016,52547,25.26
Todd,153,4,2,1,2,19-50,2016,48708,23.42
Todd,153,1,1,1,0,51+,2016,26861,12.91
Todd,153,3,2,1.5,1,19-50,2016,45959,14.73
Todd,153,2,2,1.5,0,19-50,2016,34026,10.91
Todd,153,6,2,2,4,19-50,2016,67985,16.34
Todd,153,6,2,1.5,4,19-50,2016,63415,20.33
Todd,153,5,2,1.5,3,19-50,2016,58925,18.89
Todd,153,2,2,1,0,51+,2016,33618,16.16
Watonwan,165,6,2,2,4,19-50,2016,67769,16.29
Watonwan,165,5,2,1.5,3,19-50,2016,58590,18.78
Watonwan,165,2,2,1,0,51+,2016,32439,15.6
Watonwan,165,5,2,1,3,19-50,2016,51967,24.98
Watonwan,165,6,2,1.5,4,19-50,2016,63018,20.2
Watonwan,165,3,2,1,1,19-50,2016,39495,18.99
Mahnomen,087,2,1,1,1,19-50,2016,39779,19.12
Mahnomen,087,4,2,2,2,19-50,2016,61568,14.8
Mahnomen,087,5,1,1,4,19-50,2016,63352,30.46
Mahnomen,087,5,2,1.5,3,19-50,2016,59594,19.1
Morrison,097,4,2,2,2,19-50,2016,62808,15.1
Morrison,097,5,2,1,3,19-50,2016,54638,26.27
Morrison,097,5,1,1,4,19-50,2016,64651,31.08
Morrison,097,2,2,2,0,51+,2016,35295,8.48
Morrison,097,6,2,1.5,4,19-50,2016,66022,21.16
Morrison,097,2,2,2,0,19-50,2016,34933,8.4
Morrison,097,2,1,1,1,19-50,2016,40367,19.41
Morrison,097,2,2,1,0,19-50,2016,34129,16.41
Morrison,097,4,2,1.5,2,19-50,2016,57732,18.5
Morrison,097,5,2,2,3,19-50,2016,66568,16
Morrison,097,5,2,1.5,3,19-50,2016,61470,19.7
Morrison,097,2,2,1,0,51+,2016,34505,16.59
Morrison,097,4,1,1,3,19-50,2016,60850,29.25
Morrison,097,1,1,1,0,19-50,2016,27500,13.22
Morrison,097,3,2,1.5,1,19-50,2016,47543,15.24
Morrison,097,3,2,2,1,19-50,2016,51077,12.28
Morrison,097,1,1,1,0,51+,2016,27674,13.3
Morrison,097,4,2,1,2,19-50,2016,50766,24.41
Morrison,097,3,2,1,1,19-50,2016,42884,20.62
Morrison,097,6,2,1,4,19-50,2016,59279,28.5
Morrison,097,3,1,1,2,19-50,2016,56627,27.22
Morrison,097,6,2,2,4,19-50,2016,71200,17.12
Morrison,097,2,2,1.5,0,19-50,2016,34933,11.2
Morrison,097,2,2,1.5,0,51+,2016,35295,11.31
Wabasha,157,3,1,1,2,19-50,2016,60104,28.9
Wabasha,157,5,2,2,3,19-50,2016,69732,16.76
Wabasha,157,2,2,1.5,0,51+,2016,34330,11
Wabasha,157,2,2,1.5,0,19-50,2016,33964,10.89
Wabasha,157,2,2,1,0,19-50,2016,33156,15.94
Wabasha,157,5,2,1,3,19-50,2016,54707,26.3
Wabasha,157,4,2,1.5,2,19-50,2016,59618,19.11
Wabasha,157,1,1,1,0,19-50,2016,26556,12.77
Wabasha,157,4,2,1,2,19-50,2016,51092,24.56
Wabasha,157,1,1,1,0,51+,2016,26714,12.84
Wabasha,157,6,2,2,4,19-50,2016,74156,17.83
Wabasha,157,4,2,2,2,19-50,2016,66170,15.91
Wabasha,157,3,2,2,1,19-50,2016,50948,12.25
Pipestone,117,3,2,1,1,19-50,2016,38835,18.67
Pipestone,117,1,1,1,0,51+,2016,26250,12.62
Pipestone,117,4,2,1.5,2,19-50,2016,55871,17.91
Pipestone,117,4,1,1,3,19-50,2016,58743,28.24
Pipestone,117,2,2,2,0,19-50,2016,33637,8.09
Pipestone,117,2,1,1,1,19-50,2016,36951,17.76
Pipestone,117,5,1,1,4,19-50,2016,62300,29.95
Pipestone,117,5,2,2,3,19-50,2016,64276,15.45
Pipestone,117,6,2,1.5,4,19-50,2016,63852,20.47
Pipestone,117,5,2,1.5,3,19-50,2016,59398,19.04
Pipestone,117,5,2,1,3,19-50,2016,52568,25.27
Saint Louis,137,5,2,1.5,3,19-50,2016,60343,19.34
Saint Louis,137,2,2,1,0,51+,2016,32981,15.86
Saint Louis,137,6,2,1.5,4,19-50,2016,64696,20.74
Saint Louis,137,3,1,1,2,19-50,2016,57282,27.54
Saint Louis,137,2,1,1,1,19-50,2016,40606,19.52
Saint Louis,137,6,2,2,4,19-50,2016,71019,17.07
Saint Louis,137,2,2,2,0,19-50,2016,33419,8.03
Saint Louis,137,3,2,1.5,1,19-50,2016,46148,14.79
Saint Louis,137,2,2,2,0,51+,2016,33784,8.12
Saint Louis,137,2,2,1,0,19-50,2016,32632,15.69
Saint Louis,137,1,1,1,0,51+,2016,26303,12.65
Saint Louis,137,3,2,1,1,19-50,2016,40495,19.47
Saint Louis,137,5,2,1,3,19-50,2016,52152,25.07
Saint Louis,137,4,2,1,2,19-50,2016,48575,23.35
Saint Louis,137,4,2,1.5,2,19-50,2016,56954,18.25
Saint Louis,137,3,2,2,1,19-50,2016,50511,12.14
Saint Louis,137,2,2,1.5,0,19-50,2016,33419,10.71
Saint Louis,137,2,2,1.5,0,51+,2016,33784,10.83
Saint Louis,137,6,2,1,4,19-50,2016,56749,27.28
Saint Louis,137,4,2,2,2,19-50,2016,63191,15.19
Saint Louis,137,1,1,1,0,19-50,2016,26114,12.55
Saint Louis,137,5,2,2,3,19-50,2016,66610,16.01
Saint Louis,137,4,1,1,3,19-50,2016,61170,29.41
Saint Louis,137,5,1,1,4,19-50,2016,64585,31.05
Sherburne,141,4,2,2,2,19-50,2016,84052,20.2
Sherburne,141,3,1,1,2,19-50,2016,77717,37.36
Sherburne,141,5,2,2,3,19-50,2016,87880,21.13
Sherburne,141,4,2,1,2,19-50,2016,63482,30.52
Sherburne,141,3,2,1.5,1,19-50,2016,58688,18.81
Sherburne,141,2,2,1,0,19-50,2016,41175,19.8
Wabasha,157,2,2,2,0,19-50,2016,33964,8.16
Wabasha,157,5,2,1.5,3,19-50,2016,63130,20.23
Wabasha,157,5,1,1,4,19-50,2016,67652,32.52
Wabasha,157,2,1,1,1,19-50,2016,40807,19.62
Wabasha,157,4,1,1,3,19-50,2016,64092,30.81
Wabasha,157,2,2,1,0,51+,2016,33505,16.11
Wabasha,157,6,2,1.5,4,19-50,2016,67519,21.64
Wabasha,157,3,2,1.5,1,19-50,2016,46449,14.89
Wabasha,157,2,2,2,0,51+,2016,34330,8.25
Wabasha,157,3,2,1,1,19-50,2016,40635,19.54
Wabasha,157,6,2,1,4,19-50,2016,59169,28.45
Watonwan,165,4,2,1,2,19-50,2016,48285,23.21
Watonwan,165,2,2,1.5,0,51+,2016,33214,10.65
Watonwan,165,1,1,1,0,51+,2016,25691,12.35
Watonwan,165,3,1,1,2,19-50,2016,53852,25.89
Watonwan,165,2,2,1.5,0,19-50,2016,32854,10.53
Watonwan,165,2,2,1,0,19-50,2016,32091,15.43
Watonwan,165,2,2,2,0,51+,2016,33214,7.98
Watonwan,165,5,2,2,3,19-50,2016,63295,15.22
Watonwan,165,3,2,1.5,1,19-50,2016,44130,14.14
Watonwan,165,6,2,1,4,19-50,2016,56657,27.24
Watonwan,165,4,1,1,3,19-50,2016,57803,27.79
Watonwan,165,5,1,1,4,19-50,2016,61347,29.49
Watonwan,165,2,2,2,0,19-50,2016,32854,7.9
Watonwan,165,4,2,2,2,19-50,2016,59765,14.37
Watonwan,165,1,1,1,0,19-50,2016,25518,12.27
Watonwan,165,4,2,1.5,2,19-50,2016,54962,17.62
Watonwan,165,2,1,1,1,19-50,2016,37289,17.93
Watonwan,165,3,2,2,1,19-50,2016,47420,11.4
McLeod,085,2,2,1,0,19-50,2016,33682,16.19
McLeod,085,3,1,1,2,19-50,2016,58923,28.33
McLeod,085,3,2,1,1,19-50,2016,41693,20.04
McLeod,085,4,2,1,2,19-50,2016,51199,24.61
McLeod,085,2,2,1.5,0,19-50,2016,34508,11.06
McLeod,085,5,1,1,4,19-50,2016,66577,32.01
McLeod,085,3,2,1.5,1,19-50,2016,47017,15.07
McLeod,085,2,2,2,0,51+,2016,34896,8.39
McLeod,085,4,1,1,3,19-50,2016,62952,30.27
McLeod,085,2,2,2,0,19-50,2016,34508,8.3
McLeod,085,1,1,1,0,19-50,2016,27042,13
McLeod,085,1,1,1,0,51+,2016,27258,13.1
McLeod,085,3,2,2,1,19-50,2016,51143,12.29
McLeod,085,2,2,1,0,51+,2016,34056,16.37
McLeod,085,6,2,2,4,19-50,2016,73066,17.56
McLeod,085,4,2,2,2,19-50,2016,64979,15.62
McLeod,085,6,2,1.5,4,19-50,2016,67067,21.5
McLeod,085,5,2,2,3,19-50,2016,68626,16.5
McLeod,085,4,2,1.5,2,19-50,2016,59069,18.93
McLeod,085,2,2,1.5,0,51+,2016,34896,11.18
McLeod,085,5,2,1.5,3,19-50,2016,62661,20.08
Norman,107,4,2,2,2,19-50,2016,62073,14.92
Norman,107,2,2,1.5,0,51+,2016,34230,10.97
Norman,107,6,2,1,4,19-50,2016,58865,28.3
Norman,107,1,1,1,0,51+,2016,26608,12.79
Norman,107,2,1,1,1,19-50,2016,38935,18.72
Norman,107,4,1,1,3,19-50,2016,60090,28.89
Norman,107,5,2,1.5,3,19-50,2016,60905,19.52
Norman,107,6,2,2,4,19-50,2016,70416,16.93
Norman,107,1,1,1,0,19-50,2016,26435,12.71
Norman,107,3,2,1,1,19-50,2016,41418,19.91
Norman,107,3,1,1,2,19-50,2016,55931,26.89
Norman,107,3,2,2,1,19-50,2016,49433,11.88
Norman,107,5,1,1,4,19-50,2016,63810,30.68
Norman,107,2,2,2,0,19-50,2016,33884,8.15
Norman,107,4,2,1.5,2,19-50,2016,57199,18.33
Norman,107,3,2,1.5,1,19-50,2016,46007,14.75
Norman,107,2,2,1.5,0,19-50,2016,33884,10.86
Norman,107,2,2,2,0,51+,2016,34230,8.23
Norman,107,2,2,1,0,51+,2016,33451,16.08
Norman,107,5,2,2,3,19-50,2016,65813,15.82
Sherburne,141,2,2,1.5,0,19-50,2016,42311,13.56
Sherburne,141,2,2,1,0,51+,2016,41547,19.97
Sherburne,141,3,2,1,1,19-50,2016,51052,24.54
Sherburne,141,6,2,1,4,19-50,2016,71635,34.44
Sherburne,141,3,2,2,1,19-50,2016,64824,15.58
Sherburne,141,4,2,1.5,2,19-50,2016,74701,23.94
Sherburne,141,2,2,2,0,51+,2016,42693,10.26
Sherburne,141,2,1,1,1,19-50,2016,54697,26.3
Sherburne,141,6,2,1.5,4,19-50,2016,83039,26.62
Sherburne,141,2,2,1.5,0,51+,2016,42693,13.68
Sherburne,141,2,2,2,0,19-50,2016,42311,10.17
Sherburne,141,1,1,1,0,51+,2016,34246,16.46
Sherburne,141,6,2,2,4,19-50,2016,92473,22.23
Sherburne,141,4,1,1,3,19-50,2016,82152,39.5
Sherburne,141,1,1,1,0,19-50,2016,34073,16.38
Sherburne,141,5,1,1,4,19-50,2016,86138,41.41
Sherburne,141,5,2,1.5,3,19-50,2016,78488,25.16
Sherburne,141,5,2,1,3,19-50,2016,67162,32.29
Wadena,159,2,2,1,0,51+,2016,33239,15.98
Wadena,159,5,2,1,3,19-50,2016,51988,24.99
Wadena,159,5,2,1.5,3,19-50,2016,59162,18.96
Wadena,159,6,2,1.5,4,19-50,2016,63632,20.39
Wadena,159,2,2,1.5,0,51+,2016,34010,10.9
Wadena,159,1,1,1,0,51+,2016,26450,12.72
Wadena,159,4,2,2,2,19-50,2016,60736,14.6
Wadena,159,1,1,1,0,19-50,2016,26277,12.63
Wadena,159,4,1,1,3,19-50,2016,58831,28.28
Wadena,159,2,1,1,1,19-50,2016,39219,18.86
Wadena,159,2,2,1,0,19-50,2016,32875,15.81
Wadena,159,3,2,1,1,19-50,2016,41087,19.75
Wadena,159,4,2,1.5,2,19-50,2016,55408,17.76
Wadena,159,6,2,2,4,19-50,2016,68950,16.57
Wadena,159,4,2,1,2,19-50,2016,48149,23.15
Wadena,159,2,2,1.5,0,19-50,2016,33633,10.78
Wadena,159,5,1,1,4,19-50,2016,62516,30.06
Wadena,159,3,2,2,1,19-50,2016,49635,11.93
Wadena,159,2,2,2,0,19-50,2016,33633,8.08
Wadena,159,5,2,2,3,19-50,2016,64416,15.48
Wadena,159,3,1,1,2,19-50,2016,54736,26.32
Wadena,159,3,2,1.5,1,19-50,2016,45952,14.73
Wadena,159,2,2,2,0,51+,2016,34010,8.18
Wadena,159,6,2,1,4,19-50,2016,56750,27.28
Wilkin,167,5,2,2,3,19-50,2016,62938,15.13
Wilkin,167,6,2,1,4,19-50,2016,56210,27.02
Wilkin,167,2,2,1.5,0,51+,2016,32664,10.47
Wilkin,167,3,2,2,1,19-50,2016,47078,11.32
Wilkin,167,2,2,1.5,0,19-50,2016,32304,10.35
Wilkin,167,5,2,1.5,3,19-50,2016,58188,18.65
Wilkin,167,2,2,1,0,19-50,2016,31557,15.17
Wilkin,167,2,2,2,0,51+,2016,32664,7.85
Wilkin,167,3,1,1,2,19-50,2016,53580,25.76
Wilkin,167,5,1,1,4,19-50,2016,61011,29.33
Wilkin,167,4,2,1,2,19-50,2016,47884,23.02
Wilkin,167,1,1,1,0,19-50,2016,25044,12.04
Wilkin,167,4,2,1.5,2,19-50,2016,54600,17.5
Wilkin,167,3,2,1,1,19-50,2016,39105,18.8
Wilkin,167,4,2,2,2,19-50,2016,59457,14.29
Wilkin,167,2,1,1,1,19-50,2016,36973,17.78
Wilkin,167,2,2,1,0,51+,2016,31912,15.34
Wilkin,167,3,2,1.5,1,19-50,2016,43748,14.02
Wilkin,167,2,2,2,0,19-50,2016,32304,7.77
Wilkin,167,6,2,2,4,19-50,2016,67379,16.2
Wilkin,167,4,1,1,3,19-50,2016,57499,27.64
Wilkin,167,1,1,1,0,51+,2016,25251,12.14
Wilkin,167,6,2,1.5,4,19-50,2016,62613,20.07
Wilkin,167,5,2,1,3,19-50,2016,51490,24.75
Norman,107,4,2,1,2,19-50,2016,50369,24.22
Norman,107,6,2,1.5,4,19-50,2016,65440,20.97
Norman,107,5,2,1,3,19-50,2016,54216,26.07
Norman,107,2,2,1,0,19-50,2016,33118,15.92
Olmsted,109,2,2,1.5,0,19-50,2016,34875,11.18
Olmsted,109,5,2,1.5,3,19-50,2016,65660,21.04
Olmsted,109,6,2,1.5,4,19-50,2016,69969,22.43
Olmsted,109,3,2,1,1,19-50,2016,43012,20.68
Olmsted,109,4,2,1,2,19-50,2016,52271,25.13
Olmsted,109,2,1,1,1,19-50,2016,45826,22.03
Olmsted,109,4,2,1.5,2,19-50,2016,62277,19.96
Olmsted,109,2,2,1,0,51+,2016,34380,16.53
Olmsted,109,5,2,1,3,19-50,2016,55670,26.76
Olmsted,109,3,2,2,1,19-50,2016,55465,13.33
Olmsted,109,3,1,1,2,19-50,2016,64343,30.93
Olmsted,109,1,1,1,0,19-50,2016,27533,13.24
Olmsted,109,4,1,1,3,19-50,2016,68186,32.78
Olmsted,109,5,2,2,3,19-50,2016,73821,17.75
Olmsted,109,2,2,2,0,51+,2016,35240,8.47
Olmsted,109,5,1,1,4,19-50,2016,71586,34.42
Olmsted,109,3,2,1.5,1,19-50,2016,50078,16.05
Olmsted,109,2,2,2,0,19-50,2016,34875,8.38
Olmsted,109,6,2,2,4,19-50,2016,78153,18.79
Olmsted,109,1,1,1,0,51+,2016,27691,13.31
