Area,Family Size,Number of Adults,Number of Workers,Number of Children,Age of Adults,Yearly Cost,Hourly Wage,Child Care,Food,Health Care,Housing,Transport,Other,Taxes
EDR  5 - North Central          ,5,1,1,4,19-50,70440,33.87,966,1176,428,955,1089,623,633
EDR  7W- Central                ,2,2,1,0,51+,39348,18.92,0,572,364,758,789,389,407
EDR 11 - 7 County Twin Cities   ,4,1,1,3,19-50,101772,48.93,2195,1003,488,1576,928,754,1537
EDR 11 - 7 County Twin Cities   ,5,2,2,3,19-50,106440,25.59,2195,1221,503,1576,986,818,1571
EDR 11 - 7 County Twin Cities   ,3,1,1,2,19-50,97380,46.82,2195,763,479,1576,870,684,1548
EDR 11 - 7 County Twin Cities   ,3,2,1,1,19-50,51396,24.71,0,773,486,1113,870,552,489
EDR 11 - 7 County Twin Cities   ,2,2,1,0,19-50,40764,19.6,0,621,290,884,741,440,421
EDR 11 - 7 County Twin Cities   ,4,2,2,2,19-50,102576,24.66,2195,1009,494,1576,928,756,1590
EDR 11 - 7 County Twin Cities   ,3,2,1.5,1,19-50,63996,20.51,682,773,486,1113,870,552,857
EDR 11 - 7 County Twin Cities   ,1,1,1,0,51+,34212,16.45,0,325,177,862,697,347,443
EDR 11 - 7 County Twin Cities   ,2,2,2,0,51+,42600,10.24,0,596,371,884,741,433,525
EDR 11 - 7 County Twin Cities   ,4,2,1.5,2,19-50,84636,27.13,1097,1009,494,1576,928,756,1193
EDR 11 - 7 County Twin Cities   ,1,1,1,0,19-50,33864,16.28,0,339,137,862,697,351,436
EDR 11 - 7 County Twin Cities   ,5,2,1,3,19-50,67956,32.67,0,1221,503,1576,986,818,559
EDR 11 - 7 County Twin Cities   ,2,1,1,1,19-50,63912,30.73,1363,500,284,1113,741,471,854
EDR 11 - 7 County Twin Cities   ,3,2,2,1,19-50,74856,17.99,1363,773,486,1113,870,552,1081
EDR 11 - 7 County Twin Cities   ,2,2,2,0,19-50,41820,10.05,0,621,290,884,741,440,509
EDR 11 - 7 County Twin Cities   ,4,2,1,2,19-50,64464,30.99,0,1009,494,1576,928,756,609
EDR 11 - 7 County Twin Cities   ,2,2,1.5,0,51+,42600,13.65,0,596,371,884,741,433,525
EDR 11 - 7 County Twin Cities   ,2,2,1,0,51+,41520,19.96,0,596,371,884,741,433,435
EDR 11 - 7 County Twin Cities   ,5,2,1.5,3,19-50,88236,28.28,1097,1221,503,1576,986,818,1152
EDR 11 - 7 County Twin Cities   ,2,2,1.5,0,19-50,41820,13.4,0,621,290,884,741,440,509
EDR 11 - 7 County Twin Cities   ,6,2,1,4,19-50,72432,34.82,0,1488,512,1576,1025,896,539
EDR 11 - 7 County Twin Cities   ,6,2,1.5,4,19-50,92664,29.7,1097,1488,512,1576,1025,896,1128
EDR 11 - 7 County Twin Cities   ,6,2,2,4,19-50,111192,26.73,2195,1488,512,1576,1025,896,1574
EDR 11 - 7 County Twin Cities   ,5,1,1,4,19-50,105672,50.8,2195,1220,496,1576,986,817,1516
Southeast Minnesota             ,2,2,1,0,51+,35964,17.29,0,579,356,646,705,358,353
EDR  4 - West Central           ,1,1,1,0,19-50,27300,13.13,0,329,134,558,667,259,328
EDR  4 - West Central           ,5,2,1,3,19-50,53784,25.86,0,1187,435,999,938,639,284
EDR  4 - West Central           ,2,2,1.5,0,19-50,34620,11.1,0,604,276,568,708,342,387
EDR  4 - West Central           ,6,2,1,4,19-50,58224,27.99,0,1447,443,999,974,715,274
EDR  4 - West Central           ,6,2,1.5,4,19-50,66456,21.3,399,1447,443,999,974,715,561
EDR  4 - West Central           ,6,2,2,4,19-50,72864,17.52,798,1447,443,999,974,715,696
EDR  4 - West Central           ,2,2,1,0,51+,34596,16.63,0,580,356,568,708,335,336
EDR  4 - West Central           ,2,1,1,1,19-50,41184,19.8,481,486,269,734,708,357,397
EDR  6W- Upper Minnesota Valley,5,2,1,3,19-50,52584,25.28,0,1214,435,968,871,638,256
EDR  6W- Upper Minnesota Valley,2,1,1,1,19-50,38604,18.56,406,497,269,698,663,349,335
EDR  6W- Upper Minnesota Valley,3,2,2,1,19-50,48000,11.54,406,769,417,698,772,429,509
EDR  6W- Upper Minnesota Valley,2,2,2,0,19-50,33780,8.12,0,618,276,546,663,340,372
EDR  6W- Upper Minnesota Valley,4,2,1,2,19-50,48960,23.54,0,1003,426,968,821,576,286
EDR  6W- Upper Minnesota Valley,5,1,1,4,19-50,63780,30.66,702,1213,428,968,871,638,495
EDR  6W- Upper Minnesota Valley,5,2,2,3,19-50,65928,15.85,702,1214,435,968,871,638,666
EDR  6W- Upper Minnesota Valley,3,1,1,2,19-50,56424,27.13,702,758,411,968,772,505,586
EDR  6W- Upper Minnesota Valley,3,2,1,1,19-50,39768,19.12,0,769,417,698,772,429,229
EDR  6W- Upper Minnesota Valley,2,2,1,0,19-50,33036,15.88,0,618,276,546,663,340,310
EDR  6W- Upper Minnesota Valley,4,2,2,2,19-50,62448,15.01,702,1003,426,968,821,576,708
EDR  6W- Upper Minnesota Valley,3,2,1.5,1,19-50,44544,14.28,203,769,417,698,772,429,424
EDR  6W- Upper Minnesota Valley,1,1,1,0,51+,26700,12.84,0,323,174,535,625,251,317
EDR  6W- Upper Minnesota Valley,2,2,2,0,51+,34536,8.3,0,593,356,546,663,333,387
EDR  6W- Upper Minnesota Valley,6,2,2,4,19-50,70236,16.88,702,1479,443,968,903,715,643
EDR  6W- Upper Minnesota Valley,4,1,1,3,19-50,60312,29,702,997,419,968,821,574,545
EDR  6W- Upper Minnesota Valley,2,2,1.5,0,51+,34536,11.07,0,593,356,546,663,333,387
EDR  6W- Upper Minnesota Valley,5,2,1.5,3,19-50,60156,19.28,351,1214,435,968,871,638,536
EDR  6W- Upper Minnesota Valley,2,2,1.5,0,19-50,33780,10.83,0,618,276,546,663,340,372
EDR  6W- Upper Minnesota Valley,6,2,1,4,19-50,57180,27.49,0,1479,443,968,903,715,257
EDR  6W- Upper Minnesota Valley,6,2,1.5,4,19-50,64548,20.69,351,1479,443,968,903,715,520
EDR  6W- Upper Minnesota Valley,4,2,1.5,2,19-50,56604,18.14,351,1003,426,968,821,576,572
EDR  6W- Upper Minnesota Valley,1,1,1,0,19-50,26352,12.67,0,337,134,535,625,255,310
EDR  6W- Upper Minnesota Valley,2,2,1,0,51+,33768,16.23,0,593,356,546,663,333,323
Chisago County                  ,3,1,1,2,19-50,87786,42.2,1475,734,479,1576,1076,675,1300
Chisago County                  ,6,2,2,4,19-50,102000,24.52,1475,1432,512,1576,1280,879,1346
Chisago County                  ,5,2,1.5,3,19-50,85225,27.32,738,1175,503,1576,1229,804,1077
Chisago County                  ,3,2,1,1,19-50,54106,26.01,0,744,486,1113,1076,543,547
Chisago County                  ,2,2,2,0,51+,44751,10.76,0,574,371,884,906,426,568
Chisago County                  ,4,2,1.5,2,19-50,81653,26.17,738,971,494,1576,1153,744,1128
Chisago County                  ,4,1,1,3,19-50,92257,44.35,1475,965,488,1576,1153,743,1288
Chisago County                  ,6,2,1.5,4,19-50,89800,28.78,738,1432,512,1576,1280,879,1066
Chisago County                  ,2,2,1,0,19-50,42850,20.6,0,598,290,884,906,433,460
Chisago County                  ,5,2,2,3,19-50,97271,23.38,1475,1175,503,1576,1229,804,1344
Chisago County                  ,2,2,1,0,51+,43624,20.97,0,574,371,884,906,426,474
Chisago County                  ,1,1,1,0,51+,36370,17.49,0,313,177,862,847,343,489
Chisago County                  ,2,1,1,1,19-50,59998,28.85,978,481,284,1113,906,466,772
Chisago County                  ,5,1,1,4,19-50,96252,46.27,1475,1174,496,1576,1229,804,1267
Clay County                     ,2,2,1,0,51+,34582,16.63,0,581,356,617,646,350,332
Clay County                     ,6,2,2,4,19-50,77467,18.62,996,1449,443,1145,877,758,788
Clay County                     ,4,1,1,3,19-50,67689,32.54,996,977,419,1145,799,620,685
Clay County                     ,5,1,1,4,19-50,71002,34.14,996,1188,428,1145,846,682,632
Clay County                     ,2,1,1,1,19-50,43543,20.93,618,487,269,786,646,372,451
Clay County                     ,2,2,2,0,19-50,34601,8.32,0,605,276,617,646,357,382
Clay County                     ,3,1,1,2,19-50,63917,30.73,996,743,411,1145,751,552,728
Clay County                     ,2,2,2,0,51+,35388,8.51,0,581,356,617,646,350,399
Clay County                     ,1,1,1,0,51+,27645,13.29,0,317,174,603,610,269,331
Clay County                     ,5,2,2,3,19-50,73284,17.62,996,1189,435,1145,846,682,814
Clay County                     ,3,2,1.5,1,19-50,47483,15.22,309,753,417,786,751,450,491
Clay County                     ,5,2,1.5,3,19-50,65344,20.94,498,1189,435,1145,846,682,650
Clay County                     ,4,2,1,2,19-50,51902,24.95,0,982,426,1145,799,622,351
Clay County                     ,5,2,1,3,19-50,55301,26.59,0,1189,435,1145,846,682,311
Clay County                     ,2,2,1,0,19-50,33815,16.26,0,605,276,617,646,357,317
Clay County                     ,3,2,2,1,19-50,52729,12.68,618,753,417,786,751,450,619
Clay County                     ,2,2,1.5,0,19-50,34601,11.09,0,605,276,617,646,357,382
Clay County                     ,6,2,1,4,19-50,59541,28.63,0,1449,443,1145,877,758,290
Clay County                     ,4,2,2,2,19-50,69940,16.81,996,982,426,1145,799,622,858
Clay County                     ,3,2,1,1,19-50,40945,19.69,0,753,417,786,751,450,255
Clay County                     ,1,1,1,0,19-50,27282,13.12,0,330,134,603,610,273,323
Clay County                     ,4,2,1.5,2,19-50,62027,19.88,498,982,426,1145,799,622,697
Clay County                     ,6,2,1.5,4,19-50,69500,22.28,498,1449,443,1145,877,758,622
Clay County                     ,2,2,1.5,0,51+,35388,11.34,0,581,356,617,646,350,399
Douglas County                  ,2,2,1.5,0,51+,35063,11.24,0,577,356,575,681,337,396
Douglas County                  ,3,2,1.5,1,19-50,46153,14.79,220,748,417,764,796,442,459
Douglas County                  ,1,1,1,0,19-50,26982,12.97,0,328,134,564,642,261,319
Douglas County                  ,3,1,1,2,19-50,56131,26.99,700,738,411,957,796,495,581
Douglas County                  ,6,2,1.5,4,19-50,63888,20.48,350,1439,443,957,932,700,503
Douglas County                  ,2,2,2,0,51+,35063,8.43,0,577,356,575,681,337,396
Douglas County                  ,5,2,1.5,3,19-50,59612,19.11,350,1181,435,957,898,625,522
Douglas County                  ,3,2,2,1,19-50,49913,12,440,748,417,764,796,442,552
Douglas County                  ,2,2,2,0,19-50,34277,8.24,0,601,276,575,681,344,379
Douglas County                  ,6,2,1,4,19-50,56623,27.22,0,1439,443,957,932,700,248
Douglas County                  ,2,2,1,0,19-50,33512,16.11,0,601,276,575,681,344,316
Douglas County                  ,5,1,1,4,19-50,63278,30.42,700,1180,428,957,898,625,485
Douglas County                  ,2,1,1,1,19-50,40579,19.51,440,483,269,764,681,364,381
Douglas County                  ,2,2,1.5,0,19-50,34277,10.99,0,601,276,575,681,344,379
Douglas County                  ,4,2,2,2,19-50,62052,14.92,700,976,426,957,847,565,700
Douglas County                  ,3,2,1,1,19-50,41158,19.79,0,748,417,764,796,442,263
Douglas County                  ,4,1,1,3,19-50,59917,28.81,700,970,419,957,847,563,537
Douglas County                  ,6,2,2,4,19-50,69610,16.73,700,1439,443,957,932,700,630
Douglas County                  ,4,2,1.5,2,19-50,56167,18,350,976,426,957,847,565,560
Douglas County                  ,5,2,1,3,19-50,52090,25.04,0,1181,435,957,898,625,245
Douglas County                  ,4,2,1,2,19-50,48572,23.35,0,976,426,957,847,565,277
Douglas County                  ,2,2,1,0,51+,34264,16.47,0,577,356,575,681,337,329
Douglas County                  ,1,1,1,0,51+,27357,13.15,0,314,174,564,642,257,329
Douglas County                  ,5,2,2,3,19-50,65428,15.73,700,1181,435,957,898,625,656
Faribault County                ,5,1,1,4,19-50,63889,30.72,656,1236,428,958,907,641,498
Faribault County                ,3,2,1.5,1,19-50,45400,14.55,203,784,417,698,803,433,445
Faribault County                ,2,2,1,0,51+,33962,16.33,0,604,356,525,687,330,328
Faribault County                ,6,2,2,4,19-50,70519,16.95,656,1508,443,958,941,721,650
Faribault County                ,4,2,1,2,19-50,49802,23.94,0,1022,426,958,855,579,310
Faribault County                ,2,2,1,0,19-50,33235,15.98,0,629,276,525,687,337,316
Faribault County                ,5,2,1.5,3,19-50,60718,19.46,328,1237,435,958,907,642,553
Faribault County                ,3,2,1,1,19-50,40664,19.55,0,784,417,698,803,433,254
Faribault County                ,2,2,2,0,51+,34739,8.35,0,604,356,525,687,330,393
Faribault County                ,1,1,1,0,51+,26807,12.89,0,329,174,515,648,247,321
Faribault County                ,5,2,2,3,19-50,66063,15.88,656,1237,435,958,907,642,670
Faribault County                ,4,1,1,3,19-50,60321,29,656,1016,419,958,855,577,546
Faribault County                ,5,2,1,3,19-50,53529,25.74,0,1237,435,958,907,642,282
Faribault County                ,3,2,2,1,19-50,48856,11.74,406,784,417,698,803,433,530
Faribault County                ,6,2,1,4,19-50,58170,27.97,0,1508,443,958,941,721,276
Faribault County                ,2,2,1.5,0,19-50,33973,10.89,0,629,276,525,687,337,377
Faribault County                ,6,2,1.5,4,19-50,65253,20.91,328,1508,443,958,941,721,539
Faribault County                ,2,1,1,1,19-50,39227,18.86,406,506,269,698,687,352,351
Faribault County                ,4,2,2,2,19-50,62463,15.02,656,1022,426,958,855,579,709
Faribault County                ,4,2,1.5,2,19-50,57023,18.28,328,1022,426,958,855,579,584
Faribault County                ,1,1,1,0,19-50,26459,12.72,0,343,134,515,648,251,314
Faribault County                ,2,2,2,0,19-50,33973,8.17,0,629,276,525,687,337,377
Faribault County                ,2,2,1.5,0,51+,34739,11.13,0,604,356,525,687,330,393
Faribault County                ,3,1,1,2,19-50,56298,27.07,656,773,411,958,803,506,584
Pennington County               ,2,2,1.5,0,51+,33083,10.6,0,585,356,546,581,331,358
Pennington County               ,2,2,2,0,19-50,32317,7.77,0,610,276,546,581,338,342
Pennington County               ,5,2,1,3,19-50,48661,23.39,0,1199,435,899,750,613,159
Pennington County               ,3,1,1,2,19-50,54317,26.11,768,749,411,899,670,482,547
Pennington County               ,2,2,1,0,51+,32372,15.56,0,585,356,546,581,331,299
Pennington County               ,3,2,1.5,1,19-50,43231,13.86,217,759,417,719,670,432,389
Pennington County               ,5,2,1.5,3,19-50,56787,18.2,384,1199,435,899,750,613,452
Pennington County               ,2,1,1,1,19-50,37973,18.26,434,491,269,719,581,353,317
Pennington County               ,2,2,1.5,0,19-50,32317,10.36,0,610,276,546,581,338,342
Pennington County               ,2,2,2,0,51+,33083,7.95,0,585,356,546,581,331,358
Pennington County               ,1,1,1,0,19-50,25084,12.06,0,333,134,535,551,254,283
Pennington County               ,4,1,1,3,19-50,58007,27.89,768,985,419,899,710,551,502
Pennington County               ,3,2,2,1,19-50,46939,11.28,434,759,417,719,670,432,481
Pennington County               ,6,2,1,4,19-50,53323,25.64,0,1461,443,899,777,690,174
Pennington County               ,2,2,1,0,19-50,31620,15.2,0,610,276,546,581,338,284
Pennington County               ,5,2,2,3,19-50,63326,15.22,768,1199,435,899,750,613,613
Pennington County               ,1,1,1,0,51+,25449,12.24,0,319,174,535,551,250,292
Pennington County               ,6,2,1.5,4,19-50,61161,19.6,384,1461,443,899,777,690,443
Pennington County               ,4,2,2,2,19-50,60049,14.43,768,990,426,899,710,552,659
Pennington County               ,3,2,1,1,19-50,38154,18.34,0,759,417,719,670,432,182
Pennington County               ,6,2,2,4,19-50,67492,16.22,768,1461,443,899,777,690,586
Pennington County               ,4,2,1.5,2,19-50,53335,17.09,384,990,426,899,710,552,484
Pennington County               ,4,2,1,2,19-50,45120,21.69,0,990,426,899,710,552,183
Pennington County               ,5,1,1,4,19-50,61241,29.44,768,1198,428,899,750,613,447
Pine County                     ,2,1,1,1,19-50,48255,23.2,542,480,269,805,994,376,555
Pine County                     ,5,1,1,4,19-50,76685,36.87,1014,1172,428,1007,1360,637,772
Pine County                     ,4,2,1,2,19-50,56963,27.39,0,970,426,1007,1274,578,492
Pine County                     ,6,2,1.5,4,19-50,75158,24.09,507,1430,443,1007,1417,712,747
Pine County                     ,3,2,1.5,1,19-50,54438,17.45,271,743,417,805,1187,452,662
Pine County                     ,5,2,2,3,19-50,78730,18.93,1014,1174,435,1007,1360,637,934
Pine County                     ,2,2,1.5,0,19-50,39755,12.74,0,597,276,606,994,352,488
Pine County                     ,2,2,1,0,19-50,38761,18.64,0,597,276,606,994,352,405
Pine County                     ,2,2,1,0,51+,39513,19,0,573,356,606,994,345,419
Pine County                     ,1,1,1,0,51+,32471,15.61,0,313,174,595,928,265,431
Pine County                     ,2,2,2,0,51+,40531,9.74,0,573,356,606,994,345,504
Pine County                     ,4,1,1,3,19-50,72627,34.92,1014,964,419,1007,1274,576,798
Pine County                     ,3,2,2,1,19-50,58820,14.14,542,743,417,805,1187,452,756
Pine County                     ,6,2,2,4,19-50,83275,20.02,1014,1430,443,1007,1417,712,917
Pine County                     ,4,2,2,2,19-50,74848,17.99,1014,970,426,1007,1274,578,968
Pine County                     ,6,2,1,4,19-50,65059,31.28,0,1430,443,1007,1417,712,413
Pine County                     ,4,2,1.5,2,19-50,66782,21.4,507,970,426,1007,1274,578,803
Pine County                     ,2,2,2,0,19-50,39755,9.56,0,597,276,606,994,352,488
Pine County                     ,5,2,1.5,3,19-50,70663,22.65,507,1174,435,1007,1360,637,769
Pine County                     ,1,1,1,0,19-50,32108,15.44,0,326,134,595,928,269,424
Pine County                     ,3,1,1,2,19-50,68281,32.83,1014,733,411,1007,1187,508,830
Pine County                     ,3,2,1,1,19-50,48611,23.37,0,743,417,805,1187,452,447
Pine County                     ,2,2,1.5,0,51+,40531,12.99,0,573,356,606,994,345,504
Pine County                     ,5,2,1,3,19-50,60694,29.18,0,1174,435,1007,1360,637,445
Ramsey County                   ,4,1,1,3,19-50,101990,49.03,2202,1026,488,1576,903,761,1543
Ramsey County                   ,1,1,1,0,19-50,33760,16.23,0,347,137,862,680,353,434
Ramsey County                   ,4,2,1.5,2,19-50,84771,27.17,1101,1032,494,1576,903,762,1196
Ramsey County                   ,5,1,1,4,19-50,105970,50.95,2202,1248,496,1576,959,826,1524
Ramsey County                   ,5,2,1.5,3,19-50,88452,28.35,1101,1249,503,1576,959,826,1157
Ramsey County                   ,2,2,1.5,0,19-50,41841,13.41,0,636,290,884,723,444,510
Ramsey County                   ,2,2,1.5,0,51+,42600,13.65,0,610,371,884,723,437,525
Ramsey County                   ,2,2,2,0,19-50,41841,10.06,0,636,290,884,723,444,510
Ramsey County                   ,6,2,2,4,19-50,111572,26.82,2202,1522,512,1576,996,906,1584
Ramsey County                   ,6,2,1,4,19-50,72693,34.95,0,1522,512,1576,996,906,546
Ramsey County                   ,3,2,1,1,19-50,51388,24.71,0,791,486,1113,847,557,488
Ramsey County                   ,1,1,1,0,51+,34107,16.4,0,333,177,862,680,349,441
Ramsey County                   ,2,1,1,1,19-50,62800,30.19,1297,511,284,1113,723,475,830
Ramsey County                   ,2,2,1,0,51+,41519,19.96,0,610,371,884,723,437,435
Ramsey County                   ,3,1,1,2,19-50,97483,46.87,2202,780,479,1576,847,689,1551
Ramsey County                   ,5,2,2,3,19-50,106710,25.65,2202,1249,503,1576,959,826,1577
Ramsey County                   ,2,2,2,0,51+,42600,10.24,0,610,371,884,723,437,525
Ramsey County                   ,2,2,1,0,19-50,40777,19.6,0,636,290,884,723,444,421
Ramsey County                   ,4,2,1,2,19-50,64484,31,0,1032,494,1576,903,762,607
Ramsey County                   ,4,2,2,2,19-50,102767,24.7,2202,1032,494,1576,903,762,1595
