countyName,countyFIPS,familySize,numberAdults,numberWorkers,numberChildren,adultAge,year,hourlyWage
Le Sueur,79,2,2,1,0,19-50,2016,16.64
Le Sueur,79,6,2,1.5,4,19-50,2016,22.06
Le Sueur,79,3,1,1,2,19-50,2016,29.08
Le Sueur,79,6,2,1,4,19-50,2016,29.29
Le Sueur,79,5,2,1,3,19-50,2016,27.13
Le Sueur,79,4,2,2,2,19-50,2016,16.04
Le Sueur,79,4,2,1,2,19-50,2016,25.32
Le Sueur,79,2,2,1.5,0,51+,2016,11.47
Le Sueur,79,1,1,1,0,19-50,2016,13.44
Mahnomen,87,6,2,1,4,19-50,2016,27.31
Mahnomen,87,3,2,1,1,19-50,2016,19.76
Mahnomen,87,2,2,1,0,19-50,2016,16
Mahnomen,87,1,1,1,0,19-50,2016,12.79
Mahnomen,87,3,2,2,1,19-50,2016,12.06
Mahnomen,87,4,2,1.5,2,19-50,2016,17.91
Mahnomen,87,2,2,1.5,0,19-50,2016,10.92
Mahnomen,87,2,2,2,0,51+,2016,8.27
Mahnomen,87,3,2,1.5,1,19-50,2016,14.81
Mahnomen,87,1,1,1,0,51+,2016,12.86
Mahnomen,87,2,2,1.5,0,51+,2016,11.03
Mahnomen,87,3,1,1,2,19-50,2016,26.72
Mahnomen,87,5,2,2,3,19-50,2016,15.69
Mahnomen,87,2,2,2,0,19-50,2016,8.19
Mahnomen,87,2,2,1,0,51+,2016,16.16
Mahnomen,87,6,2,2,4,19-50,2016,16.78
Mahnomen,87,4,2,1,2,19-50,2016,23.16
Mahnomen,87,5,2,1,3,19-50,2016,25.01
Mahnomen,87,6,2,1.5,4,19-50,2016,20.54
Mahnomen,87,4,1,1,3,19-50,2016,28.69
Scott,139,2,2,1,0,19-50,2016,18.98
Scott,139,4,2,1.5,2,19-50,2016,23.84
Scott,139,1,1,1,0,19-50,2016,15.6
Scott,139,4,1,1,3,19-50,2016,40.37
Scott,139,3,2,2,1,19-50,2016,15.65
Scott,139,5,2,2,3,19-50,2016,21.49
Scott,139,6,2,1,4,19-50,2016,33.23
Scott,139,1,1,1,0,51+,2016,15.68
Scott,139,2,2,2,0,19-50,2016,9.76
Scott,139,5,1,1,4,19-50,2016,42.2
Scott,139,2,1,1,1,19-50,2016,26.61
Todd,153,3,2,2,1,19-50,2016,11.81
Todd,153,2,2,2,0,51+,2016,8.27
Todd,153,1,1,1,0,19-50,2016,12.83
Todd,153,6,2,1,4,19-50,2016,27.53
Todd,153,2,2,2,0,19-50,2016,8.18
Todd,153,5,2,2,3,19-50,2016,15.25
Todd,153,5,1,1,4,19-50,2016,29.58
Todd,153,4,1,1,3,19-50,2016,27.82
Todd,153,4,2,1.5,2,19-50,2016,17.68
Todd,153,2,1,1,1,19-50,2016,18.57
Todd,153,2,2,1.5,0,51+,2016,11.03
Todd,153,3,1,1,2,19-50,2016,25.84
Todd,153,3,2,1,1,19-50,2016,20.03
Todd,153,2,2,1,0,19-50,2016,15.99
Todd,153,4,2,2,2,19-50,2016,14.36
Todd,153,5,2,1,3,19-50,2016,25.26
Todd,153,4,2,1,2,19-50,2016,23.42
Todd,153,1,1,1,0,51+,2016,12.91
Todd,153,3,2,1.5,1,19-50,2016,14.73
Todd,153,2,2,1.5,0,19-50,2016,10.91
Todd,153,6,2,2,4,19-50,2016,16.34
Todd,153,6,2,1.5,4,19-50,2016,20.33
Todd,153,5,2,1.5,3,19-50,2016,18.89
Todd,153,2,2,1,0,51+,2016,16.16
Watonwan,165,6,2,2,4,19-50,2016,16.29
Watonwan,165,5,2,1.5,3,19-50,2016,18.78
Watonwan,165,2,2,1,0,51+,2016,15.6
Watonwan,165,5,2,1,3,19-50,2016,24.98
Watonwan,165,6,2,1.5,4,19-50,2016,20.2
Watonwan,165,3,2,1,1,19-50,2016,18.99
Mahnomen,87,2,1,1,1,19-50,2016,19.12
Mahnomen,87,4,2,2,2,19-50,2016,14.8
Mahnomen,87,5,1,1,4,19-50,2016,30.46
Mahnomen,87,5,2,1.5,3,19-50,2016,19.1
Morrison,97,4,2,2,2,19-50,2016,15.1
Morrison,97,5,2,1,3,19-50,2016,26.27
Morrison,97,5,1,1,4,19-50,2016,31.08
Morrison,97,2,2,2,0,51+,2016,8.48
Morrison,97,6,2,1.5,4,19-50,2016,21.16
Morrison,97,2,2,2,0,19-50,2016,8.4
Morrison,97,2,1,1,1,19-50,2016,19.41
Morrison,97,2,2,1,0,19-50,2016,16.41
Morrison,97,4,2,1.5,2,19-50,2016,18.5
Morrison,97,5,2,2,3,19-50,2016,16
Morrison,97,5,2,1.5,3,19-50,2016,19.7
Morrison,97,2,2,1,0,51+,2016,16.59
Morrison,97,4,1,1,3,19-50,2016,29.25
Morrison,97,1,1,1,0,19-50,2016,13.22
Morrison,97,3,2,1.5,1,19-50,2016,15.24
Morrison,97,3,2,2,1,19-50,2016,12.28
Morrison,97,1,1,1,0,51+,2016,13.3
Morrison,97,4,2,1,2,19-50,2016,24.41
Morrison,97,3,2,1,1,19-50,2016,20.62
Morrison,97,6,2,1,4,19-50,2016,28.5
Morrison,97,3,1,1,2,19-50,2016,27.22
Morrison,97,6,2,2,4,19-50,2016,17.12
Morrison,97,2,2,1.5,0,19-50,2016,11.2
Morrison,97,2,2,1.5,0,51+,2016,11.31
Wabasha,157,3,1,1,2,19-50,2016,28.9
Wabasha,157,5,2,2,3,19-50,2016,16.76
Wabasha,157,2,2,1.5,0,51+,2016,11
Wabasha,157,2,2,1.5,0,19-50,2016,10.89
Wabasha,157,2,2,1,0,19-50,2016,15.94
Wabasha,157,5,2,1,3,19-50,2016,26.3
Wabasha,157,4,2,1.5,2,19-50,2016,19.11
Wabasha,157,1,1,1,0,19-50,2016,12.77
Wabasha,157,4,2,1,2,19-50,2016,24.56
Wabasha,157,1,1,1,0,51+,2016,12.84
Wabasha,157,6,2,2,4,19-50,2016,17.83
Wabasha,157,4,2,2,2,19-50,2016,15.91
Wabasha,157,3,2,2,1,19-50,2016,12.25
Pipestone,117,3,2,1,1,19-50,2016,18.67
Pipestone,117,1,1,1,0,51+,2016,12.62
Pipestone,117,4,2,1.5,2,19-50,2016,17.91
Pipestone,117,4,1,1,3,19-50,2016,28.24
Pipestone,117,2,2,2,0,19-50,2016,8.09
Pipestone,117,2,1,1,1,19-50,2016,17.76
Pipestone,117,5,1,1,4,19-50,2016,29.95
Pipestone,117,5,2,2,3,19-50,2016,15.45
Pipestone,117,6,2,1.5,4,19-50,2016,20.47
Pipestone,117,5,2,1.5,3,19-50,2016,19.04
Pipestone,117,5,2,1,3,19-50,2016,25.27
Saint Louis,137,5,2,1.5,3,19-50,2016,19.34
Saint Louis,137,2,2,1,0,51+,2016,15.86
Saint Louis,137,6,2,1.5,4,19-50,2016,20.74
Saint Louis,137,3,1,1,2,19-50,2016,27.54
Saint Louis,137,2,1,1,1,19-50,2016,19.52
Saint Louis,137,6,2,2,4,19-50,2016,17.07
Saint Louis,137,2,2,2,0,19-50,2016,8.03
Saint Louis,137,3,2,1.5,1,19-50,2016,14.79
Saint Louis,137,2,2,2,0,51+,2016,8.12
Saint Louis,137,2,2,1,0,19-50,2016,15.69
Saint Louis,137,1,1,1,0,51+,2016,12.65
Saint Louis,137,3,2,1,1,19-50,2016,19.47
Saint Louis,137,5,2,1,3,19-50,2016,25.07
Saint Louis,137,4,2,1,2,19-50,2016,23.35
Saint Louis,137,4,2,1.5,2,19-50,2016,18.25
Saint Louis,137,3,2,2,1,19-50,2016,12.14
Saint Louis,137,2,2,1.5,0,19-50,2016,10.71
Saint Louis,137,2,2,1.5,0,51+,2016,10.83
Saint Louis,137,6,2,1,4,19-50,2016,27.28
Saint Louis,137,4,2,2,2,19-50,2016,15.19
Saint Louis,137,1,1,1,0,19-50,2016,12.55
Saint Louis,137,5,2,2,3,19-50,2016,16.01
Saint Louis,137,4,1,1,3,19-50,2016,29.41
Saint Louis,137,5,1,1,4,19-50,2016,31.05
Sherburne,141,4,2,2,2,19-50,2016,20.2
Sherburne,141,3,1,1,2,19-50,2016,37.36
Sherburne,141,5,2,2,3,19-50,2016,21.13
Sherburne,141,4,2,1,2,19-50,2016,30.52
Sherburne,141,3,2,1.5,1,19-50,2016,18.81
Sherburne,141,2,2,1,0,19-50,2016,19.8
Wabasha,157,2,2,2,0,19-50,2016,8.16
Wabasha,157,5,2,1.5,3,19-50,2016,20.23
Wabasha,157,5,1,1,4,19-50,2016,32.52
Wabasha,157,2,1,1,1,19-50,2016,19.62
Wabasha,157,4,1,1,3,19-50,2016,30.81
Wabasha,157,2,2,1,0,51+,2016,16.11
Wabasha,157,6,2,1.5,4,19-50,2016,21.64
Wabasha,157,3,2,1.5,1,19-50,2016,14.89
Wabasha,157,2,2,2,0,51+,2016,8.25
Wabasha,157,3,2,1,1,19-50,2016,19.54
Wabasha,157,6,2,1,4,19-50,2016,28.45
Watonwan,165,4,2,1,2,19-50,2016,23.21
Watonwan,165,2,2,1.5,0,51+,2016,10.65
Watonwan,165,1,1,1,0,51+,2016,12.35
Watonwan,165,3,1,1,2,19-50,2016,25.89
Watonwan,165,2,2,1.5,0,19-50,2016,10.53
Watonwan,165,2,2,1,0,19-50,2016,15.43
Watonwan,165,2,2,2,0,51+,2016,7.98
Watonwan,165,5,2,2,3,19-50,2016,15.22
Watonwan,165,3,2,1.5,1,19-50,2016,14.14
Watonwan,165,6,2,1,4,19-50,2016,27.24
Watonwan,165,4,1,1,3,19-50,2016,27.79
Watonwan,165,5,1,1,4,19-50,2016,29.49
Watonwan,165,2,2,2,0,19-50,2016,7.9
Watonwan,165,4,2,2,2,19-50,2016,14.37
Watonwan,165,1,1,1,0,19-50,2016,12.27
Watonwan,165,4,2,1.5,2,19-50,2016,17.62
Watonwan,165,2,1,1,1,19-50,2016,17.93
Watonwan,165,3,2,2,1,19-50,2016,11.4
McLeod,85,2,2,1,0,19-50,2016,16.19
McLeod,85,3,1,1,2,19-50,2016,28.33
McLeod,85,3,2,1,1,19-50,2016,20.04
McLeod,85,4,2,1,2,19-50,2016,24.61
McLeod,85,2,2,1.5,0,19-50,2016,11.06
McLeod,85,5,1,1,4,19-50,2016,32.01
McLeod,85,3,2,1.5,1,19-50,2016,15.07
McLeod,85,2,2,2,0,51+,2016,8.39
McLeod,85,4,1,1,3,19-50,2016,30.27
McLeod,85,2,2,2,0,19-50,2016,8.3
McLeod,85,1,1,1,0,19-50,2016,13
McLeod,85,1,1,1,0,51+,2016,13.1
McLeod,85,3,2,2,1,19-50,2016,12.29
McLeod,85,2,2,1,0,51+,2016,16.37
McLeod,85,6,2,2,4,19-50,2016,17.56
McLeod,85,4,2,2,2,19-50,2016,15.62
McLeod,85,6,2,1.5,4,19-50,2016,21.5
McLeod,85,5,2,2,3,19-50,2016,16.5
McLeod,85,4,2,1.5,2,19-50,2016,18.93
McLeod,85,2,2,1.5,0,51+,2016,11.18
McLeod,85,5,2,1.5,3,19-50,2016,20.08
Norman,107,4,2,2,2,19-50,2016,14.92
Norman,107,2,2,1.5,0,51+,2016,10.97
Norman,107,6,2,1,4,19-50,2016,28.3
Norman,107,1,1,1,0,51+,2016,12.79
Norman,107,2,1,1,1,19-50,2016,18.72
Norman,107,4,1,1,3,19-50,2016,28.89
Norman,107,5,2,1.5,3,19-50,2016,19.52
Norman,107,6,2,2,4,19-50,2016,16.93
Norman,107,1,1,1,0,19-50,2016,12.71
Norman,107,3,2,1,1,19-50,2016,19.91
Norman,107,3,1,1,2,19-50,2016,26.89
Norman,107,3,2,2,1,19-50,2016,11.88
Norman,107,5,1,1,4,19-50,2016,30.68
Norman,107,2,2,2,0,19-50,2016,8.15
Norman,107,4,2,1.5,2,19-50,2016,18.33
Norman,107,3,2,1.5,1,19-50,2016,14.75
Norman,107,2,2,1.5,0,19-50,2016,10.86
Norman,107,2,2,2,0,51+,2016,8.23
Norman,107,2,2,1,0,51+,2016,16.08
Norman,107,5,2,2,3,19-50,2016,15.82
Sherburne,141,2,2,1.5,0,19-50,2016,13.56
Sherburne,141,2,2,1,0,51+,2016,19.97
Sherburne,141,3,2,1,1,19-50,2016,24.54
Sherburne,141,6,2,1,4,19-50,2016,34.44
Sherburne,141,3,2,2,1,19-50,2016,15.58
Sherburne,141,4,2,1.5,2,19-50,2016,23.94
Sherburne,141,2,2,2,0,51+,2016,10.26
Sherburne,141,2,1,1,1,19-50,2016,26.3
Sherburne,141,6,2,1.5,4,19-50,2016,26.62
Sherburne,141,2,2,1.5,0,51+,2016,13.68
Sherburne,141,2,2,2,0,19-50,2016,10.17
Sherburne,141,1,1,1,0,51+,2016,16.46
Sherburne,141,6,2,2,4,19-50,2016,22.23
Sherburne,141,4,1,1,3,19-50,2016,39.5
Sherburne,141,1,1,1,0,19-50,2016,16.38
Sherburne,141,5,1,1,4,19-50,2016,41.41
Sherburne,141,5,2,1.5,3,19-50,2016,25.16
Sherburne,141,5,2,1,3,19-50,2016,32.29
Wadena,159,2,2,1,0,51+,2016,15.98
Wadena,159,5,2,1,3,19-50,2016,24.99
Wadena,159,5,2,1.5,3,19-50,2016,18.96
Wadena,159,6,2,1.5,4,19-50,2016,20.39
Wadena,159,2,2,1.5,0,51+,2016,10.9
Wadena,159,1,1,1,0,51+,2016,12.72
Wadena,159,4,2,2,2,19-50,2016,14.6
Wadena,159,1,1,1,0,19-50,2016,12.63
Wadena,159,4,1,1,3,19-50,2016,28.28
Wadena,159,2,1,1,1,19-50,2016,18.86
Wadena,159,2,2,1,0,19-50,2016,15.81
Wadena,159,3,2,1,1,19-50,2016,19.75
Wadena,159,4,2,1.5,2,19-50,2016,17.76
Wadena,159,6,2,2,4,19-50,2016,16.57
Wadena,159,4,2,1,2,19-50,2016,23.15
Wadena,159,2,2,1.5,0,19-50,2016,10.78
Wadena,159,5,1,1,4,19-50,2016,30.06
Wadena,159,3,2,2,1,19-50,2016,11.93
Wadena,159,2,2,2,0,19-50,2016,8.08
Wadena,159,5,2,2,3,19-50,2016,15.48
Wadena,159,3,1,1,2,19-50,2016,26.32
Wadena,159,3,2,1.5,1,19-50,2016,14.73
Wadena,159,2,2,2,0,51+,2016,8.18
Wadena,159,6,2,1,4,19-50,2016,27.28
Wilkin,167,5,2,2,3,19-50,2016,15.13
Wilkin,167,6,2,1,4,19-50,2016,27.02
Wilkin,167,2,2,1.5,0,51+,2016,10.47
Wilkin,167,3,2,2,1,19-50,2016,11.32
Wilkin,167,2,2,1.5,0,19-50,2016,10.35
Wilkin,167,5,2,1.5,3,19-50,2016,18.65
Wilkin,167,2,2,1,0,19-50,2016,15.17
Wilkin,167,2,2,2,0,51+,2016,7.85
Wilkin,167,3,1,1,2,19-50,2016,25.76
Wilkin,167,5,1,1,4,19-50,2016,29.33
Wilkin,167,4,2,1,2,19-50,2016,23.02
Wilkin,167,1,1,1,0,19-50,2016,12.04
Wilkin,167,4,2,1.5,2,19-50,2016,17.5
Wilkin,167,3,2,1,1,19-50,2016,18.8
Wilkin,167,4,2,2,2,19-50,2016,14.29
Wilkin,167,2,1,1,1,19-50,2016,17.78
Wilkin,167,2,2,1,0,51+,2016,15.34
Wilkin,167,3,2,1.5,1,19-50,2016,14.02
Wilkin,167,2,2,2,0,19-50,2016,7.77
Wilkin,167,6,2,2,4,19-50,2016,16.2
Wilkin,167,4,1,1,3,19-50,2016,27.64
Wilkin,167,1,1,1,0,51+,2016,12.14
Wilkin,167,6,2,1.5,4,19-50,2016,20.07
Wilkin,167,5,2,1,3,19-50,2016,24.75
Norman,107,4,2,1,2,19-50,2016,24.22
Norman,107,6,2,1.5,4,19-50,2016,20.97
Norman,107,5,2,1,3,19-50,2016,26.07
Norman,107,2,2,1,0,19-50,2016,15.92
Olmsted,109,2,2,1.5,0,19-50,2016,11.18
Olmsted,109,5,2,1.5,3,19-50,2016,21.04
Olmsted,109,6,2,1.5,4,19-50,2016,22.43
Olmsted,109,3,2,1,1,19-50,2016,20.68
Olmsted,109,4,2,1,2,19-50,2016,25.13
Olmsted,109,2,1,1,1,19-50,2016,22.03
Olmsted,109,4,2,1.5,2,19-50,2016,19.96
Olmsted,109,2,2,1,0,51+,2016,16.53
Olmsted,109,5,2,1,3,19-50,2016,26.76
Olmsted,109,3,2,2,1,19-50,2016,13.33
Olmsted,109,3,1,1,2,19-50,2016,30.93
Olmsted,109,1,1,1,0,19-50,2016,13.24
Olmsted,109,4,1,1,3,19-50,2016,32.78
Olmsted,109,5,2,2,3,19-50,2016,17.75
Olmsted,109,2,2,2,0,51+,2016,8.47
Olmsted,109,5,1,1,4,19-50,2016,34.42
Olmsted,109,3,2,1.5,1,19-50,2016,16.05
Olmsted,109,2,2,2,0,19-50,2016,8.38
Olmsted,109,6,2,2,4,19-50,2016,18.79
Olmsted,109,1,1,1,0,51+,2016,13.31
Olmsted,109,2,2,1.5,0,51+,2016,11.29
Olmsted,109,4,2,2,2,19-50,2016,16.93
Olmsted,109,6,2,1,4,19-50,2016,28.82
Olmsted,109,2,2,1,0,19-50,2016,16.34
Otter Tail,111,6,2,1,4,19-50,2016,27.75
Otter Tail,111,3,2,1,1,19-50,2016,19.45
Otter Tail,111,1,1,1,0,19-50,2016,12.45
Otter Tail,111,5,2,1,3,19-50,2016,25.54
Otter Tail,111,5,2,2,3,19-50,2016,15.79
Otter Tail,111,5,1,1,4,19-50,2016,30.63
Otter Tail,111,4,2,1.5,2,19-50,2016,18.19
Otter Tail,111,3,2,1.5,1,19-50,2016,14.56
Otter Tail,111,5,2,1.5,3,19-50,2016,19.34
Otter Tail,111,3,2,2,1,19-50,2016,11.82
Otter Tail,111,2,2,2,0,51+,2016,8.07
Otter Tail,111,2,2,2,0,19-50,2016,7.99
Otter Tail,111,6,2,2,4,19-50,2016,16.87
Otter Tail,111,4,2,2,2,19-50,2016,14.92
Otter Tail,111,1,1,1,0,51+,2016,12.53
Pope,121,3,1,1,2,19-50,2016,27.06
Pope,121,4,2,1,2,19-50,2016,24.12
Pope,121,4,2,2,2,19-50,2016,14.98
Pope,121,6,2,1,4,19-50,2016,28.09
Washington,163,4,2,1,2,19-50,2016,29.41
Washington,163,3,1,1,2,19-50,2016,41.38
Washington,163,5,2,1.5,3,19-50,2016,25.95
Washington,163,5,2,1,3,19-50,2016,31.09
Washington,163,3,2,2,1,19-50,2016,16.62
Washington,163,2,2,1.5,0,19-50,2016,12.99
Washington,163,6,2,1.5,4,19-50,2016,27.39
Washington,163,2,1,1,1,19-50,2016,28.56
Washington,163,6,2,1,4,19-50,2016,33.21
Washington,163,1,1,1,0,19-50,2016,15.54
Washington,163,2,2,1,0,51+,2016,19.13
Washington,163,1,1,1,0,51+,2016,15.63
Washington,163,5,1,1,4,19-50,2016,45.37
Washington,163,2,2,1.5,0,51+,2016,13.1
Washington,163,4,1,1,3,19-50,2016,43.47
Washington,163,2,2,2,0,51+,2016,9.82
Washington,163,5,2,2,3,19-50,2016,22.94
Washington,163,3,2,1,1,19-50,2016,23.44
Washington,163,6,2,2,4,19-50,2016,24.1
Washington,163,4,2,2,2,19-50,2016,22.04
Washington,163,2,2,2,0,19-50,2016,9.74
Washington,163,2,2,1,0,19-50,2016,18.95
Washington,163,4,2,1.5,2,19-50,2016,24.79
Washington,163,3,2,1.5,1,19-50,2016,19.14
Wright,171,1,1,1,0,19-50,2016,16.07
Wright,171,2,2,1,0,51+,2016,19.67
Wright,171,1,1,1,0,51+,2016,16.18
Wright,171,4,2,1,2,19-50,2016,30.07
Wright,171,2,2,2,0,51+,2016,10.1
Wright,171,2,2,1.5,0,51+,2016,13.47
Wright,171,3,1,1,2,19-50,2016,36.42
Wright,171,2,2,2,0,19-50,2016,10.01
Wright,171,6,2,2,4,19-50,2016,21.7
Wright,171,4,2,2,2,19-50,2016,19.71
Wright,171,5,1,1,4,19-50,2016,40.34
Wright,171,2,2,1.5,0,19-50,2016,13.35
Wright,171,3,2,2,1,19-50,2016,15.12
Nobles,105,4,2,2,2,19-50,2016,14.13
Nobles,105,5,2,1.5,3,19-50,2016,18.45
Nobles,105,5,2,1,3,19-50,2016,24.54
Nobles,105,3,2,1,1,19-50,2016,18.92
Nobles,105,4,2,1,2,19-50,2016,22.8
Nobles,105,6,2,1.5,4,19-50,2016,19.89
Nobles,105,2,2,1.5,0,19-50,2016,10.4
Nobles,105,3,2,1.5,1,19-50,2016,14.08
Nobles,105,6,2,2,4,19-50,2016,16.03
Nobles,105,2,2,1.5,0,51+,2016,10.53
Nobles,105,3,1,1,2,19-50,2016,25.43
Nobles,105,2,2,2,0,51+,2016,7.9
Nobles,105,2,2,1,0,51+,2016,15.43
Nobles,105,2,2,2,0,19-50,2016,7.8
Nobles,105,2,1,1,1,19-50,2016,17.85
Nobles,105,1,1,1,0,51+,2016,12.28
Nobles,105,1,1,1,0,19-50,2016,12.19
Nobles,105,4,2,1.5,2,19-50,2016,17.3
Nobles,105,2,2,1,0,19-50,2016,15.24
Nobles,105,6,2,1,4,19-50,2016,26.83
Nobles,105,3,2,2,1,19-50,2016,11.34
Rock,133,2,2,1.5,0,51+,2016,10.48
Rock,133,4,2,1,2,19-50,2016,23.53
Rock,133,3,1,1,2,19-50,2016,26.2
Rock,133,3,2,1,1,19-50,2016,18.83
Rock,133,6,2,1,4,19-50,2016,27.52
Rock,133,5,2,2,3,19-50,2016,15.38
Rock,133,4,1,1,3,19-50,2016,28.1
Rock,133,2,2,2,0,51+,2016,7.86
Rock,133,1,1,1,0,51+,2016,12.13
Rock,133,3,2,1.5,1,19-50,2016,14
Rock,133,2,2,1,0,19-50,2016,15.19
Rock,133,2,2,2,0,19-50,2016,7.78
Rock,133,3,2,2,1,19-50,2016,11.26
Rock,133,4,2,1.5,2,19-50,2016,17.86
Rock,133,2,2,1,0,51+,2016,15.36
Rock,133,5,2,1,3,19-50,2016,25.3
Rock,133,2,2,1.5,0,19-50,2016,10.37
Rock,133,6,2,2,4,19-50,2016,16.46
Rock,133,4,2,2,2,19-50,2016,14.53
Rock,133,5,2,1.5,3,19-50,2016,19
Red Lake,125,5,2,2,3,19-50,2016,15.35
Red Lake,125,5,1,1,4,19-50,2016,29.77
Red Lake,125,1,1,1,0,19-50,2016,12.95
Red Lake,125,3,2,1.5,1,19-50,2016,14.57
Red Lake,125,3,2,1,1,19-50,2016,19.86
Red Lake,125,2,2,2,0,19-50,2016,8.28
Red Lake,125,2,2,1,0,51+,2016,16.34
Red Lake,125,2,2,2,0,51+,2016,8.37
Red Lake,125,3,1,1,2,19-50,2016,26.02
Red Lake,125,5,2,1.5,3,19-50,2016,19.05
Red Lake,125,6,2,1,4,19-50,2016,27.82
Red Lake,125,4,2,2,2,19-50,2016,14.46
Red Lake,125,6,2,1.5,4,19-50,2016,20.5
Red Lake,125,1,1,1,0,51+,2016,13.03
Red Lake,125,4,2,1,2,19-50,2016,23.72
Red Lake,125,6,2,2,4,19-50,2016,16.45
Red Lake,125,4,1,1,3,19-50,2016,28
Red Lake,125,5,2,1,3,19-50,2016,25.57
Sibley,143,6,2,1,4,19-50,2016,29.72
Sibley,143,2,1,1,1,19-50,2016,19.77
Sibley,143,3,2,1,1,19-50,2016,20.66
Sibley,143,2,2,2,0,19-50,2016,8.41
Sibley,143,5,2,1.5,3,19-50,2016,20.69
Sibley,143,5,2,1,3,19-50,2016,27.53
Sibley,143,6,2,2,4,19-50,2016,18.02
Sibley,143,2,2,1,0,51+,2016,16.61
Sibley,143,6,2,1.5,4,19-50,2016,22.2
Sibley,143,2,2,2,0,51+,2016,8.5
Sibley,143,3,2,2,1,19-50,2016,12.47
Sibley,143,1,1,1,0,51+,2016,13.27
Sibley,143,5,2,2,3,19-50,2016,16.88
Sibley,143,4,2,2,2,19-50,2016,15.95
Sibley,143,3,2,1.5,1,19-50,2016,15.39
Sibley,143,2,2,1.5,0,19-50,2016,11.21
Sibley,143,2,2,1,0,19-50,2016,16.43
Sibley,143,4,1,1,3,19-50,2016,30.92
Sibley,143,5,1,1,4,19-50,2016,32.8
Sibley,143,1,1,1,0,19-50,2016,13.19
Sibley,143,3,1,1,2,19-50,2016,28.86
Sibley,143,4,2,1.5,2,19-50,2016,19.47
Sibley,143,2,2,1.5,0,51+,2016,11.33
Otter Tail,111,2,1,1,1,19-50,2016,18.7
Otter Tail,111,4,1,1,3,19-50,2016,28.88
Otter Tail,111,4,2,1,2,19-50,2016,23.73
Otter Tail,111,2,2,1,0,51+,2016,15.78
Otter Tail,111,6,2,1.5,4,19-50,2016,20.76
Otter Tail,111,2,2,1,0,19-50,2016,15.61
Otter Tail,111,2,2,1.5,0,19-50,2016,10.65
Otter Tail,111,2,2,1.5,0,51+,2016,10.76
Otter Tail,111,3,1,1,2,19-50,2016,26.94
Swift,151,2,2,1.5,0,51+,2016,10.31
Swift,151,3,1,1,2,19-50,2016,25.86
Swift,151,2,2,1,0,19-50,2016,14.95
Swift,151,3,2,1.5,1,19-50,2016,13.77
Swift,151,3,2,2,1,19-50,2016,11.09
Swift,151,2,2,1,0,51+,2016,15.11
Swift,151,3,2,1,1,19-50,2016,18.46
Swift,151,6,2,1.5,4,19-50,2016,20.24
Swift,151,6,2,2,4,19-50,2016,16.29
Swift,151,2,2,2,0,51+,2016,7.74
Swift,151,5,2,1,3,19-50,2016,25.09
Swift,151,1,1,1,0,51+,2016,11.94
Swift,151,2,2,2,0,19-50,2016,7.65
Swift,151,5,2,1.5,3,19-50,2016,18.81
Swift,151,4,2,1.5,2,19-50,2016,17.66
Swift,151,1,1,1,0,19-50,2016,11.86
Swift,151,2,2,1.5,0,19-50,2016,10.2
Swift,151,4,2,2,2,19-50,2016,14.37
Swift,151,2,1,1,1,19-50,2016,17.35
Swift,151,5,1,1,4,19-50,2016,29.46
Swift,151,5,2,2,3,19-50,2016,15.21
Swift,151,4,1,1,3,19-50,2016,27.77
Swift,151,6,2,1,4,19-50,2016,27.34
Swift,151,4,2,1,2,19-50,2016,23.34
Waseca,161,4,1,1,3,19-50,2016,28.66
Waseca,161,2,2,1,0,19-50,2016,15.52
Waseca,161,6,2,1,4,19-50,2016,27.77
Waseca,161,5,2,1.5,3,19-50,2016,19.26
Waseca,161,1,1,1,0,19-50,2016,12.34
Waseca,161,6,2,2,4,19-50,2016,16.78
Waseca,161,2,2,1,0,51+,2016,15.7
Waseca,161,5,2,2,3,19-50,2016,15.69
Wright,171,4,1,1,3,19-50,2016,38.47
Wright,171,5,2,2,3,19-50,2016,20.6
Wright,171,3,2,1.5,1,19-50,2016,18.37
Wright,171,6,2,1.5,4,19-50,2016,26.08
Wright,171,5,2,1.5,3,19-50,2016,24.65
Wright,171,6,2,1,4,19-50,2016,33.9
Wright,171,2,2,1,0,19-50,2016,19.49
Wright,171,4,2,1.5,2,19-50,2016,23.46
Wright,171,2,1,1,1,19-50,2016,25.45
Wright,171,3,2,1,1,19-50,2016,24.15
Wright,171,5,2,1,3,19-50,2016,31.8
Rock,133,5,1,1,4,19-50,2016,29.81
Rock,133,2,1,1,1,19-50,2016,17.64
Rock,133,6,2,1.5,4,19-50,2016,20.42
Rock,133,1,1,1,0,19-50,2016,12.04
Roseau,135,4,2,1.5,2,19-50,2016,16.34
Roseau,135,6,2,1.5,4,19-50,2016,18.97
Roseau,135,2,1,1,1,19-50,2016,16.99
Roseau,135,4,1,1,3,19-50,2016,25.85
Roseau,135,4,2,2,2,19-50,2016,13.36
Roseau,135,6,2,1,4,19-50,2016,25.6
Roseau,135,5,2,2,3,19-50,2016,14.19
Roseau,135,3,2,1,1,19-50,2016,18.29
Roseau,135,5,2,1,3,19-50,2016,23.29
Roseau,135,5,2,1.5,3,19-50,2016,17.49
Roseau,135,4,2,1,2,19-50,2016,21.56
Roseau,135,2,2,2,0,19-50,2016,7.59
Roseau,135,6,2,2,4,19-50,2016,15.24
Roseau,135,2,2,1.5,0,51+,2016,10.24
