countyName,countyFIPS,familySize,numberAdults,numberWorkers,numberChildren,adultAge,year,yearlyCost
Blue Earth,013,1,1,1,0,51+,2017,28992
Blue Earth,013,4,2,2,2,19-50,2017,65743
Blue Earth,013,6,2,2,4,19-50,2017,73076
Blue Earth,013,5,2,1.5,3,19-50,2017,63274
Blue Earth,013,2,2,2,0,51+,2017,36573
Blue Earth,013,2,2,2,0,19-50,2017,35813
Blue Earth,013,1,1,1,0,19-50,2017,28596
Blue Earth,013,5,1,1,4,19-50,2017,66669
Blue Earth,013,3,2,1,1,19-50,2017,41941
Blue Earth,013,2,2,1,0,51+,2017,35705
Blue Earth,013,3,2,2,1,19-50,2017,51242
Blue Earth,013,3,2,1.5,1,19-50,2017,47201
Blue Earth,013,2,2,1.5,0,19-50,2017,35813
Blue Earth,013,4,1,1,3,19-50,2017,63475
Blue Earth,013,5,2,1,3,19-50,2017,55382
Blue Earth,013,4,2,1,2,19-50,2017,52076
Blue Earth,013,6,2,1.5,4,19-50,2017,67318
Blue Earth,013,2,2,1.5,0,51+,2017,36573
Blue Earth,013,3,1,1,2,19-50,2017,59833
Blue Earth,013,2,2,1,0,19-50,2017,34978
Blue Earth,013,5,2,2,3,19-50,2017,69006
Blue Earth,013,6,2,1,4,19-50,2017,59500
Dodge,039,4,2,2,2,19-50,2017,72444
Dodge,039,6,2,1,4,19-50,2017,64585
Dodge,039,2,2,1.5,0,51+,2017,39517
Dodge,039,1,1,1,0,19-50,2017,31317
Dodge,039,6,2,1.5,4,19-50,2017,73470
Dodge,039,4,2,1,2,19-50,2017,57132
Dodge,039,2,2,1.5,0,19-50,2017,38741
Dodge,039,5,1,1,4,19-50,2017,73586
Dodge,039,3,2,1,1,19-50,2017,47071
Dodge,039,2,1,1,1,19-50,2017,47617
Dodge,039,2,2,1,0,51+,2017,38518
Dodge,039,3,2,2,1,19-50,2017,57381
Dodge,039,1,1,1,0,51+,2017,31681
Dodge,039,3,2,1.5,1,19-50,2017,52886
Dodge,039,2,2,2,0,19-50,2017,38741
Dodge,039,2,2,1,0,19-50,2017,37776
Dodge,039,2,2,2,0,51+,2017,39517
Becker,005,2,2,1.5,0,51+,2017,36310
Becker,005,2,2,2,0,19-50,2017,35535
Becker,005,1,1,1,0,19-50,2017,28072
Becker,005,3,2,1,1,19-50,2017,42421
Becker,005,2,1,1,1,19-50,2017,41590
Becker,005,5,2,1.5,3,19-50,2017,61772
Becker,005,3,2,1.5,1,19-50,2017,47503
Becker,005,2,2,2,0,51+,2017,36310
Becker,005,5,1,1,4,19-50,2017,65322
Becker,005,1,1,1,0,51+,2017,28435
Becker,005,3,1,1,2,19-50,2017,57715
Becker,005,5,2,2,3,19-50,2017,67447
Becker,005,2,2,1.5,0,19-50,2017,35535
Becker,005,6,2,1,4,19-50,2017,58795
Becker,005,2,2,1,0,19-50,2017,34730
Becker,005,4,2,1.5,2,19-50,2017,58205
Becker,005,3,2,2,1,19-50,2017,51415
Aitkin,001,1,1,1,0,19-50,2017,29385
Aitkin,001,3,2,2,1,19-50,2017,59800
Aitkin,001,5,1,1,4,19-50,2017,77394
Aitkin,001,4,2,1,2,19-50,2017,52714
Aitkin,001,2,2,2,0,19-50,2017,36687
Aitkin,001,6,2,1,4,19-50,2017,60909
Aitkin,001,4,2,2,2,19-50,2017,75722
Aitkin,001,4,2,1.5,2,19-50,2017,65231
Aitkin,001,2,2,1,0,19-50,2017,35833
Aitkin,001,5,2,1,3,19-50,2017,56502
Aitkin,001,3,2,1,1,19-50,2017,44463
Aitkin,001,2,2,2,0,51+,2017,37463
Aitkin,001,1,1,1,0,51+,2017,29758
Aitkin,001,5,2,2,3,19-50,2017,79453
Aitkin,001,2,2,1,0,51+,2017,36575
Aitkin,001,2,2,1.5,0,51+,2017,37463
Aitkin,001,5,2,1.5,3,19-50,2017,68934
Aitkin,001,3,1,1,2,19-50,2017,69484
Aitkin,001,2,2,1.5,0,19-50,2017,36687
Aitkin,001,6,2,2,4,19-50,2017,83876
Aitkin,001,3,2,1.5,1,19-50,2017,52920
Aitkin,001,4,1,1,3,19-50,2017,73621
Aitkin,001,2,1,1,1,19-50,2017,49720
Aitkin,001,6,2,1.5,4,19-50,2017,73333
Crow Wing,035,2,1,1,1,19-50,2017,45984
Crow Wing,035,4,2,2,2,19-50,2017,70944
Crow Wing,035,6,2,1,4,19-50,2017,59961
Crow Wing,035,3,2,1,1,19-50,2017,43965
Crow Wing,035,2,2,1,0,51+,2017,36154
Crow Wing,035,1,1,1,0,51+,2017,29245
Crow Wing,035,6,2,1.5,4,19-50,2017,70308
Crow Wing,035,5,2,2,3,19-50,2017,74449
Crow Wing,035,4,2,1,2,19-50,2017,52071
Crow Wing,035,2,2,1.5,0,51+,2017,37030
Crow Wing,035,2,2,2,0,51+,2017,37030
Crow Wing,035,4,1,1,3,19-50,2017,68737
Crow Wing,035,3,2,2,1,19-50,2017,55542
Crow Wing,035,3,1,1,2,19-50,2017,64790
Crow Wing,035,2,2,2,0,19-50,2017,36254
Crow Wing,035,3,2,1.5,1,19-50,2017,50445
Crow Wing,035,2,2,1,0,19-50,2017,35412
Clearwater,029,3,1,1,2,19-50,2017,58509
Clearwater,029,1,1,1,0,19-50,2017,28994
Clearwater,029,3,2,2,1,19-50,2017,52486
Clearwater,029,2,2,1.5,0,19-50,2017,36554
Clearwater,029,5,2,2,3,19-50,2017,68544
Clearwater,029,4,2,1,2,19-50,2017,52165
Clearwater,029,2,1,1,1,19-50,2017,42303
Clearwater,029,5,2,1.5,3,19-50,2017,63215
Clearwater,029,6,2,2,4,19-50,2017,72968
Clearwater,029,4,2,2,2,19-50,2017,64782
Clearwater,029,4,2,1.5,2,19-50,2017,59505
Clearwater,029,2,2,1,0,19-50,2017,35708
Clearwater,029,2,2,2,0,51+,2017,37298
Clearwater,029,1,1,1,0,51+,2017,29381
Clearwater,029,2,2,1.5,0,51+,2017,37298
Clearwater,029,6,2,1,4,19-50,2017,60456
Clearwater,029,3,2,1,1,19-50,2017,44212
Clearwater,029,2,2,2,0,19-50,2017,36554
Clearwater,029,3,2,1.5,1,19-50,2017,48931
Clearwater,029,4,1,1,3,19-50,2017,62691
Clearwater,029,2,2,1,0,51+,2017,36419
Clearwater,029,5,1,1,4,19-50,2017,66402
Clearwater,029,5,2,1,3,19-50,2017,56009
Clearwater,029,6,2,1.5,4,19-50,2017,67639
Fillmore,045,4,2,2,2,19-50,2017,67934
Fillmore,045,5,2,2,3,19-50,2017,71670
Fillmore,045,6,2,1.5,4,19-50,2017,69927
Fillmore,045,3,2,1.5,1,19-50,2017,49620
Fillmore,045,6,2,2,4,19-50,2017,76126
Fillmore,045,4,1,1,3,19-50,2017,65778
Fillmore,045,1,1,1,0,51+,2017,29533
Fillmore,045,2,1,1,1,19-50,2017,43505
Fillmore,045,2,2,1,0,51+,2017,36609
Fillmore,045,5,2,1.5,3,19-50,2017,65496
Fillmore,045,3,2,2,1,19-50,2017,53648
Fillmore,045,2,2,1.5,0,19-50,2017,36738
Fillmore,045,2,2,1,0,19-50,2017,35883
Fillmore,045,5,2,1,3,19-50,2017,57414
Fillmore,045,3,2,1,1,19-50,2017,44329
Fillmore,045,2,2,2,0,19-50,2017,36738
Fillmore,045,4,2,1.5,2,19-50,2017,61761
Beltrami,007,1,1,1,0,19-50,2017,27377
Beltrami,007,2,2,1.5,0,19-50,2017,34763
Beltrami,007,5,1,1,4,19-50,2017,65270
Beltrami,007,2,2,1,0,19-50,2017,33978
Beltrami,007,2,2,1.5,0,51+,2017,35523
Beltrami,007,5,2,2,3,19-50,2017,67430
Beltrami,007,2,1,1,1,19-50,2017,41841
Beltrami,007,4,2,1.5,2,19-50,2017,57725
Beltrami,007,3,2,1.5,1,19-50,2017,47183
Beltrami,007,5,2,1.5,3,19-50,2017,61164
Beltrami,007,3,1,1,2,19-50,2017,57949
Beltrami,007,3,2,2,1,19-50,2017,51351
Beltrami,007,2,2,2,0,51+,2017,35523
Beltrami,007,4,2,2,2,19-50,2017,63958
Beltrami,007,3,2,1,1,19-50,2017,41785
Beltrami,007,6,2,2,4,19-50,2017,71677
Beltrami,007,5,2,1,3,19-50,2017,53041
Beltrami,007,4,2,1,2,19-50,2017,49419
Beltrami,007,2,2,2,0,19-50,2017,34763
Beltrami,007,6,2,1.5,4,19-50,2017,65490
Beltrami,007,4,1,1,3,19-50,2017,61845
Beltrami,007,1,1,1,0,51+,2017,27724
Beltrami,007,6,2,1,4,19-50,2017,57533
Beltrami,007,2,2,1,0,51+,2017,34717
Benton,009,1,1,1,0,51+,2017,28662
Benton,009,6,2,1,4,19-50,2017,58995
Benton,009,5,1,1,4,19-50,2017,67486
Benton,009,4,1,1,3,19-50,2017,64109
Benton,009,2,2,1,0,51+,2017,35571
Benton,009,6,2,1.5,4,19-50,2017,67391
Benton,009,2,2,2,0,19-50,2017,35646
Benton,009,4,2,1,2,19-50,2017,51226
Benton,009,5,2,1.5,3,19-50,2017,63251
Benton,009,3,2,1,1,19-50,2017,41916
Benton,009,6,2,2,4,19-50,2017,73849
Benton,009,5,2,1,3,19-50,2017,54727
Benton,009,4,2,2,2,19-50,2017,66274
Benton,009,2,2,1.5,0,51+,2017,36422
Benton,009,2,1,1,1,19-50,2017,42505
Benton,009,2,2,2,0,51+,2017,36422
Benton,009,5,2,2,3,19-50,2017,69682
Anoka,003,3,1,1,2,19-50,2017,96742
Anoka,003,1,1,1,0,19-50,2017,34786
Anoka,003,6,2,1,4,19-50,2017,73499
Anoka,003,5,1,1,4,19-50,2017,105083
Anoka,003,1,1,1,0,51+,2017,35133
Anoka,003,2,2,1.5,0,51+,2017,43470
Anoka,003,3,2,2,1,19-50,2017,76514
Anoka,003,2,2,1.5,0,19-50,2017,42679
Anoka,003,4,2,1,2,19-50,2017,65762
Anoka,003,6,2,2,4,19-50,2017,110536
Anoka,003,4,2,1.5,2,19-50,2017,84911
Anoka,003,2,2,1,0,19-50,2017,41597
Anoka,003,4,1,1,3,19-50,2017,101159
Anoka,003,4,2,2,2,19-50,2017,101956
Anoka,003,2,2,1,0,51+,2017,42370
Anoka,003,3,2,1.5,1,19-50,2017,65315
Anoka,003,2,2,2,0,51+,2017,43470
Anoka,003,5,2,1.5,3,19-50,2017,88543
Anoka,003,5,2,2,3,19-50,2017,105847
Anoka,003,2,1,1,1,19-50,2017,65396
Anoka,003,3,2,1,1,19-50,2017,52530
Anoka,003,2,2,2,0,19-50,2017,42679
Anoka,003,6,2,1.5,4,19-50,2017,92918
Anoka,003,5,2,1,3,19-50,2017,69238
Brown,015,6,2,1.5,4,19-50,2017,60492
Brown,015,6,2,2,4,19-50,2017,66336
Brown,015,5,2,2,3,19-50,2017,62186
Brown,015,5,2,1.5,3,19-50,2017,56089
Brown,015,3,2,2,1,19-50,2017,47369
Brown,015,3,2,1.5,1,19-50,2017,43375
Brown,015,5,2,1,3,19-50,2017,48436
Brown,015,2,2,2,0,51+,2017,33098
Brown,015,4,2,1,2,19-50,2017,44843
Brown,015,2,2,1.5,0,19-50,2017,32333
Brown,015,5,1,1,4,19-50,2017,60130
Brown,015,3,2,1,1,19-50,2017,38021
Brown,015,2,2,1,0,51+,2017,32388
Brown,015,4,2,2,2,19-50,2017,58819
Brown,015,1,1,1,0,51+,2017,25453
Brown,015,2,1,1,1,19-50,2017,38356
Brown,015,4,1,1,3,19-50,2017,56907
Carver,019,2,2,1,0,19-50,2017,41164
Carver,019,5,2,2,3,19-50,2017,103644
Carver,019,4,2,2,2,19-50,2017,99771
Carver,019,2,2,1,0,51+,2017,41906
Carver,019,1,1,1,0,19-50,2017,34297
Carver,019,3,2,2,1,19-50,2017,74371
Carver,019,2,2,2,0,51+,2017,42995
Carver,019,3,2,1,1,19-50,2017,51963
Carver,019,4,1,1,3,19-50,2017,98921
Carver,019,2,2,2,0,19-50,2017,42236
Carver,019,5,2,1.5,3,19-50,2017,87111
Carver,019,2,2,1.5,0,51+,2017,42995
Carver,019,5,2,1,3,19-50,2017,68637
Carver,019,4,2,1.5,2,19-50,2017,83600
Carver,019,6,2,2,4,19-50,2017,108367
Carver,019,3,1,1,2,19-50,2017,94503
Carver,019,3,2,1.5,1,19-50,2017,64020
Carver,019,5,1,1,4,19-50,2017,102818
Carver,019,2,1,1,1,19-50,2017,63355
Carver,019,6,2,1,4,19-50,2017,72930
Carver,019,1,1,1,0,51+,2017,34644
Carver,019,6,2,1.5,4,19-50,2017,91516
Carver,019,2,2,1.5,0,19-50,2017,42236
Carver,019,4,2,1,2,19-50,2017,65121
Dakota,037,4,2,1,2,19-50,2017,63808
Dakota,037,6,2,1,4,19-50,2017,71408
Dakota,037,5,2,1,3,19-50,2017,67226
Dakota,037,2,2,1.5,0,19-50,2017,41461
Dakota,037,4,2,1.5,2,19-50,2017,84842
Dakota,037,3,2,1,1,19-50,2017,50899
Dakota,037,5,1,1,4,19-50,2017,106700
Dakota,037,6,2,1.5,4,19-50,2017,92655
Dakota,037,6,2,2,4,19-50,2017,112038
Dakota,037,2,2,1,0,51+,2017,41164
Dakota,037,2,2,2,0,19-50,2017,41461
Dakota,037,3,1,1,2,19-50,2017,98654
Dakota,037,1,1,1,0,19-50,2017,33618
Dakota,037,5,2,2,3,19-50,2017,107436
Dakota,037,1,1,1,0,51+,2017,33981
Dakota,037,2,2,2,0,51+,2017,42236
Dakota,037,2,1,1,1,19-50,2017,65600
Big Stone,011,3,1,1,2,19-50,2017,55511
Big Stone,011,1,1,1,0,19-50,2017,27623
Big Stone,011,3,2,2,1,19-50,2017,48515
Big Stone,011,2,2,1.5,0,19-50,2017,35210
Big Stone,011,6,2,1,4,19-50,2017,57659
Big Stone,011,1,1,1,0,51+,2017,27986
Big Stone,011,5,1,1,4,19-50,2017,62896
Big Stone,011,4,2,1.5,2,19-50,2017,56337
Big Stone,011,2,2,1,0,19-50,2017,34401
Big Stone,011,4,1,1,3,19-50,2017,59423
Big Stone,011,3,2,1,1,19-50,2017,40448
Big Stone,011,6,2,2,4,19-50,2017,69369
Big Stone,011,2,2,2,0,51+,2017,35969
Big Stone,011,4,2,2,2,19-50,2017,61537
Big Stone,011,2,2,1.5,0,51+,2017,35969
Big Stone,011,2,2,2,0,19-50,2017,35210
Big Stone,011,3,2,1.5,1,19-50,2017,45127
Big Stone,011,2,2,1,0,51+,2017,35141
Big Stone,011,2,1,1,1,19-50,2017,39007
Big Stone,011,5,2,2,3,19-50,2017,65041
Big Stone,011,4,2,1,2,19-50,2017,49440
Big Stone,011,6,2,1.5,4,19-50,2017,64314
Big Stone,011,5,2,1.5,3,19-50,2017,59911
Big Stone,011,5,2,1,3,19-50,2017,53097
Carlton,017,6,2,1.5,4,19-50,2017,66709
Carlton,017,5,1,1,4,19-50,2017,66662
Carlton,017,4,1,1,3,19-50,2017,63317
Carlton,017,4,2,1,2,19-50,2017,50567
Carlton,017,2,2,2,0,19-50,2017,35465
Carlton,017,2,2,1,0,51+,2017,35383
Carlton,017,5,2,1.5,3,19-50,2017,62520
Carlton,017,2,2,1.5,0,19-50,2017,35465
Carlton,017,5,2,2,3,19-50,2017,68889
Carlton,017,2,2,2,0,51+,2017,36225
Carlton,017,6,2,2,4,19-50,2017,73104
Carlton,017,2,1,1,1,19-50,2017,42738
Carlton,017,3,2,1,1,19-50,2017,42222
Carlton,017,4,2,2,2,19-50,2017,65466
Carlton,017,5,2,1,3,19-50,2017,54075
Carlton,017,4,2,1.5,2,19-50,2017,59155
Carlton,017,3,2,2,1,19-50,2017,52166
Dodge,039,5,2,1,3,19-50,2017,60455
Dodge,039,6,2,2,4,19-50,2017,80228
Dodge,039,5,2,1.5,3,19-50,2017,69216
Dodge,039,3,1,1,2,19-50,2017,66144
Dodge,039,5,2,2,3,19-50,2017,75949
Dodge,039,4,1,1,3,19-50,2017,70091
Dodge,039,4,2,1.5,2,19-50,2017,65739
Jackson,063,1,1,1,0,19-50,2017,26546
Jackson,063,3,2,1.5,1,19-50,2017,44714
Jackson,063,5,1,1,4,19-50,2017,62472
Jackson,063,2,2,2,0,51+,2017,34806
Jackson,063,2,1,1,1,19-50,2017,38764
Jackson,063,4,2,1.5,2,19-50,2017,55413
Jackson,063,2,2,1,0,19-50,2017,33284
Jackson,063,2,2,2,0,19-50,2017,34028
Jackson,063,5,2,1.5,3,19-50,2017,59012
Jackson,063,3,1,1,2,19-50,2017,55119
Jackson,063,6,2,1,4,19-50,2017,56501
Jackson,063,5,2,1,3,19-50,2017,51789
Jackson,063,6,2,1.5,4,19-50,2017,63464
Jackson,063,3,2,2,1,19-50,2017,48187
Jackson,063,1,1,1,0,51+,2017,26893
Jackson,063,4,1,1,3,19-50,2017,59032
Jackson,063,2,2,1,0,51+,2017,34022
Jackson,063,5,2,2,3,19-50,2017,64604
Jackson,063,2,2,1.5,0,19-50,2017,34028
Jackson,063,3,2,1,1,19-50,2017,39927
Jackson,063,6,2,2,4,19-50,2017,68931
Jackson,063,2,2,1.5,0,51+,2017,34806
Jackson,063,4,2,1,2,19-50,2017,48150
Jackson,063,4,2,2,2,19-50,2017,61115
Kanabec,065,4,2,2,2,19-50,2017,79493
Kanabec,065,6,2,1,4,19-50,2017,65604
Kanabec,065,2,2,1.5,0,51+,2017,40892
Kanabec,065,5,2,1,3,19-50,2017,61131
Kanabec,065,6,2,1.5,4,19-50,2017,77859
Kanabec,065,2,2,1,0,51+,2017,39862
Kanabec,065,6,2,2,4,19-50,2017,88119
Kanabec,065,4,2,1,2,19-50,2017,57287
Kanabec,065,3,1,1,2,19-50,2017,73001
Kanabec,065,5,2,2,3,19-50,2017,83504
Becker,005,2,2,1,0,51+,2017,35472
Becker,005,4,1,1,3,19-50,2017,61754
Becker,005,4,2,1,2,19-50,2017,50618
Becker,005,6,2,2,4,19-50,2017,71790
Becker,005,6,2,1.5,4,19-50,2017,66194
Becker,005,5,2,1,3,19-50,2017,54319
Becker,005,4,2,2,2,19-50,2017,63846
Chippewa,023,5,2,1.5,3,19-50,2017,59612
Chippewa,023,6,2,1.5,4,19-50,2017,63953
Chippewa,023,2,2,2,0,19-50,2017,33575
Chippewa,023,2,2,1,0,51+,2017,33564
Chippewa,023,4,2,1,2,19-50,2017,48640
Chippewa,023,2,2,1.5,0,19-50,2017,33575
Chippewa,023,5,2,1,3,19-50,2017,52227
Chippewa,023,2,2,2,0,51+,2017,34326
Chippewa,023,3,2,2,1,19-50,2017,48303
Chippewa,023,4,2,1.5,2,19-50,2017,56094
Chippewa,023,2,2,1,0,19-50,2017,32853
Chippewa,023,2,2,1.5,0,51+,2017,34326
Chippewa,023,3,1,1,2,19-50,2017,55911
Chippewa,023,1,1,1,0,19-50,2017,26220
Chippewa,023,6,2,1,4,19-50,2017,56808
Chippewa,023,5,2,2,3,19-50,2017,65317
Chippewa,023,3,2,1,1,19-50,2017,39693
Chippewa,023,5,1,1,4,19-50,2017,63152
Chippewa,023,4,1,1,3,19-50,2017,59759
Chippewa,023,1,1,1,0,51+,2017,26567
Chippewa,023,4,2,2,2,19-50,2017,61878
Chippewa,023,2,1,1,1,19-50,2017,38965
Chippewa,023,3,2,1.5,1,19-50,2017,44660
Chippewa,023,6,2,2,4,19-50,2017,69564
Cook,031,3,2,2,1,19-50,2017,54223
Cook,031,1,1,1,0,51+,2017,28727
Cook,031,4,1,1,3,19-50,2017,66587
Cook,031,5,1,1,4,19-50,2017,69868
Cook,031,3,2,1,1,19-50,2017,40943
Cook,031,2,1,1,1,19-50,2017,45116
Cook,031,2,2,2,0,19-50,2017,35870
Cook,031,2,2,2,0,51+,2017,36630
Cook,031,6,2,1,4,19-50,2017,56384
Cook,031,1,1,1,0,19-50,2017,28364
Crow Wing,035,2,2,1.5,0,19-50,2017,36254
Crow Wing,035,6,2,2,4,19-50,2017,78728
Crow Wing,035,5,2,1.5,3,19-50,2017,66055
Crow Wing,035,5,2,1,3,19-50,2017,55640
Crow Wing,035,4,2,1.5,2,19-50,2017,62578
Crow Wing,035,5,1,1,4,19-50,2017,72226
Crow Wing,035,1,1,1,0,19-50,2017,28839
Goodhue,049,1,1,1,0,19-50,2017,29988
Goodhue,049,2,2,1.5,0,51+,2017,38197
Goodhue,049,3,2,2,1,19-50,2017,59254
Goodhue,049,2,1,1,1,19-50,2017,49263
Goodhue,049,5,1,1,4,19-50,2017,76526
Goodhue,049,4,2,1.5,2,19-50,2017,65242
Goodhue,049,3,1,1,2,19-50,2017,68630
Goodhue,049,6,2,2,4,19-50,2017,82972
Goodhue,049,5,2,1.5,3,19-50,2017,68881
Goodhue,049,2,2,1,0,19-50,2017,36543
Goodhue,049,2,2,1.5,0,19-50,2017,37438
Goodhue,049,3,2,1.5,1,19-50,2017,53133
Goodhue,049,2,2,2,0,19-50,2017,37438
Goodhue,049,2,2,1,0,51+,2017,37270
Goodhue,049,4,1,1,3,19-50,2017,72835
Goodhue,049,2,2,2,0,51+,2017,38197
Goodhue,049,1,1,1,0,51+,2017,30351
Goodhue,049,5,2,2,3,19-50,2017,78571
Goodhue,049,4,2,1,2,19-50,2017,53569
Goodhue,049,4,2,2,2,19-50,2017,74931
Goodhue,049,3,2,1,1,19-50,2017,45546
Goodhue,049,6,2,1.5,4,19-50,2017,73231
Goodhue,049,6,2,1,4,19-50,2017,61551
Goodhue,049,5,2,1,3,19-50,2017,57255
Houston,055,4,2,2,2,19-50,2017,68592
Houston,055,4,1,1,3,19-50,2017,66289
Houston,055,3,2,2,1,19-50,2017,52589
Houston,055,6,2,1,4,19-50,2017,61848
Houston,055,4,2,1,2,19-50,2017,54284
Houston,055,1,1,1,0,19-50,2017,28352
Houston,055,4,2,1.5,2,19-50,2017,62456
Houston,055,5,2,1,3,19-50,2017,57713
Houston,055,6,2,2,4,19-50,2017,76311
Houston,055,1,1,1,0,51+,2017,28699
Benton,009,2,2,1.5,0,19-50,2017,35646
Benton,009,3,2,2,1,19-50,2017,51961
Benton,009,2,2,1,0,19-50,2017,34829
Benton,009,4,2,1.5,2,19-50,2017,59870
Benton,009,3,2,1.5,1,19-50,2017,47543
Benton,009,3,1,1,2,19-50,2017,60306
Benton,009,1,1,1,0,19-50,2017,28299
Cass,021,3,2,2,1,19-50,2017,57549
Cass,021,2,2,1.5,0,19-50,2017,36176
Cass,021,2,2,1,0,19-50,2017,35342
Cass,021,5,2,2,3,19-50,2017,76527
Cass,021,2,2,1.5,0,51+,2017,36935
Cass,021,3,2,1,1,19-50,2017,43746
Cass,021,4,2,1.5,2,19-50,2017,63183
Cass,021,3,1,1,2,19-50,2017,66667
Cass,021,1,1,1,0,19-50,2017,28910
Cass,021,3,2,1.5,1,19-50,2017,51396
Cass,021,5,1,1,4,19-50,2017,74359
Cass,021,2,2,1,0,51+,2017,36068
Cass,021,2,2,2,0,51+,2017,36935
Cass,021,5,2,1,3,19-50,2017,55051
Cass,021,2,2,2,0,19-50,2017,36176
Cass,021,6,2,2,4,19-50,2017,80902
Cass,021,5,2,1.5,3,19-50,2017,66789
Cass,021,4,2,1,2,19-50,2017,51314
Cass,021,6,2,1.5,4,19-50,2017,71139
Cass,021,4,1,1,3,19-50,2017,70726
Cass,021,2,1,1,1,19-50,2017,47688
Cass,021,1,1,1,0,51+,2017,29299
Cass,021,4,2,2,2,19-50,2017,72894
Cass,021,6,2,1,4,19-50,2017,59514
Chisago,025,6,2,1,4,19-50,2017,75538
Chisago,025,4,2,2,2,19-50,2017,93428
Chisago,025,5,1,1,4,19-50,2017,96252
Chisago,025,4,1,1,3,19-50,2017,92257
Chisago,025,6,2,1.5,4,19-50,2017,89800
Chisago,025,2,2,1,0,51+,2017,43624
Chisago,025,4,2,1,2,19-50,2017,67603
Chisago,025,2,2,2,0,19-50,2017,43960
Chisago,025,2,2,1.5,0,19-50,2017,43960
Chisago,025,5,2,1.5,3,19-50,2017,85225
Brown,015,6,2,1,4,19-50,2017,53091
Brown,015,2,2,2,0,19-50,2017,32333
Brown,015,4,2,1.5,2,19-50,2017,52587
Brown,015,2,2,1,0,19-50,2017,31636
Brown,015,1,1,1,0,19-50,2017,25072
Brown,015,2,2,1.5,0,51+,2017,33098
Brown,015,3,1,1,2,19-50,2017,53201
Cottonwood,033,5,1,1,4,19-50,2017,62614
Cottonwood,033,2,1,1,1,19-50,2017,38454
Cottonwood,033,6,2,1,4,19-50,2017,56403
Cottonwood,033,4,2,2,2,19-50,2017,61349
Cottonwood,033,3,2,2,1,19-50,2017,47723
Cottonwood,033,3,2,1,1,19-50,2017,39315
Cottonwood,033,2,2,2,0,19-50,2017,33764
Cottonwood,033,1,1,1,0,51+,2017,26709
Cottonwood,033,4,2,1.5,2,19-50,2017,55587
Cottonwood,033,2,2,1,0,51+,2017,33742
Cottonwood,033,2,2,1,0,19-50,2017,33030
Cottonwood,033,2,2,1.5,0,19-50,2017,33764
Cottonwood,033,3,2,1.5,1,19-50,2017,44199
Cottonwood,033,2,2,2,0,51+,2017,34516
Cottonwood,033,3,1,1,2,19-50,2017,55420
Cottonwood,033,4,1,1,3,19-50,2017,59237
Cottonwood,033,6,2,2,4,19-50,2017,68987
Cottonwood,033,5,2,1.5,3,19-50,2017,59090
Cottonwood,033,5,2,2,3,19-50,2017,64756
Cottonwood,033,1,1,1,0,19-50,2017,26346
Cottonwood,033,2,2,1.5,0,51+,2017,34516
Cottonwood,033,4,2,1,2,19-50,2017,48240
Cottonwood,033,6,2,1.5,4,19-50,2017,63454
Cottonwood,033,5,2,1,3,19-50,2017,51793
Koochiching,071,6,2,1.5,4,19-50,2017,62497
Koochiching,071,5,2,1,3,19-50,2017,50494
Koochiching,071,1,1,1,0,19-50,2017,25309
Koochiching,071,6,2,2,4,19-50,2017,68526
Koochiching,071,4,1,1,3,19-50,2017,59020
Koochiching,071,2,2,2,0,19-50,2017,32533
Koochiching,071,3,2,1.5,1,19-50,2017,43344
Koochiching,071,2,1,1,1,19-50,2017,38038
Koochiching,071,5,2,1.5,3,19-50,2017,58285
Koochiching,071,2,2,1,0,19-50,2017,31833
Dakota,037,5,2,1.5,3,19-50,2017,88362
Dakota,037,2,2,1.5,0,51+,2017,42236
Dakota,037,4,2,2,2,19-50,2017,103667
Dakota,037,3,2,1.5,1,19-50,2017,64437
Dakota,037,4,1,1,3,19-50,2017,102912
Dakota,037,3,2,2,1,19-50,2017,76383
Dakota,037,2,2,1,0,19-50,2017,40405
Hennepin,053,2,2,2,0,51+,2017,42394
Hennepin,053,3,1,1,2,19-50,2017,97603
Hennepin,053,2,2,2,0,19-50,2017,41619
Hennepin,053,5,2,1.5,3,19-50,2017,88288
Hennepin,053,3,2,1.5,1,19-50,2017,64137
Hennepin,053,3,2,1,1,19-50,2017,51136
Hennepin,053,2,2,1,0,51+,2017,41318
Hennepin,053,1,1,1,0,51+,2017,33965
Hennepin,053,5,2,2,3,19-50,2017,106723
Hennepin,053,2,2,1.5,0,19-50,2017,41619
Hennepin,053,2,2,1.5,0,51+,2017,42394
Hennepin,053,5,2,1,3,19-50,2017,67732
Hennepin,053,4,1,1,3,19-50,2017,102021
Hennepin,053,5,1,1,4,19-50,2017,105948
Hennepin,053,4,2,1,2,19-50,2017,64184
Hennepin,053,6,2,2,4,19-50,2017,111498
Hennepin,053,1,1,1,0,19-50,2017,33618
Hennepin,053,4,2,1.5,2,19-50,2017,84640
Hennepin,053,6,2,1.5,4,19-50,2017,92743
Hennepin,053,3,2,2,1,19-50,2017,75378
Hennepin,053,2,1,1,1,19-50,2017,64446
Hennepin,053,4,2,2,2,19-50,2017,102815
Hennepin,053,2,2,1,0,19-50,2017,40560
Hennepin,053,6,2,1,4,19-50,2017,72282
Kandiyohi,067,4,2,1,2,19-50,2017,49217
Kandiyohi,067,4,2,2,2,19-50,2017,64341
Kandiyohi,067,5,2,1,3,19-50,2017,52752
Kandiyohi,067,6,2,2,4,19-50,2017,71995
